university_id,year,source,total_students,students_per_staff,international_student_percentage,international_student_is_true_percentage,international_student_score_qs,faculty_student_score_qs
U00213,2025,QS_2025,,,,False,20.7,8.1
U00214,2024,THE_2024,19350,20.6,16.0,True,,
U00214,2023,WUR_2023,18508.0,19.7,19.0,True,,
U00214,2025,QS_2025,,,,False,37.6,12.8
U00215,2024,THE_2024,20971,15.9,11.0,True,,
U00215,2025,QS_2025,,,,False,13.9,33.4
U00216,2024,THE_2024,48114,16.7,9.0,True,,
U00216,2023,WUR_2023,46807.0,16.1,8.0,True,,
U00216,2025,QS_2025,,,,False,10.3,62.9
U00217,2024,THE_2024,19172,28.2,29.0,True,,
U00217,2025,QS_2025,,,,False,95.0,8.0
U00218,2024,THE_2024,33988,17.0,9.0,True,,
U00218,2023,WUR_2023,33775.0,16.5,11.0,True,,
U00218,2025,QS_2025,,,,False,16.2,32.5
U00219,2024,THE_2024,16944,14.6,9.0,True,,
U00219,2023,WUR_2023,16425.0,14.2,11.0,True,,
U00219,2025,QS_2025,,,,False,19.2,51.1
U00220,2025,QS_2025,,,,False,1.4,5.4
U00221,2024,THE_2024,31704,19.2,18.0,True,,
U00221,2023,WUR_2023,29796.0,19.8,16.0,True,,
U00221,2025,QS_2025,,,,False,47.4,21.3
U00222,2025,QS_2025,,,,False,26.2,87.1
U00223,2025,QS_2025,,,,False,1.1,9.0
U00224,2025,QS_2025,,,,False,48.8,3.2
U00225,2024,THE_2024,16110,13.9,25.0,True,,
U00225,2023,WUR_2023,15815.0,13.8,29.0,True,,
U00225,2025,QS_2025,,,,False,68.6,23.8
U00226,2024,THE_2024,14478,10.5,23.0,True,,
U00226,2023,WUR_2023,13401.0,10.2,23.0,True,,
U00226,2025,QS_2025,,,,False,54.2,36.8
U00227,2025,QS_2025,,,,False,1.6,20.3
U00228,2025,QS_2025,,,,False,38.9,62.7
U00229,2024,THE_2024,34552,12.7,3.0,True,,
U00229,2025,QS_2025,,,,False,3.0,31.7
U00230,2024,THE_2024,21337,19.6,57.0,True,,
U00230,2023,WUR_2023,19909.0,18.6,56.0,True,,
U00230,2025,QS_2025,,,,False,100.0,13.2
U00231,2024,THE_2024,30287,51.7,30.0,True,,
U00231,2023,WUR_2023,28290.0,49.3,31.0,True,,
U00231,2025,QS_2025,,,,False,84.4,3.0
U00232,2025,QS_2025,,,,False,2.7,14.7
U00233,2024,THE_2024,9964,13.9,38.0,True,,
U00233,2023,WUR_2023,9816.0,14.7,37.0,True,,
U00233,2025,QS_2025,,,,False,90.4,43.3
U00234,2025,QS_2025,,,,False,27.6,80.3
U00235,2024,THE_2024,10538,20.7,26.0,True,,
U00235,2023,WUR_2023,10472.0,17.6,31.0,True,,
U00235,2025,QS_2025,,,,False,56.9,12.4
U00236,2025,QS_2025,,,,False,11.1,8.5
U00237,2024,THE_2024,12755,15.3,40.0,True,,
U00237,2023,WUR_2023,13205.0,16.2,44.0,True,,
U00237,2025,QS_2025,,,,False,92.6,32.7
U00238,2024,THE_2024,9855,7.3,34.0,True,,
U00238,2023,WUR_2023,10364.0,7.7,36.0,True,,
U00238,2025,QS_2025,,,,False,93.8,99.1
U00239,2025,QS_2025,,,,False,4.1,57.6
U00240,2024,THE_2024,17883,17.4,27.0,True,,
U00240,2023,WUR_2023,17534.0,16.1,29.0,True,,
U00240,2025,QS_2025,,,,False,95.2,48.0
U00241,2025,QS_2025,,,,False,41.0,3.1
U00242,2024,THE_2024,15882,37.0,19.0,True,,
U00242,2023,WUR_2023,15526.0,37.1,18.0,True,,
U00242,2025,QS_2025,,,,False,81.4,6.7
U00243,2024,THE_2024,6226,7.4,16.0,True,,
U00243,2023,WUR_2023,6440.0,7.8,15.0,True,,
U00243,2025,QS_2025,,,,False,40.9,65.8
U00244,2024,THE_2024,18231,19.4,17.0,True,,
U00244,2023,WUR_2023,17883.0,18.8,20.0,True,,
U00244,2025,QS_2025,,,,False,31.0,10.1
U00245,2025,QS_2025,,,,False,99.9,9.8
U00246,2024,THE_2024,51728,13.4,23.0,True,,
U00246,2023,WUR_2023,49787.0,13.2,22.0,True,,
U00246,2025,QS_2025,,,,False,50.5,32.2
U00247,2024,THE_2024,17640,17.3,34.0,True,,
U00247,2023,WUR_2023,17790.0,17.4,37.0,True,,
U00247,2025,QS_2025,,,,False,84.9,15.5
U00248,2024,THE_2024,12971,3.9,17.0,True,,
U00248,2023,WUR_2023,12696.0,3.8,15.0,True,,
U00248,2025,QS_2025,,,,False,36.0,100.0
U00249,2024,THE_2024,11969,14.3,26.0,True,,
U00249,2023,WUR_2023,11466.0,14.7,27.0,True,,
U00249,2025,QS_2025,,,,False,73.8,49.6
U00250,2024,THE_2024,8722,8.7,20.0,True,,
U00250,2023,WUR_2023,9267.0,8.7,22.0,True,,
U00250,2025,QS_2025,,,,False,37.0,48.5
U00251,2025,QS_2025,,,,False,99.6,71.5
U00252,2024,THE_2024,30933,10.6,6.0,True,,
U00252,2023,WUR_2023,30542.0,10.5,6.0,True,,
U00252,2025,QS_2025,,,,False,5.0,33.7
U00253,2024,THE_2024,7460,10.2,55.0,True,,
U00253,2023,WUR_2023,8358.0,12.4,62.0,True,,
U00253,2025,QS_2025,,,,False,100.0,60.0
U00254,2024,THE_2024,23349,27.4,14.0,True,,
U00254,2023,WUR_2023,30221.0,26.0,14.0,True,,
U00254,2025,QS_2025,,,,False,22.4,76.4
U00255,2024,THE_2024,34770,31.6,15.0,True,,
U00255,2025,QS_2025,,,,False,38.5,8.4
U00256,2024,THE_2024,27774,15.3,3.0,True,,
U00256,2023,WUR_2023,20915.0,13.9,2.0,True,,
U00256,2025,QS_2025,,,,False,3.8,55.8
U00257,2024,THE_2024,9735,18.2,36.0,True,,
U00257,2023,WUR_2023,9735.0,17.9,37.0,True,,
U00257,2025,QS_2025,,,,False,98.1,17.6
U00258,2024,THE_2024,34342,10.9,9.0,True,,
U00258,2023,WUR_2023,37090.0,12.0,10.0,True,,
U00258,2025,QS_2025,,,,False,8.4,46.4
U00259,2024,THE_2024,10294,8.8,25.0,True,,
U00259,2023,WUR_2023,10934.0,8.2,20.0,True,,
U00259,2025,QS_2025,,,,False,71.7,82.3
U00260,2024,THE_2024,49847,18.0,16.0,True,,
U00260,2023,WUR_2023,48404.0,18.1,18.0,True,,
U00260,2025,QS_2025,,,,False,39.4,10.7
U00261,2025,QS_2025,,,,False,100.0,33.5
U00262,2025,QS_2025,,,,False,27.7,10.4
U00263,2025,QS_2025,,,,False,1.1,14.0
U00264,2024,THE_2024,37865,15.0,9.0,True,,
U00264,2023,WUR_2023,37707.0,15.8,9.0,True,,
U00264,2025,QS_2025,,,,False,9.3,22.3
U00265,2025,QS_2025,,,,False,95.8,78.1
U00266,2025,QS_2025,,,,False,24.5,12.1
U00267,2024,THE_2024,16168,31.8,17.0,True,,
U00267,2023,WUR_2023,15857.0,32.2,17.0,True,,
U00267,2025,QS_2025,,,,False,32.0,37.5
U00268,2025,QS_2025,,,,False,5.8,8.9
U00269,2024,THE_2024,26486,8.9,13.0,True,,
U00269,2023,WUR_2023,27353.0,8.7,12.0,True,,
U00269,2025,QS_2025,,,,False,25.4,38.8
U00270,2024,THE_2024,4570,13.1,12.0,True,,
U00270,2023,WUR_2023,5021.0,13.6,16.0,True,,
U00270,2025,QS_2025,,,,False,20.1,38.5
U00271,2024,THE_2024,26439,14.4,9.0,True,,
U00271,2023,WUR_2023,24416.0,14.3,10.0,True,,
U00271,2025,QS_2025,,,,False,21.3,24.2
U00272,2025,QS_2025,,,,False,18.6,27.0
U00273,2024,THE_2024,18567,21.1,16.0,True,,
U00273,2023,WUR_2023,17925.0,20.8,20.0,True,,
U00273,2025,QS_2025,,,,False,52.1,22.1
U00274,2024,THE_2024,15734,26.1,16.0,True,,
U00274,2023,WUR_2023,15109.0,26.1,20.0,True,,
U00274,2025,QS_2025,,,,False,43.2,63.2
U00275,2024,THE_2024,17314,14.7,27.0,True,,
U00275,2025,QS_2025,,,,False,74.6,12.9
U00276,2025,QS_2025,,,,False,25.3,10.0
U00277,2025,QS_2025,,,,False,13.5,96.3
U00278,2024,THE_2024,36386,16.9,17.0,True,,
U00278,2023,WUR_2023,33484.0,16.2,16.0,True,,
U00278,2025,QS_2025,,,,False,19.8,10.8
U00279,2024,THE_2024,14931,35.1,23.0,True,,
U00279,2023,WUR_2023,14284.0,33.6,23.0,True,,
U00279,2025,QS_2025,,,,False,58.2,76.1
U00280,2024,THE_2024,3799,11.8,9.0,True,,
U00280,2025,QS_2025,,,,False,9.6,87.9
U00281,2025,QS_2025,,,,False,23.8,79.3
U00282,2024,THE_2024,20400,16.3,25.0,True,,
U00282,2023,WUR_2023,19840.0,17.0,29.0,True,,
U00282,2025,QS_2025,,,,False,64.0,16.7
U00283,2024,THE_2024,36995,29.8,20.0,True,,
U00283,2023,WUR_2023,35547.0,29.0,20.0,True,,
U00283,2025,QS_2025,,,,False,46.5,4.6
U00284,2024,THE_2024,6575,9.0,1.0,True,,
U00284,2025,QS_2025,,,,False,1.4,89.7
U00285,2024,THE_2024,16182,21.2,12.0,True,,
U00285,2023,WUR_2023,17151.0,22.5,10.0,True,,
U00285,2025,QS_2025,,,,False,18.3,9.0
U00286,2025,QS_2025,,,,False,52.3,49.5
U00287,2024,THE_2024,31299,28.7,17.0,True,,
U00287,2023,WUR_2023,33341.0,30.4,16.0,True,,
U00287,2025,QS_2025,,,,False,30.1,15.7
U00288,2024,THE_2024,14000,13.9,31.0,True,,
U00288,2023,WUR_2023,14650.0,14.1,34.0,True,,
U00288,2025,QS_2025,,,,False,95.3,30.8
U00289,2024,THE_2024,50995,21.8,7.0,True,,
U00289,2023,WUR_2023,47512.0,21.2,7.0,True,,
U00289,2025,QS_2025,,,,False,6.8,6.4
U00290,2024,THE_2024,14630,16.3,33.0,True,,
U00290,2023,WUR_2023,14960.0,16.9,36.0,True,,
U00290,2025,QS_2025,,,,False,87.1,22.8
U00291,2024,THE_2024,14324,28.5,24.0,True,,
U00291,2023,WUR_2023,15327.0,25.6,25.0,True,,
U00291,2025,QS_2025,,,,False,77.3,12.4
U00292,2024,THE_2024,15751,13.0,11.0,True,,
U00292,2023,WUR_2023,15202.0,12.8,10.0,True,,
U00292,2025,QS_2025,,,,False,16.9,64.9
U00293,2025,QS_2025,,,,False,15.1,44.4
U00294,2024,THE_2024,16894,22.5,31.0,True,,
U00294,2023,WUR_2023,18264.0,22.9,36.0,True,,
U00294,2025,QS_2025,,,,False,89.7,22.1
U00295,2024,THE_2024,45764,14.7,7.0,True,,
U00295,2023,WUR_2023,44942.0,14.1,6.0,True,,
U00295,2025,QS_2025,,,,False,3.8,14.0
U00296,2024,THE_2024,25140,25.7,7.0,True,,
U00296,2025,QS_2025,,,,False,8.0,3.5
U00297,2024,THE_2024,25953,8.9,11.0,True,,
U00297,2023,WUR_2023,25810.0,9.0,13.0,True,,
U00297,2025,QS_2025,,,,False,11.3,55.8
U00298,2024,THE_2024,16061,6.6,18.0,True,,
U00298,2025,QS_2025,,,,False,70.0,99.9
U00299,2024,THE_2024,18505,16.8,21.0,True,,
U00299,2023,WUR_2023,17490.0,15.4,22.0,True,,
U00299,2025,QS_2025,,,,False,59.6,25.1
U00300,2024,THE_2024,57663,15.5,4.0,True,,
U00300,2023,WUR_2023,57167.0,16.2,4.0,True,,
U00300,2025,QS_2025,,,,False,2.7,7.9
U00301,2024,THE_2024,17508,10.1,18.0,True,,
U00301,2023,WUR_2023,16074.0,8.0,19.0,True,,
U00301,2025,QS_2025,,,,False,37.3,63.0
U00302,2024,THE_2024,34050,13.4,8.0,True,,
U00302,2023,WUR_2023,35710.0,14.2,6.0,True,,
U00302,2025,QS_2025,,,,False,6.7,43.4
U00303,2024,THE_2024,61690,16.9,18.0,True,,
U00303,2025,QS_2025,,,,False,35.2,9.2
U00304,2024,THE_2024,15233,14.9,15.0,True,,
U00304,2023,WUR_2023,15026.0,14.4,15.0,True,,
U00304,2025,QS_2025,,,,False,32.6,37.9
U00305,2025,QS_2025,,,,False,1.5,13.7
U00306,2024,THE_2024,17275,14.9,12.0,True,,
U00306,2023,WUR_2023,16818.0,14.7,14.0,True,,
U00306,2025,QS_2025,,,,False,14.9,25.5
U00307,2024,THE_2024,35675,16.2,26.0,True,,
U00307,2023,WUR_2023,36655.0,16.9,28.0,True,,
U00307,2025,QS_2025,,,,False,58.7,17.3
U00308,2025,QS_2025,,,,False,6.7,57.0
U00309,2025,QS_2025,,,,False,24.1,24.4
U00310,2025,QS_2025,,,,False,100.0,73.1
U00311,2024,THE_2024,31391,15.9,11.0,True,,
U00311,2023,WUR_2023,31540.0,16.6,14.0,True,,
U00311,2025,QS_2025,,,,False,17.0,9.8
U00312,2024,THE_2024,34309,8.8,11.0,True,,
U00312,2023,WUR_2023,34725.0,9.6,11.0,True,,
U00312,2025,QS_2025,,,,False,15.4,65.1
U00313,2024,THE_2024,31721,26.5,13.0,True,,
U00313,2025,QS_2025,,,,False,51.4,40.3
U00314,2025,QS_2025,,,,False,46.8,6.8
U00315,2024,THE_2024,11386,20.3,1.0,True,,
U00315,2023,WUR_2023,9250.0,16.5,1.0,True,,
U00315,2025,QS_2025,,,,False,1.9,3.2
U00316,2024,THE_2024,22866,15.6,32.0,True,,
U00316,2025,QS_2025,,,,False,92.2,92.0
U00317,2025,QS_2025,,,,False,3.1,16.7
U00318,2024,THE_2024,12576,10.9,12.0,True,,
U00318,2023,WUR_2023,12401.0,10.9,13.0,True,,
U00318,2025,QS_2025,,,,False,18.4,60.8
U00319,2024,THE_2024,27269,26.8,31.0,True,,
U00319,2025,QS_2025,,,,False,83.9,6.2
U00320,2024,THE_2024,35844,16.5,8.0,True,,
U00320,2023,WUR_2023,34928.0,16.0,8.0,True,,
U00320,2025,QS_2025,,,,False,4.9,38.3
U00321,2024,THE_2024,19632,13.5,4.0,True,,
U00321,2023,WUR_2023,19358.0,14.1,4.0,True,,
U00321,2025,QS_2025,,,,False,8.2,92.6
U00322,2024,THE_2024,13532,20.3,6.0,True,,
U00322,2023,WUR_2023,13732.0,19.9,6.0,True,,
U00322,2025,QS_2025,,,,False,4.6,4.6
U00323,2025,QS_2025,,,,False,32.1,16.7
U00324,2024,THE_2024,17060,10.4,14.0,True,,
U00324,2023,WUR_2023,17009.0,10.8,16.0,True,,
U00324,2025,QS_2025,,,,False,16.9,50.0
U00325,2024,THE_2024,18279,9.9,13.0,True,,
U00325,2023,WUR_2023,18471.0,10.2,14.0,True,,
U00325,2025,QS_2025,,,,False,24.1,22.3
U00326,2024,THE_2024,742,6.3,4.0,True,,
U00326,2025,QS_2025,,,,False,3.3,84.1
U00327,2024,THE_2024,19055,25.8,14.0,True,,
U00327,2023,WUR_2023,18562.0,24.2,15.0,True,,
U00327,2025,QS_2025,,,,False,19.8,9.7
U00328,2024,THE_2024,20427,17.6,30.0,True,,
U00328,2025,QS_2025,,,,False,53.4,82.1
U00329,2025,QS_2025,,,,False,28.2,46.3
U00330,2024,THE_2024,29532,23.8,1.0,True,,
U00330,2023,WUR_2023,27471.0,25.6,1.0,True,,
U00330,2025,QS_2025,,,,False,1.5,4.3
U00331,2024,THE_2024,61453,15.2,5.0,True,,
U00331,2023,WUR_2023,57951.0,15.1,5.0,True,,
U00331,2025,QS_2025,,,,False,3.6,46.4
U00332,2024,THE_2024,2506,10.9,60.0,True,,
U00332,2023,WUR_2023,3926.0,18.1,60.0,True,,
U00332,2025,QS_2025,,,,False,99.8,14.9
U00333,2024,THE_2024,16475,14.3,21.0,True,,
U00333,2025,QS_2025,,,,False,32.2,15.2
U00334,2024,THE_2024,51244,18.4,17.0,True,,
U00334,2023,WUR_2023,50868.0,18.2,17.0,True,,
U00334,2025,QS_2025,,,,False,35.1,7.9
U00335,2025,QS_2025,,,,False,2.0,6.8
U00336,2024,THE_2024,17422,29.4,33.0,True,,
U00336,2023,WUR_2023,17027.0,27.9,36.0,True,,
U00336,2025,QS_2025,,,,False,88.8,7.2
U00337,2024,THE_2024,5028,31.6,14.0,True,,
U00337,2023,WUR_2023,4609.0,30.3,12.0,True,,
U00337,2025,QS_2025,,,,False,28.5,9.5
U00338,2024,THE_2024,49117,15.9,5.0,True,,
U00338,2023,WUR_2023,49543.0,15.8,6.0,True,,
U00338,2025,QS_2025,,,,False,4.9,10.3
U00339,2024,THE_2024,53676,11.1,0.0,True,,
U00339,2023,WUR_2023,46714.0,10.6,0.0,True,,
U00339,2025,QS_2025,,,,False,1.1,31.1
U00340,2024,THE_2024,17924,18.1,21.0,True,,
U00340,2023,WUR_2023,17741.0,17.6,22.0,True,,
U00340,2025,QS_2025,,,,False,49.5,18.2
U00341,2024,THE_2024,22822,30.2,17.0,True,,
U00341,2025,QS_2025,,,,False,50.9,24.9
U00342,2024,THE_2024,14130,17.9,40.0,True,,
U00342,2023,WUR_2023,13040.0,17.0,39.0,True,,
U00342,2025,QS_2025,,,,False,99.8,7.1
U00343,2024,THE_2024,9389,21.8,2.0,True,,
U00343,2023,WUR_2023,9219.0,22.5,2.0,True,,
U00343,2025,QS_2025,,,,False,1.2,5.1
U00344,2024,THE_2024,8157,18.0,1.0,True,,
U00344,2023,WUR_2023,6353.0,13.8,1.0,True,,
U00344,2025,QS_2025,,,,False,1.2,6.4
U00345,2024,THE_2024,11611,10.5,16.0,True,,
U00345,2023,WUR_2023,11399.0,10.0,16.0,True,,
U00345,2025,QS_2025,,,,False,38.1,53.5
U00346,2024,THE_2024,10719,20.8,8.0,True,,
U00346,2025,QS_2025,,,,False,8.6,25.3
U00347,2024,THE_2024,13225,32.2,21.0,True,,
U00347,2025,QS_2025,,,,False,60.6,10.5
U00348,2024,THE_2024,56127,19.5,2.0,True,,
U00348,2023,WUR_2023,53319.0,20.2,2.0,True,,
U00348,2025,QS_2025,,,,False,1.1,4.2
U00349,2024,THE_2024,21486,23.9,21.0,True,,
U00349,2023,WUR_2023,20936.0,24.6,21.0,True,,
U00349,2025,QS_2025,,,,False,40.9,3.9
U00350,2024,THE_2024,202915,30.9,5.0,True,,
U00350,2023,WUR_2023,224216.0,36.8,4.0,True,,
U00350,2025,QS_2025,,,,False,7.2,8.8
U00351,2024,THE_2024,12445,42.6,32.0,True,,
U00351,2023,WUR_2023,12872.0,45.2,37.0,True,,
U00351,2025,QS_2025,,,,False,97.2,81.1
U00352,2024,THE_2024,16080,19.5,45.0,True,,
U00352,2023,WUR_2023,15460.0,18.2,51.0,True,,
U00352,2025,QS_2025,,,,False,98.9,5.6
U00353,2025,QS_2025,,,,False,4.0,68.8
U00354,2024,THE_2024,37315,22.1,6.0,True,,
U00354,2023,WUR_2023,36492.0,21.7,7.0,True,,
U00354,2025,QS_2025,,,,False,8.2,4.0
U00355,2025,QS_2025,,,,False,10.8,23.3
U00356,2024,THE_2024,21767,18.4,15.0,True,,
U00356,2023,WUR_2023,21429.0,18.0,19.0,True,,
U00356,2025,QS_2025,,,,False,22.9,10.3
U00357,2024,THE_2024,5599,21.3,49.0,True,,
U00357,2023,WUR_2023,5185.0,19.3,51.0,True,,
U00357,2025,QS_2025,,,,False,100.0,80.8
U00358,2024,THE_2024,9694,9.0,12.0,True,,
U00358,2025,QS_2025,,,,False,15.1,93.7
U00359,2024,THE_2024,1795,9.5,7.0,True,,
U00359,2023,WUR_2023,1808.0,10.0,8.0,True,,
U00359,2025,QS_2025,,,,False,8.8,38.6
U00360,2025,QS_2025,,,,False,1.3,33.2
U00361,2024,THE_2024,13563,16.3,11.0,True,,
U00361,2023,WUR_2023,12566.0,15.1,10.0,True,,
U00361,2025,QS_2025,,,,False,15.3,11.1
U00362,2024,THE_2024,7512,9.2,4.0,True,,
U00362,2023,WUR_2023,7436.0,8.6,4.0,True,,
U00362,2025,QS_2025,,,,False,3.2,55.6
U00363,2024,THE_2024,44715,15.1,2.0,True,,
U00363,2023,WUR_2023,42760.0,15.4,2.0,True,,
U00363,2025,QS_2025,,,,False,3.1,19.0
U00364,2024,THE_2024,44038,29.1,28.0,True,,
U00364,2025,QS_2025,,,,False,78.7,3.9
U00365,2025,QS_2025,,,,False,38.9,59.4
U00366,2024,THE_2024,28868,11.4,18.0,True,,
U00366,2023,WUR_2023,28724.0,11.3,19.0,True,,
U00366,2025,QS_2025,,,,False,19.3,31.1
U00367,2025,QS_2025,,,,False,4.5,64.5
U00368,2024,THE_2024,28790,8.9,5.0,True,,
U00368,2023,WUR_2023,28477.0,9.0,5.0,True,,
U00368,2025,QS_2025,,,,False,4.2,81.1
U00369,2025,QS_2025,,,,False,43.5,19.5
U00370,2024,THE_2024,54890,26.6,2.0,True,,
U00370,2025,QS_2025,,,,False,2.0,3.0
U00371,2024,THE_2024,22211,13.0,14.0,True,,
U00371,2023,WUR_2023,22298.0,12.9,15.0,True,,
U00371,2025,QS_2025,,,,False,34.4,27.3
U00372,2024,THE_2024,2562,14.5,33.0,True,,
U00372,2023,WUR_2023,2492.0,13.3,44.0,True,,
U00372,2025,QS_2025,,,,False,96.3,31.8
U00373,2025,QS_2025,,,,False,19.8,38.9
U00374,2024,THE_2024,63232,29.5,6.0,True,,
U00374,2023,WUR_2023,58463.0,28.4,6.0,True,,
U00374,2025,QS_2025,,,,False,5.3,3.2
U00375,2024,THE_2024,40535,24.0,10.0,True,,
U00375,2023,WUR_2023,39407.0,23.0,9.0,True,,
U00375,2025,QS_2025,,,,False,12.3,4.4
U00376,2024,THE_2024,13528,15.7,6.0,True,,
U00376,2025,QS_2025,,,,False,4.4,52.3
U00377,2024,THE_2024,31416,11.7,7.0,True,,
U00377,2023,WUR_2023,31322.0,11.3,5.0,True,,
U00377,2025,QS_2025,,,,False,2.7,25.4
U00378,2025,QS_2025,,,,False,2.5,26.3
U00379,2024,THE_2024,15506,12.1,16.0,True,,
U00379,2023,WUR_2023,15725.0,12.7,16.0,True,,
U00379,2025,QS_2025,,,,False,19.3,54.7
U00380,2025,QS_2025,,,,False,100.0,3.5
U00381,2024,THE_2024,16515,18.0,27.0,True,,
U00381,2023,WUR_2023,16705.0,17.0,29.0,True,,
U00381,2025,QS_2025,,,,False,49.8,14.6
U00382,2024,THE_2024,31567,20.9,5.0,True,,
U00382,2023,WUR_2023,33791.0,21.9,6.0,True,,
U00382,2025,QS_2025,,,,False,4.2,8.6
U00383,2024,THE_2024,12824,13.1,1.0,True,,
U00383,2023,WUR_2023,15149.0,15.9,1.0,True,,
U00383,2025,QS_2025,,,,False,1.3,5.5
U00384,2024,THE_2024,35590,41.8,21.0,True,,
U00384,2023,WUR_2023,36033.0,40.3,22.0,True,,
U00384,2025,QS_2025,,,,False,45.5,4.8
U00385,2024,THE_2024,40449,12.6,6.0,True,,
U00385,2023,WUR_2023,40082.0,12.7,5.0,True,,
U00385,2025,QS_2025,,,,False,4.6,20.0
U00386,2025,QS_2025,,,,False,46.5,92.9
U00387,2024,THE_2024,23030,7.6,19.0,True,,
U00387,2025,QS_2025,,,,False,59.3,93.0
U00388,2025,QS_2025,,,,False,57.0,15.9
U00389,2024,THE_2024,4087,13.9,5.0,True,,
U00389,2023,WUR_2023,3560.0,15.1,5.0,True,,
U00389,2025,QS_2025,,,,False,4.3,94.4
U00390,2024,THE_2024,6907,20.0,14.0,True,,
U00390,2025,QS_2025,,,,False,20.0,4.5
U00391,2024,THE_2024,37225,18.6,13.0,True,,
U00391,2025,QS_2025,,,,False,16.5,18.9
U00392,2024,THE_2024,9221,18.5,19.0,True,,
U00392,2023,WUR_2023,8906.0,17.9,18.0,True,,
U00392,2025,QS_2025,,,,False,25.5,43.5
U00393,2024,THE_2024,67934,34.0,11.0,True,,
U00393,2023,WUR_2023,66649.0,31.0,11.0,True,,
U00393,2025,QS_2025,,,,False,15.9,2.1
U00394,2024,THE_2024,19154,24.2,12.0,True,,
U00394,2023,WUR_2023,19266.0,22.6,14.0,True,,
U00394,2025,QS_2025,,,,False,7.0,7.4
U00395,2024,THE_2024,18480,24.0,20.0,True,,
U00395,2023,WUR_2023,24038.0,30.3,20.0,True,,
U00395,2025,QS_2025,,,,False,30.8,9.0
U00396,2025,QS_2025,,,,False,96.4,15.4
U00397,2025,QS_2025,,,,False,39.3,2.5
U00398,2024,THE_2024,11678,18.9,15.0,True,,
U00398,2023,WUR_2023,12356.0,20.8,13.0,True,,
U00398,2025,QS_2025,,,,False,31.2,11.9
U00399,2025,QS_2025,,,,False,53.0,9.6
U00400,2024,THE_2024,11650,24.8,15.0,True,,
U00400,2023,WUR_2023,12150.0,26.0,18.0,True,,
U00400,2025,QS_2025,,,,False,23.0,4.8
U00401,2024,THE_2024,22464,10.8,33.0,True,,
U00401,2025,QS_2025,,,,False,95.7,95.6
U00402,2024,THE_2024,6427,19.5,9.0,True,,
U00402,2023,WUR_2023,5882.0,19.7,8.0,True,,
U00402,2025,QS_2025,,,,False,13.0,19.1
U00403,2024,THE_2024,9859,20.2,3.0,True,,
U00403,2023,WUR_2023,10673.0,21.2,2.0,True,,
U00403,2025,QS_2025,,,,False,2.8,4.6
U00404,2024,THE_2024,11299,34.4,23.0,True,,
U00404,2023,WUR_2023,10785.0,35.5,26.0,True,,
U00404,2025,QS_2025,,,,False,69.4,2.4
U00405,2025,QS_2025,,,,False,58.3,33.7
U00406,2024,THE_2024,8114,12.4,5.0,True,,
U00406,2023,WUR_2023,9243.0,9.7,4.0,True,,
U00406,2025,QS_2025,,,,False,16.9,88.1
U00407,2025,QS_2025,,,,False,100.0,73.5
U00408,2023,WUR_2023,8060.0,16.6,40.0,True,,
U00408,2025,QS_2025,,,,False,99.5,15.6
U00409,2024,THE_2024,32789,18.4,23.0,True,,
U00409,2023,WUR_2023,32271.0,18.9,23.0,True,,
U00409,2025,QS_2025,,,,False,66.7,9.5
U00410,2024,THE_2024,34656,18.6,12.0,True,,
U00410,2025,QS_2025,,,,False,13.5,84.8
U00411,2025,QS_2025,,,,False,3.8,35.5
U00412,2024,THE_2024,18592,17.7,46.0,True,,
U00412,2025,QS_2025,,,,False,99.8,10.6
U00413,2024,THE_2024,6660,8.2,24.0,True,,
U00413,2023,WUR_2023,6353.0,8.6,23.0,True,,
U00413,2025,QS_2025,,,,False,59.7,98.9
U00414,2025,QS_2025,,,,False,13.5,65.3
U00415,2024,THE_2024,36749,34.6,34.0,True,,
U00415,2023,WUR_2023,35592.0,33.5,34.0,True,,
U00415,2025,QS_2025,,,,False,92.3,3.3
U00416,2024,THE_2024,13860,14.0,25.0,True,,
U00416,2023,WUR_2023,13575.0,14.2,25.0,True,,
U00416,2025,QS_2025,,,,False,67.4,13.7
U00417,2024,THE_2024,15934,22.7,13.0,True,,
U00417,2023,WUR_2023,15147.0,21.0,12.0,True,,
U00417,2025,QS_2025,,,,False,4.3,52.0
U00418,2024,THE_2024,14145,18.1,25.0,True,,
U00418,2023,WUR_2023,13630.0,18.3,27.0,True,,
U00418,2025,QS_2025,,,,False,89.4,30.8
U00419,2025,QS_2025,,,,False,2.6,4.1
U00420,2024,THE_2024,15663,8.7,21.0,True,,
U00420,2023,WUR_2023,16217.0,8.8,20.0,True,,
U00420,2025,QS_2025,,,,False,50.2,80.6
U00421,2024,THE_2024,14325,26.1,12.0,True,,
U00421,2023,WUR_2023,13956.0,25.4,17.0,True,,
U00421,2025,QS_2025,,,,False,22.6,25.8
U00422,2024,THE_2024,14640,27.1,15.0,True,,
U00422,2025,QS_2025,,,,False,30.8,15.7
U00423,2024,THE_2024,12950,19.0,25.0,True,,
U00423,2023,WUR_2023,12015.0,17.8,25.0,True,,
U00423,2025,QS_2025,,,,False,53.8,9.0
U00424,2024,THE_2024,30362,17.9,16.0,True,,
U00424,2023,WUR_2023,28611.0,16.9,15.0,True,,
U00424,2025,QS_2025,,,,False,41.6,26.0
U00425,2024,THE_2024,9868,15.6,10.0,True,,
U00425,2023,WUR_2023,9873.0,15.7,11.0,True,,
