university_id,year,source,research_score,citation_score,research_impact
U00260,2025,QS_2025,,36.5,
U00260,2024,THE_2024,38.0,69.9,53.95
U00260,2023,WUR_2023,35.7,53.4,44.55
U00261,2025,QS_2025,,2.7,
U00262,2025,QS_2025,,31.4,
U00263,2025,QS_2025,,73.3,
U00264,2025,QS_2025,,30.4,
U00264,2024,THE_2024,38.4,74.7,56.55
U00264,2023,WUR_2023,34.7,60.1,47.400000000000006
U00265,2025,QS_2025,,3.6,
U00266,2025,QS_2025,,67.1,
U00267,2025,QS_2025,,48.1,
U00267,2024,THE_2024,44.4,92.5,68.45
U00267,2023,WUR_2023,46.2,90.4,68.30000000000001
U00268,2025,QS_2025,,30.5,
U00269,2025,QS_2025,,99.5,
U00269,2024,THE_2024,47.6,71.4,59.5
U00269,2023,WUR_2023,42.8,51.6,47.2
U00270,2025,QS_2025,,79.0,
U00270,2024,THE_2024,37.8,77.7,57.75
U00270,2023,WUR_2023,33.8,58.9,46.349999999999994
U00271,2025,QS_2025,,92.6,
U00271,2024,THE_2024,45.8,77.5,61.65
U00271,2023,WUR_2023,43.8,59.5,51.65
U00272,2025,QS_2025,,66.0,
U00273,2025,QS_2025,,28.5,
U00273,2024,THE_2024,31.6,82.4,57.0
U00273,2023,WUR_2023,28.8,83.7,56.25
U00274,2025,QS_2025,,13.2,
U00274,2024,THE_2024,33.8,76.7,55.25
U00274,2023,WUR_2023,32.7,71.2,51.95
U00275,2025,QS_2025,,53.5,
U00275,2024,THE_2024,31.6,78.9,55.25
U00276,2025,QS_2025,,48.8,
U00277,2025,QS_2025,,31.3,
U00278,2025,QS_2025,,59.6,
U00278,2024,THE_2024,35.4,71.1,53.25
U00278,2023,WUR_2023,32.3,63.7,48.0
U00279,2025,QS_2025,,18.2,
U00279,2024,THE_2024,42.6,80.9,61.75
U00279,2023,WUR_2023,43.6,67.4,55.5
U00280,2025,QS_2025,,98.1,
U00280,2024,THE_2024,40.8,85.0,62.9
U00281,2025,QS_2025,,19.4,
U00282,2025,QS_2025,,31.8,
U00282,2024,THE_2024,35.5,71.2,53.35
U00282,2023,WUR_2023,33.9,56.1,45.0
U00283,2025,QS_2025,,2.9,
U00283,2024,THE_2024,31.8,36.6,34.2
U00283,2023,WUR_2023,32.1,18.4,25.25
U00284,2025,QS_2025,,98.8,
U00284,2024,THE_2024,40.8,92.8,66.8
U00285,2025,QS_2025,,22.3,
U00285,2024,THE_2024,43.1,53.6,48.35
U00285,2023,WUR_2023,42.4,35.4,38.9
U00286,2025,QS_2025,,4.1,
U00287,2025,QS_2025,,29.3,
U00287,2024,THE_2024,47.1,85.6,66.35
U00287,2023,WUR_2023,46.5,80.0,63.25
U00288,2025,QS_2025,,43.4,
U00288,2024,THE_2024,34.2,95.5,64.85
U00288,2023,WUR_2023,32.9,98.7,65.8
U00289,2025,QS_2025,,39.6,
U00289,2024,THE_2024,31.8,87.3,59.55
U00289,2023,WUR_2023,30.4,82.5,56.45
U00290,2025,QS_2025,,55.2,
U00290,2024,THE_2024,34.5,88.0,61.25
U00290,2023,WUR_2023,33.9,79.5,56.7
U00291,2025,QS_2025,,86.5,
U00291,2024,THE_2024,34.0,91.3,62.65
U00291,2023,WUR_2023,31.1,81.8,56.45
U00292,2025,QS_2025,,28.3,
U00292,2024,THE_2024,33.9,84.2,59.05
U00292,2023,WUR_2023,32.7,85.7,59.2
U00293,2025,QS_2025,,38.8,
U00294,2025,QS_2025,,59.8,
U00294,2024,THE_2024,38.4,82.0,60.2
U00294,2023,WUR_2023,34.8,71.5,53.15
U00295,2025,QS_2025,,89.5,
U00295,2024,THE_2024,48.0,70.0,59.0
U00295,2023,WUR_2023,42.7,47.1,44.900000000000006
U00296,2025,QS_2025,,61.9,
U00296,2024,THE_2024,39.5,76.9,58.2
U00297,2025,QS_2025,,29.1,
U00297,2024,THE_2024,40.1,88.9,64.5
U00297,2023,WUR_2023,39.8,86.6,63.199999999999996
U00298,2025,QS_2025,,1.4,
U00298,2024,THE_2024,43.9,22.1,33.0
U00299,2025,QS_2025,,27.9,
U00299,2024,THE_2024,30.2,89.7,59.95
U00299,2023,WUR_2023,28.2,91.5,59.85
U00300,2025,QS_2025,,99.9,
U00300,2024,THE_2024,48.1,90.0,69.05
U00300,2023,WUR_2023,42.6,88.8,65.7
U00301,2025,QS_2025,,14.0,
U00301,2024,THE_2024,37.0,85.1,61.05
U00301,2023,WUR_2023,35.0,88.0,61.5
U00302,2025,QS_2025,,82.0,
U00302,2024,THE_2024,44.0,74.7,59.35
U00302,2023,WUR_2023,36.2,49.9,43.05
U00303,2025,QS_2025,,87.0,
U00303,2024,THE_2024,42.7,90.6,66.65
U00304,2025,QS_2025,,45.4,
U00304,2024,THE_2024,41.3,86.4,63.85
U00304,2023,WUR_2023,39.8,78.0,58.9
U00305,2025,QS_2025,,7.8,
U00306,2025,QS_2025,,53.2,
U00306,2024,THE_2024,45.0,83.0,64.0
U00306,2023,WUR_2023,43.3,73.2,58.25
U00307,2025,QS_2025,,40.7,
U00307,2024,THE_2024,53.8,93.2,73.5
U00307,2023,WUR_2023,51.6,93.6,72.6
U00308,2025,QS_2025,,1.5,
U00309,2025,QS_2025,,15.9,
U00310,2025,QS_2025,,9.3,
U00311,2025,QS_2025,,63.4,
U00311,2024,THE_2024,41.4,73.3,57.349999999999994
U00311,2023,WUR_2023,38.2,59.7,48.95
U00312,2025,QS_2025,,5.5,
U00312,2024,THE_2024,29.0,55.7,42.35
U00312,2023,WUR_2023,25.3,56.7,41.0
U00313,2025,QS_2025,,24.9,
U00313,2024,THE_2024,36.3,66.8,51.55
U00314,2025,QS_2025,,55.2,
U00315,2025,QS_2025,,93.6,
U00315,2024,THE_2024,24.1,84.2,54.150000000000006
U00315,2023,WUR_2023,22.9,78.7,50.8
U00316,2025,QS_2025,,2.1,
U00316,2024,THE_2024,23.0,46.1,34.55
U00317,2025,QS_2025,,88.2,
U00318,2025,QS_2025,,29.2,
U00318,2024,THE_2024,42.6,76.1,59.349999999999994
U00318,2023,WUR_2023,40.5,67.7,54.1
U00319,2025,QS_2025,,36.6,
U00319,2024,THE_2024,36.7,84.2,60.45
U00320,2025,QS_2025,,34.9,
U00320,2024,THE_2024,51.9,88.6,70.25
U00320,2023,WUR_2023,46.3,85.5,65.9
U00321,2025,QS_2025,,1.4,
U00321,2024,THE_2024,11.6,21.1,16.35
U00321,2023,WUR_2023,10.9,24.4,17.65
U00322,2025,QS_2025,,76.0,
U00322,2024,THE_2024,23.0,59.1,41.05
U00322,2023,WUR_2023,21.6,43.9,32.75
U00323,2025,QS_2025,,11.4,
U00324,2025,QS_2025,,39.3,
U00324,2024,THE_2024,34.7,83.2,58.95
U00324,2023,WUR_2023,33.5,81.0,57.25
U00325,2025,QS_2025,,49.3,
U00325,2024,THE_2024,33.5,89.1,61.3
U00325,2023,WUR_2023,32.4,85.3,58.849999999999994
U00326,2025,QS_2025,,99.9,
U00326,2024,THE_2024,38.9,64.8,51.849999999999994
U00327,2025,QS_2025,,17.0,
U00327,2024,THE_2024,36.6,51.8,44.2
U00327,2023,WUR_2023,35.5,29.1,32.3
U00328,2025,QS_2025,,15.1,
U00328,2024,THE_2024,40.0,71.0,55.5
U00329,2025,QS_2025,,12.8,
U00330,2025,QS_2025,,25.9,
U00330,2024,THE_2024,24.2,39.0,31.6
U00330,2023,WUR_2023,24.2,26.2,25.2
U00331,2025,QS_2025,,49.5,
U00331,2024,THE_2024,39.5,83.2,61.35
U00331,2023,WUR_2023,37.4,74.8,56.099999999999994
U00332,2025,QS_2025,,16.7,
U00332,2024,THE_2024,30.0,85.8,57.9
U00332,2023,WUR_2023,15.4,83.1,49.25
U00333,2025,QS_2025,,58.7,
U00333,2024,THE_2024,32.0,90.9,61.45
U00334,2025,QS_2025,,41.7,
U00334,2024,THE_2024,37.9,66.9,52.400000000000006
U00334,2023,WUR_2023,35.0,56.1,45.55
U00335,2025,QS_2025,,93.8,
U00336,2025,QS_2025,,51.8,
U00336,2024,THE_2024,35.4,78.4,56.900000000000006
U00336,2023,WUR_2023,33.1,75.8,54.45
U00337,2025,QS_2025,,97.6,
U00337,2024,THE_2024,36.7,91.7,64.2
U00337,2023,WUR_2023,32.7,77.2,54.95
U00338,2025,QS_2025,,98.5,
U00338,2024,THE_2024,57.3,69.3,63.3
U00338,2023,WUR_2023,58.6,48.6,53.6
U00339,2025,QS_2025,,1.9,
U00339,2024,THE_2024,15.3,38.7,27.0
U00339,2023,WUR_2023,16.6,62.5,39.55
U00340,2025,QS_2025,,57.0,
U00340,2024,THE_2024,35.1,62.9,49.0
U00340,2023,WUR_2023,30.3,48.6,39.45
U00341,2025,QS_2025,,31.9,
U00341,2024,THE_2024,36.8,82.5,59.65
U00342,2025,QS_2025,,46.5,
U00342,2024,THE_2024,26.5,80.7,53.6
U00342,2023,WUR_2023,26.4,69.9,48.150000000000006
U00343,2025,QS_2025,,99.9,
U00343,2024,THE_2024,37.4,78.3,57.849999999999994
U00343,2023,WUR_2023,36.3,60.4,48.349999999999994
U00344,2025,QS_2025,,97.6,
U00344,2024,THE_2024,24.1,52.0,38.05
U00344,2023,WUR_2023,22.3,33.8,28.049999999999997
U00345,2025,QS_2025,,45.7,
U00345,2024,THE_2024,35.0,87.5,61.25
U00345,2023,WUR_2023,36.7,92.2,64.45
U00346,2025,QS_2025,,59.4,
U00346,2024,THE_2024,38.2,84.1,61.15
U00347,2025,QS_2025,,55.1,
U00347,2024,THE_2024,44.9,80.1,62.5
U00348,2025,QS_2025,,65.1,
U00348,2024,THE_2024,28.3,86.9,57.6
U00348,2023,WUR_2023,28.3,77.5,52.9
U00349,2025,QS_2025,,62.5,
U00349,2024,THE_2024,31.2,80.1,55.65
U00349,2023,WUR_2023,33.7,75.5,54.6
U00350,2025,QS_2025,,3.0,
U00350,2024,THE_2024,18.5,59.9,39.2
U00350,2023,WUR_2023,17.1,51.7,34.400000000000006
U00351,2025,QS_2025,,2.8,
U00351,2024,THE_2024,25.6,60.1,42.85
U00351,2023,WUR_2023,25.1,57.9,41.5
U00352,2025,QS_2025,,31.2,
U00352,2024,THE_2024,30.9,78.6,54.75
U00352,2023,WUR_2023,29.3,69.0,49.15
U00353,2025,QS_2025,,14.5,
U00354,2025,QS_2025,,15.5,
U00354,2024,THE_2024,34.3,56.7,45.5
U00354,2023,WUR_2023,31.6,35.3,33.45
U00355,2025,QS_2025,,29.1,
U00356,2025,QS_2025,,49.8,
U00356,2024,THE_2024,38.2,59.9,49.05
U00356,2023,WUR_2023,35.2,40.4,37.8
U00357,2025,QS_2025,,25.2,
U00357,2024,THE_2024,39.4,78.1,58.75
U00357,2023,WUR_2023,39.8,64.5,52.15
U00358,2025,QS_2025,,10.8,
U00358,2024,THE_2024,31.8,86.5,59.15
U00359,2025,QS_2025,,100.0,
U00359,2024,THE_2024,39.6,50.3,44.95
U00359,2023,WUR_2023,40.8,31.4,36.099999999999994
U00360,2025,QS_2025,,1.6,
U00361,2025,QS_2025,,90.6,
U00361,2024,THE_2024,30.2,57.3,43.75
U00361,2023,WUR_2023,25.7,40.2,32.95
U00362,2025,QS_2025,,21.9,
U00362,2024,THE_2024,22.2,62.3,42.25
U00362,2023,WUR_2023,18.4,56.9,37.65
U00363,2025,QS_2025,,72.2,
U00363,2024,THE_2024,33.5,83.7,58.6
U00363,2023,WUR_2023,28.5,78.4,53.45
U00364,2025,QS_2025,,22.6,
U00364,2024,THE_2024,32.4,78.3,55.349999999999994
U00365,2025,QS_2025,,4.6,
U00366,2025,QS_2025,,23.3,
U00366,2024,THE_2024,33.9,80.0,56.95
U00366,2023,WUR_2023,32.4,74.6,53.5
U00367,2025,QS_2025,,10.0,
U00368,2025,QS_2025,,4.7,
U00368,2024,THE_2024,25.0,46.3,35.65
U00368,2023,WUR_2023,22.5,35.8,29.15
U00369,2025,QS_2025,,3.5,
U00370,2025,QS_2025,,79.1,
U00370,2024,THE_2024,28.4,71.9,50.150000000000006
U00371,2025,QS_2025,,27.5,
U00371,2024,THE_2024,35.7,86.0,60.85
U00371,2023,WUR_2023,32.8,83.2,58.0
U00372,2025,QS_2025,,52.1,
U00372,2024,THE_2024,26.7,68.4,47.550000000000004
U00372,2023,WUR_2023,22.6,59.9,41.25
U00373,2025,QS_2025,,16.7,
U00374,2025,QS_2025,,33.3,
U00374,2024,THE_2024,30.1,84.5,57.3
U00374,2023,WUR_2023,29.7,77.5,53.6
U00375,2025,QS_2025,,46.6,
U00375,2024,THE_2024,34.4,78.6,56.5
U00375,2023,WUR_2023,32.4,65.6,49.0
U00376,2025,QS_2025,,29.3,
U00376,2024,THE_2024,34.9,83.3,59.099999999999994
U00377,2025,QS_2025,,82.9,
U00377,2024,THE_2024,31.4,85.3,58.349999999999994
U00377,2023,WUR_2023,24.9,79.4,52.150000000000006
U00378,2025,QS_2025,,1.6,
U00379,2025,QS_2025,,17.3,
U00379,2024,THE_2024,42.6,52.3,47.45
U00379,2023,WUR_2023,37.8,38.5,38.15
U00380,2025,QS_2025,,99.1,
U00381,2025,QS_2025,,45.7,
U00381,2024,THE_2024,29.0,77.6,53.3
U00381,2023,WUR_2023,29.5,67.6,48.55
U00382,2025,QS_2025,,38.8,
U00382,2024,THE_2024,31.2,80.5,55.85
U00382,2023,WUR_2023,30.2,69.2,49.7
U00383,2025,QS_2025,,100.0,
U00383,2024,THE_2024,26.3,72.4,49.35
U00383,2023,WUR_2023,26.6,53.5,40.05
U00384,2025,QS_2025,,31.0,
U00384,2024,THE_2024,31.7,87.7,59.7
U00384,2023,WUR_2023,31.7,87.6,59.65
U00385,2025,QS_2025,,97.8,
U00385,2024,THE_2024,38.2,83.2,60.7
U00385,2023,WUR_2023,35.6,70.7,53.150000000000006
U00386,2025,QS_2025,,9.9,
U00387,2025,QS_2025,,1.3,
U00387,2024,THE_2024,11.5,17.0,14.25
U00388,2025,QS_2025,,23.9,
U00389,2025,QS_2025,,88.5,
U00389,2024,THE_2024,26.9,98.3,62.599999999999994
U00389,2023,WUR_2023,27.8,99.7,63.75
U00390,2025,QS_2025,,75.0,
U00390,2024,THE_2024,25.8,75.3,50.55
U00391,2025,QS_2025,,28.4,
U00391,2024,THE_2024,39.4,78.8,59.099999999999994
U00392,2025,QS_2025,,29.4,
U00392,2024,THE_2024,36.9,63.8,50.349999999999994
U00392,2023,WUR_2023,35.9,41.6,38.75
U00393,2025,QS_2025,,31.0,
U00393,2024,THE_2024,23.9,77.3,50.599999999999994
U00393,2023,WUR_2023,20.1,82.4,51.25
U00394,2025,QS_2025,,65.3,
U00394,2024,THE_2024,39.8,93.3,66.55
U00394,2023,WUR_2023,33.3,95.9,64.6
U00395,2025,QS_2025,,47.2,
U00395,2024,THE_2024,33.5,74.3,53.9
U00395,2023,WUR_2023,28.8,63.8,46.3
U00396,2025,QS_2025,,24.6,
U00397,2025,QS_2025,,53.4,
U00398,2025,QS_2025,,76.9,
U00398,2024,THE_2024,34.5,94.0,64.25
U00398,2023,WUR_2023,29.3,93.8,61.55
U00399,2025,QS_2025,,38.0,
U00400,2025,QS_2025,,73.1,
U00400,2024,THE_2024,25.9,88.0,56.95
U00400,2023,WUR_2023,24.3,85.5,54.9
U00401,2025,QS_2025,,2.4,
U00401,2024,THE_2024,21.7,32.3,27.0
U00402,2025,QS_2025,,32.4,
U00402,2024,THE_2024,40.5,68.9,54.7
U00402,2023,WUR_2023,42.3,56.1,49.2
U00403,2025,QS_2025,,100.0,
U00403,2024,THE_2024,33.7,77.0,55.35
U00403,2023,WUR_2023,31.9,54.9,43.4
U00404,2025,QS_2025,,51.2,
U00404,2024,THE_2024,31.6,82.4,57.0
U00404,2023,WUR_2023,32.0,92.6,62.3
U00405,2025,QS_2025,,60.6,
U00406,2025,QS_2025,,1.2,
U00406,2024,THE_2024,10.8,8.5,9.65
U00406,2023,WUR_2023,9.3,5.0,7.15
U00407,2025,QS_2025,,40.7,
U00408,2025,QS_2025,,57.1,
U00408,2023,WUR_2023,33.3,66.8,50.05
U00409,2025,QS_2025,,13.8,
U00409,2024,THE_2024,31.0,50.1,40.55
U00409,2023,WUR_2023,29.7,34.0,31.85
U00410,2025,QS_2025,,1.8,
U00410,2024,THE_2024,44.0,57.3,50.65
U00411,2025,QS_2025,,5.2,
U00412,2025,QS_2025,,21.7,
U00412,2024,THE_2024,21.2,84.0,52.6
U00413,2025,QS_2025,,11.1,
U00413,2024,THE_2024,21.4,51.5,36.45
U00413,2023,WUR_2023,20.3,42.5,31.4
U00414,2025,QS_2025,,91.6,
U00415,2025,QS_2025,,17.5,
U00415,2024,THE_2024,29.3,66.2,47.75
U00415,2023,WUR_2023,27.4,46.4,36.9
U00416,2025,QS_2025,,7.0,
U00416,2024,THE_2024,21.1,62.5,41.8
U00416,2023,WUR_2023,22.7,52.8,37.75
U00417,2025,QS_2025,,20.1,
U00417,2024,THE_2024,34.0,66.9,50.45
U00417,2023,WUR_2023,30.9,51.2,41.05
U00418,2025,QS_2025,,14.0,
U00418,2024,THE_2024,32.1,84.9,58.5
U00418,2023,WUR_2023,30.5,90.3,60.4
U00419,2025,QS_2025,,10.7,
U00420,2025,QS_2025,,3.6,
U00420,2024,THE_2024,18.8,32.2,25.5
U00420,2023,WUR_2023,16.1,15.5,15.8
U00421,2025,QS_2025,,10.7,
U00421,2024,THE_2024,35.2,77.1,56.15
U00421,2023,WUR_2023,33.8,63.2,48.5
U00422,2025,QS_2025,,23.0,
U00422,2024,THE_2024,32.6,64.1,48.349999999999994
U00423,2025,QS_2025,,34.4,
U00423,2024,THE_2024,26.5,82.5,54.5
U00423,2023,WUR_2023,24.9,76.8,50.849999999999994
U00424,2025,QS_2025,,23.8,
U00424,2024,THE_2024,38.7,73.7,56.2
U00424,2023,WUR_2023,35.8,67.8,51.8
U00425,2025,QS_2025,,41.6,
U00425,2024,THE_2024,25.0,35.8,30.4
U00425,2023,WUR_2023,23.1,24.6,23.85
U00426,2025,QS_2025,,1.8,
U00426,2024,THE_2024,9.8,24.2,17.0
U00426,2023,WUR_2023,9.7,17.6,13.65
U00427,2025,QS_2025,,17.4,
U00427,2024,THE_2024,41.5,62.1,51.8
U00427,2023,WUR_2023,39.2,46.2,42.7
U00428,2025,QS_2025,,74.4,
U00429,2025,QS_2025,,82.0,
U00429,2024,THE_2024,46.3,68.4,57.35
U00429,2023,WUR_2023,42.3,47.2,44.75
U00430,2025,QS_2025,,99.4,
U00430,2023,WUR_2023,29.8,41.0,35.4
U00431,2025,QS_2025,,99.7,
U00431,2023,WUR_2023,41.2,65.7,53.45
U00432,2025,QS_2025,,4.2,
U00432,2024,THE_2024,40.0,31.8,35.9
U00433,2025,QS_2025,,26.2,
U00433,2024,THE_2024,26.6,65.7,46.150000000000006
U00433,2023,WUR_2023,28.8,50.5,39.65
U00434,2025,QS_2025,,3.2,
U00434,2024,THE_2024,,,
U00434,2023,WUR_2023,,,
U00435,2025,QS_2025,,2.2,
U00436,2025,QS_2025,,98.7,
U00436,2024,THE_2024,37.4,75.2,56.3
U00436,2023,WUR_2023,36.8,54.2,45.5
U00437,2025,QS_2025,,57.3,
U00437,2024,THE_2024,29.6,81.4,55.5
U00437,2023,WUR_2023,27.8,70.6,49.199999999999996
U00438,2025,QS_2025,,19.7,
U00439,2025,QS_2025,,3.3,
U00439,2024,THE_2024,17.5,51.4,34.45
U00439,2023,WUR_2023,18.7,47.3,33.0
U00440,2025,QS_2025,,66.0,
U00441,2025,QS_2025,,64.6,
U00442,2025,QS_2025,,17.1,
U00443,2025,QS_2025,,9.5,
U00443,2024,THE_2024,36.6,31.6,34.1
U00444,2025,QS_2025,,19.2,
U00445,2025,QS_2025,,46.9,
U00445,2024,THE_2024,30.9,79.6,55.25
U00445,2023,WUR_2023,28.2,78.0,53.1
U00446,2025,QS_2025,,79.3,
U00446,2024,THE_2024,38.0,72.5,55.25
U00446,2023,WUR_2023,37.3,60.2,48.75
U00447,2025,QS_2025,,19.9,
U00448,2025,QS_2025,,88.1,
U00448,2024,THE_2024,35.0,68.1,51.55
U00448,2023,WUR_2023,29.6,46.1,37.85
U00449,2025,QS_2025,,90.6,
U00449,2024,THE_2024,30.4,92.0,61.2
U00449,2023,WUR_2023,26.4,87.6,57.0
U00450,2025,QS_2025,,57.2,
U00451,2025,QS_2025,,99.1,
U00451,2024,THE_2024,35.2,80.9,58.050000000000004
U00451,2023,WUR_2023,31.2,67.1,49.15
U00452,2025,QS_2025,,72.1,
U00452,2024,THE_2024,43.5,68.6,56.05
U00452,2023,WUR_2023,39.6,48.4,44.0
U00453,2025,QS_2025,,5.4,
U00453,2024,THE_2024,32.0,51.4,41.7
U00454,2025,QS_2025,,9.2,
U00454,2024,THE_2024,25.9,73.1,49.5
U00454,2023,WUR_2023,24.4,67.2,45.8
U00455,2025,QS_2025,,30.3,
U00455,2024,THE_2024,26.2,82.4,54.300000000000004
U00455,2023,WUR_2023,25.9,79.4,52.650000000000006
U00456,2025,QS_2025,,12.0,
U00456,2024,THE_2024,48.8,55.1,51.95
U00457,2025,QS_2025,,15.2,
U00458,2025,QS_2025,,20.7,
U00459,2025,QS_2025,,50.1,
U00459,2024,THE_2024,36.2,66.2,51.2
U00459,2023,WUR_2023,33.4,48.7,41.05
U00460,2025,QS_2025,,23.6,
U00461,2025,QS_2025,,4.2,
U00462,2025,QS_2025,,33.1,
U00462,2024,THE_2024,38.4,80.9,59.650000000000006
U00462,2023,WUR_2023,35.9,76.9,56.400000000000006
U00463,2025,QS_2025,,8.2,
U00464,2025,QS_2025,,56.4,
U00465,2025,QS_2025,,11.4,
U00465,2024,THE_2024,27.2,48.1,37.65
U00465,2023,WUR_2023,25.2,38.5,31.85
U00466,2025,QS_2025,,18.3,
U00467,2025,QS_2025,,8.1,
U00467,2024,THE_2024,18.2,70.3,44.25
U00467,2023,WUR_2023,17.0,83.6,50.3
U00468,2025,QS_2025,,33.6,
U00469,2025,QS_2025,,33.5,
U00469,2024,THE_2024,34.5,74.8,54.65
U00469,2023,WUR_2023,32.7,69.6,51.15
U00470,2025,QS_2025,,47.9,
U00470,2024,THE_2024,34.5,69.3,51.9
U00470,2023,WUR_2023,36.9,56.5,46.7
U00471,2025,QS_2025,,51.7,
U00471,2024,THE_2024,30.6,59.0,44.8
U00471,2023,WUR_2023,31.1,43.4,37.25
U00472,2025,QS_2025,,22.6,
U00472,2024,THE_2024,31.8,81.0,56.4
U00472,2023,WUR_2023,32.4,71.0,51.7
U00473,2025,QS_2025,,14.3,
U00473,2024,THE_2024,35.4,58.2,46.8
U00473,2023,WUR_2023,32.9,42.3,37.599999999999994
U00474,2025,QS_2025,,43.0,
U00474,2024,THE_2024,25.3,72.7,49.0
U00474,2023,WUR_2023,24.7,72.6,48.65
U00475,2025,QS_2025,,8.9,
U00475,2024,THE_2024,26.4,44.7,35.55
U00475,2023,WUR_2023,23.5,29.7,26.6
U00476,2025,QS_2025,,36.5,
U00477,2025,QS_2025,,22.0,
U00477,2024,THE_2024,25.7,93.8,59.75
U00477,2023,WUR_2023,21.3,96.8,59.05
U00478,2025,QS_2025,,15.2,
U00478,2024,THE_2024,26.0,48.8,37.4
U00478,2023,WUR_2023,24.2,43.5,33.85
U00479,2025,QS_2025,,95.6,
U00479,2023,WUR_2023,23.7,61.8,42.75
U00480,2025,QS_2025,,27.2,
U00480,2024,THE_2024,29.3,79.0,54.15
U00480,2023,WUR_2023,28.4,67.6,48.0
U00481,2025,QS_2025,,21.7,
U00481,2024,THE_2024,27.2,71.9,49.550000000000004
U00481,2023,WUR_2023,24.9,72.3,48.599999999999994
U00482,2025,QS_2025,,1.1,
U00483,2025,QS_2025,,76.3,
U00484,2025,QS_2025,,88.8,
U00485,2025,QS_2025,,46.8,
U00485,2024,THE_2024,,,
U00485,2023,WUR_2023,,,
U00486,2025,QS_2025,,22.1,
U00486,2024,THE_2024,33.7,43.8,38.75
U00486,2023,WUR_2023,33.2,27.1,30.150000000000002
U00487,2025,QS_2025,,31.0,
U00488,2025,QS_2025,,41.7,
U00488,2024,THE_2024,42.5,75.8,59.15
U00488,2023,WUR_2023,41.7,66.0,53.85
U00489,2025,QS_2025,,81.4,
U00489,2024,THE_2024,38.2,75.9,57.050000000000004
U00490,2025,QS_2025,,9.3,
U00490,2024,THE_2024,38.4,52.0,45.2
U00490,2023,WUR_2023,38.3,29.2,33.75
U00491,2025,QS_2025,,92.2,
U00491,2024,THE_2024,26.5,62.0,44.25
U00491,2023,WUR_2023,22.8,40.3,31.549999999999997
U00492,2025,QS_2025,,30.5,
U00492,2024,THE_2024,38.0,62.7,50.35
U00492,2023,WUR_2023,33.1,41.4,37.25
U00493,2025,QS_2025,,16.2,
U00494,2025,QS_2025,,12.1,
U00494,2024,THE_2024,34.1,78.2,56.150000000000006
U00494,2023,WUR_2023,33.3,68.0,50.65
U00495,2025,QS_2025,,20.9,
U00495,2024,THE_2024,26.7,76.0,51.35
U00496,2025,QS_2025,,49.0,
U00496,2024,THE_2024,14.2,87.5,50.85
U00496,2023,WUR_2023,12.6,100.0,56.3
U00497,2025,QS_2025,,27.4,
U00498,2025,QS_2025,,8.1,
U00498,2024,THE_2024,41.0,42.4,41.7
U00499,2025,QS_2025,,1.6,
U00500,2025,QS_2025,,50.9,
U00500,2024,THE_2024,35.4,85.7,60.55
U00500,2023,WUR_2023,32.7,81.4,57.050000000000004
U00501,2025,QS_2025,,60.7,
U00502,2025,QS_2025,,72.0,
U00502,2023,WUR_2023,30.3,63.0,46.65
U00503,2025,QS_2025,,63.5,
U00503,2024,THE_2024,35.1,76.3,55.7
U00503,2023,WUR_2023,32.6,62.0,47.3
U00504,2025,QS_2025,,11.5,
U00505,2025,QS_2025,,19.4,
U00505,2024,THE_2024,25.0,66.3,45.65
U00505,2023,WUR_2023,23.7,49.8,36.75
U00506,2025,QS_2025,,53.9,
U00506,2024,THE_2024,31.8,72.5,52.15
U00506,2023,WUR_2023,39.0,64.9,51.95
U00507,2025,QS_2025,,32.7,
U00507,2024,THE_2024,34.8,80.5,57.65
U00507,2023,WUR_2023,32.3,66.5,49.4
U00508,2025,QS_2025,,15.8,
U00508,2024,THE_2024,16.8,66.3,41.55
U00508,2023,WUR_2023,16.2,56.9,36.55
U00509,2025,QS_2025,,64.5,
U00509,2024,THE_2024,34.3,85.3,59.8
U00509,2023,WUR_2023,27.9,86.0,56.95
U00510,2025,QS_2025,,15.1,
U00510,2024,THE_2024,36.1,60.2,48.150000000000006
U00510,2023,WUR_2023,38.5,42.4,40.45
U00511,2025,QS_2025,,6.9,
U00511,2024,THE_2024,35.3,44.5,39.9
U00511,2023,WUR_2023,33.1,26.2,29.65
U00512,2025,QS_2025,,80.3,
U00512,2024,THE_2024,19.8,82.5,51.15
U00512,2023,WUR_2023,15.4,71.8,43.6
U00513,2025,QS_2025,,2.6,
U00513,2024,THE_2024,13.9,70.6,42.25
U00513,2023,WUR_2023,9.9,64.0,36.95
U00514,2025,QS_2025,,27.8,
U00514,2024,THE_2024,,,
U00515,2025,QS_2025,,54.1,
U00515,2024,THE_2024,26.0,91.1,58.55
U00515,2023,WUR_2023,25.9,93.6,59.75
U00516,2025,QS_2025,,1.8,
U00516,2024,THE_2024,10.8,52.4,31.6
U00516,2023,WUR_2023,9.5,97.0,53.25
U00517,2025,QS_2025,,49.8,
U00517,2024,THE_2024,26.2,86.9,56.550000000000004
U00518,2025,QS_2025,,1.7,
U00519,2025,QS_2025,,20.5,
U00519,2024,THE_2024,38.1,51.5,44.8
U00520,2025,QS_2025,,19.4,
U00521,2025,QS_2025,,21.5,
U00521,2024,THE_2024,24.3,74.3,49.3
U00521,2023,WUR_2023,24.6,62.1,43.35
U00522,2025,QS_2025,,2.1,
U00523,2025,QS_2025,,8.6,
U00523,2024,THE_2024,25.4,85.7,55.55
