university_id,year,total_students,students_per_staff,international_student_percentage,stats_female_male_ratio,source,female_male_ratio
U2810,2024,6961.0,16.0,15.0,64 : 36,THE 2024,
U2818,2024,21470.0,16.5,7.0,58 : 42,THE 2024,
U0700,2024,32959.0,18.3,11.0,53 : 47,THE 2024,
U0706,2024,30821.0,15.7,7.0,61 : 39,THE 2024,
U0721,2024,8780.0,14.5,38.0,66 : 34,THE 2024,
U2829,2024,10366.0,21.1,8.0,59 : 41,THE 2024,
U2834,2024,22936.0,27.3,10.0,59 : 41,THE 2024,
U0753,2024,1795.0,9.5,7.0,26 : 74,THE 2024,
U0813,2024,34656.0,18.6,12.0,,THE 2024,
U2857,2024,12305.0,18.0,21.0,56 : 44,THE 2024,
U0848,2024,42107.0,10.5,3.0,39 : 61,THE 2024,
U0852,2024,1683.0,9.4,37.0,25 : 75,THE 2024,
U0891,2024,3117.0,10.8,13.0,60 : 40,THE 2024,
U0932,2024,14679.0,32.7,1.0,35 : 65,THE 2024,
U2880,2024,31721.0,26.5,13.0,55 : 45,THE 2024,
U1014,2024,6803.0,20.8,16.0,50 : 50,THE 2024,
U2883,2024,10702.0,13.8,3.0,62 : 38,THE 2024,
U2535,2024,16764.0,10.1,18.0,57 : 43,THE 2024,
U2890,2024,16515.0,18.0,27.0,53 : 47,THE 2024,
U2891,2024,27540.0,11.3,3.0,58 : 42,THE 2024,
U1117,2024,50906.0,11.9,6.0,43 : 57,THE 2024,
U2925,2024,14640.0,27.1,15.0,50 : 50,THE 2024,
U1214,2024,2562.0,14.5,33.0,52 : 48,THE 2024,
U2927,2024,49847.0,18.0,16.0,53 : 47,THE 2024,
U2950,2024,24644.0,32.7,14.0,56 : 44,THE 2024,
U1294,2024,11885.0,28.5,12.0,56 : 44,THE 2024,
U1341,2024,7271.0,21.6,9.0,24 : 76,THE 2024,
U1343,2024,25993.0,12.3,3.0,55 : 45,THE 2024,
U2987,2024,21836.0,27.0,5.0,54 : 46,THE 2024,
U1437,2024,4993.0,9.2,28.0,39 : 61,THE 2024,
U1452,2024,9221.0,18.5,19.0,30 : 70,THE 2024,
U1458,2024,13979.0,16.2,12.0,42 : 58,THE 2024,
U1487,2024,16944.0,14.6,9.0,36 : 64,THE 2024,
U3007,2024,23920.0,16.6,9.0,49 : 51,THE 2024,
U3009,2024,4379.0,11.8,21.0,61 : 39,THE 2024,
U1496,2024,9981.0,14.5,24.0,27 : 73,THE 2024,
U3041,2024,21185.0,13.0,6.0,55 : 45,THE 2024,
U3055,2024,8536.0,58.2,13.0,60 : 40,THE 2024,
U3070,2024,31567.0,20.9,5.0,52 : 48,THE 2024,
U3073,2024,15675.0,17.1,16.0,59 : 41,THE 2024,
U1659,2024,30497.0,31.9,15.0,30 : 70,THE 2024,
U1676,2024,30448.0,15.0,3.0,,THE 2024,
U3076,2024,36386.0,16.9,17.0,54 : 46,THE 2024,
U3077,2024,23625.0,16.8,29.0,47 : 53,THE 2024,
U1701,2024,5982.0,17.4,11.0,56 : 44,THE 2024,
U1719,2024,11386.0,20.3,1.0,45 : 55,THE 2024,
U2527,2024,51748.0,18.4,11.0,58 : 42,THE 2024,
U1743,2024,7496.0,15.3,20.0,31 : 69,THE 2024,
U1777,2024,2275.0,10.3,32.0,80 : 20,THE 2024,
U2551,2024,24850.0,12.1,28.0,63 : 37,THE 2024,
U1800,2024,11041.0,7.3,6.0,61 : 39,THE 2024,
U1924,2024,4845.0,14.9,45.0,65 : 35,THE 2024,
U3149,2024,32770.0,16.9,5.0,56 : 44,THE 2024,
U1979,2024,6393.0,18.6,30.0,29 : 71,THE 2024,
U3164,2024,10650.0,18.7,28.0,64 : 36,THE 2024,
U1999,2024,8449.0,12.0,24.0,45 : 55,THE 2024,
U2015,2024,19214.0,14.1,21.0,53 : 47,THE 2024,
U2021,2024,5993.0,8.9,10.0,59 : 41,THE 2024,
U3190,2024,54890.0,26.6,2.0,5 : 95,THE 2024,
U2556,2024,20863.0,12.7,26.0,45 : 55,THE 2024,
U2125,2024,2990.0,4.4,12.0,57 : 43,THE 2024,
U2159,2024,19477.0,56.0,15.0,49 : 51,THE 2024,
U2162,2024,12217.0,7.7,9.0,60 : 40,THE 2024,
U3240,2024,63232.0,29.5,6.0,61 : 39,THE 2024,
U2190,2024,18773.0,13.8,12.0,61 : 39,THE 2024,
U2565,2024,12229.0,11.5,30.0,73 : 27,THE 2024,
U3250,2024,3927.0,18.8,4.0,53 : 47,THE 2024,
U3338,2024,20968.0,26.0,4.0,64 : 36,THE 2024,
U3339,2024,14113.0,40.0,19.0,57 : 43,THE 2024,
U3340,2024,18231.0,19.4,17.0,58 : 42,THE 2024,
U3350,2024,25944.0,10.6,3.0,63 : 37,THE 2024,
U3266,2024,10538.0,20.7,26.0,61 : 39,THE 2024,
U3372,2024,8293.0,4.1,9.0,54 : 46,THE 2024,
U3450,2024,9036.0,14.4,2.0,87 : 13,THE 2024,
U0012,2024,6180.0,15.6,23.0,51 : 49,THE 2024,
U0282,2024,5637.0,18.2,13.0,60 : 40,THE 2024,
U0044,2024,7714.0,14.9,17.0,41 : 59,THE 2024,
U2633,2024,2829.0,7.9,6.0,55 : 45,THE 2024,
U0069,2024,3274.0,10.8,32.0,56 : 44,THE 2024,
U0110,2024,8722.0,8.7,20.0,49 : 51,THE 2024,
U0133,2024,17200.0,24.1,41.0,61 : 39,THE 2024,
U0143,2024,12824.0,13.1,1.0,41 : 59,THE 2024,
U2909,2024,18822.0,31.7,5.0,55 : 45,THE 2024,
U0183,2024,27670.0,18.2,8.0,50 : 50,THE 2024,
U0206,2024,5815.0,26.7,0.0,34 : 66,THE 2024,
U0229,2024,19599.0,19.0,4.0,61 : 39,THE 2024,
U0249,2024,4834.0,10.4,21.0,45 : 55,THE 2024,
U0257,2024,17265.0,21.3,2.0,52 : 48,THE 2024,
U2690,2024,8970.0,19.5,31.0,57 : 43,THE 2024,
U0298,2024,25.0,0.3,26.0,60 : 40,THE 2024,
U0319,2024,15053.0,29.5,7.0,66 : 34,THE 2024,
U2701,2024,12784.0,16.1,5.0,62 : 38,THE 2024,
U2723,2024,16102.0,22.0,18.0,52 : 48,THE 2024,
U0335,2024,29656.0,29.4,21.0,50 : 50,THE 2024,
U0358,2024,12874.0,25.6,11.0,65 : 35,THE 2024,
U0396,2024,18061.0,18.6,7.0,,THE 2024,
U0472,2024,59814.0,11.8,10.0,62 : 38,THE 2024,
U0474,2024,36749.0,34.6,34.0,50 : 50,THE 2024,
U2760,2024,33024.0,20.5,20.0,56 : 44,THE 2024,
U2759,2024,14119.0,26.5,4.0,63 : 37,THE 2024,
U2763,2024,6907.0,20.0,14.0,61 : 39,THE 2024,
U2771,2024,10367.0,13.6,5.0,60 : 40,THE 2024,
U0537,2024,23099.0,14.7,6.0,44 : 56,THE 2024,
U2784,2024,12237.0,18.5,5.0,67 : 33,THE 2024,
U0569,2024,12415.0,22.4,34.0,52 : 48,THE 2024,
U0584,2024,652.0,8.6,18.0,26 : 74,THE 2024,
U2801,2024,23010.0,34.8,5.0,62 : 38,THE 2024,
U2826,2024,55523.0,14.7,9.0,59 : 41,THE 2024,
U2827,2024,12830.0,12.6,17.0,66 : 34,THE 2024,
U0733,2024,6660.0,8.2,24.0,26 : 74,THE 2024,
U2828,2024,17095.0,21.8,46.0,58 : 42,THE 2024,
U0764,2024,4246.0,26.4,23.0,29 : 71,THE 2024,
U2853,2024,47963.0,26.3,7.0,52 : 48,THE 2024,
U2856,2024,14270.0,19.8,26.0,58 : 42,THE 2024,
U2862,2024,9899.0,17.0,12.0,68 : 32,THE 2024,
U0959,2024,19055.0,25.8,14.0,42 : 58,THE 2024,
U0982,2024,10235.0,11.2,4.0,52 : 48,THE 2024,
U1006,2024,37555.0,15.0,30.0,60 : 40,THE 2024,
U1074,2024,9610.0,15.8,15.0,60 : 40,THE 2024,
U1112,2024,32078.0,8.3,16.0,61 : 39,THE 2024,
U2896,2024,3479.0,10.0,31.0,67 : 33,THE 2024,
U2901,2024,33039.0,27.6,2.0,60 : 40,THE 2024,
U1182,2024,18432.0,20.1,14.0,45 : 55,THE 2024,
U1202,2024,7100.0,10.1,17.0,52 : 48,THE 2024,
U1212,2024,7773.0,22.5,7.0,62 : 38,THE 2024,
U2926,2024,15020.0,16.1,13.0,55 : 45,THE 2024,
U1222,2024,23200.0,18.1,16.0,54 : 46,THE 2024,
U1260,2024,2045.0,20.5,2.0,60 : 40,THE 2024,
U1270,2024,30985.0,17.4,19.0,58 : 42,THE 2024,
U1291,2024,17883.0,17.4,27.0,64 : 36,THE 2024,
U1313,2024,16318.0,15.1,23.0,55 : 45,THE 2024,
U2968,2024,13509.0,21.1,3.0,63 : 37,THE 2024,
U1327,2024,15545.0,18.3,50.0,59 : 41,THE 2024,
U2991,2024,8132.0,28.1,18.0,56 : 44,THE 2024,
U1403,2024,36654.0,24.5,9.0,56 : 44,THE 2024,
U1418,2024,20971.0,15.9,11.0,37 : 63,THE 2024,
U1412,2024,67934.0,34.0,11.0,59 : 41,THE 2024,
U1449,2024,10878.0,12.3,12.0,,THE 2024,
U1488,2024,9151.0,21.5,6.0,43 : 57,THE 2024,
U1490,2024,5847.0,13.9,3.0,52 : 48,THE 2024,
U3008,2024,3318.0,2.0,7.0,71 : 29,THE 2024,
U3021,2024,4754.0,13.0,54.0,53 : 47,THE 2024,
U1534,2024,23815.0,16.1,22.0,54 : 46,THE 2024,
U1547,2024,32545.0,15.4,21.0,55 : 45,THE 2024,
U1549,2024,22140.0,17.8,20.0,51 : 49,THE 2024,
U1655,2024,10460.0,43.0,1.0,29 : 71,THE 2024,
U3079,2024,37315.0,22.1,6.0,59 : 41,THE 2024,
U1712,2024,17195.0,16.9,10.0,55 : 45,THE 2024,
U2548,2024,19001.0,11.3,27.0,65 : 35,THE 2024,
U1765,2024,13656.0,13.3,13.0,60 : 40,THE 2024,
U1782,2024,2848.0,2.1,1.0,76 : 24,THE 2024,
U3104,2024,26142.0,26.5,2.0,55 : 45,THE 2024,
U1841,2024,12445.0,42.6,32.0,63 : 37,THE 2024,
U1881,2024,38015.0,13.0,6.0,51 : 49,THE 2024,
U1893,2024,1372.0,12.9,0.0,39 : 61,THE 2024,
U1896,2024,3251.0,15.3,1.0,47 : 53,THE 2024,
U3133,2024,13115.0,18.1,10.0,63 : 37,THE 2024,
U1933,2024,47295.0,15.8,3.0,52 : 48,THE 2024,
U1944,2024,10381.0,48.7,23.0,66 : 34,THE 2024,
U3218,2024,11542.0,29.8,13.0,69 : 31,THE 2024,
U3176,2024,20177.0,26.7,4.0,52 : 48,THE 2024,
U2017,2024,8065.0,9.3,2.0,54 : 46,THE 2024,
U2020,2024,36059.0,19.4,3.0,55 : 45,THE 2024,
U3197,2024,28469.0,26.4,3.0,52 : 48,THE 2024,
U2139,2024,7930.0,11.6,37.0,,THE 2024,
U3232,2024,17196.0,26.0,7.0,57 : 43,THE 2024,
U2158,2024,18384.0,19.6,18.0,41 : 59,THE 2024,
U3237,2024,4110.0,10.8,9.0,49 : 51,THE 2024,
U2182,2024,15114.0,10.6,8.0,57 : 43,THE 2024,
U3246,2024,12223.0,10.8,4.0,48 : 52,THE 2024,
U3252,2024,49165.0,13.7,9.0,60 : 40,THE 2024,
U3381,2024,22523.0,13.0,5.0,61 : 39,THE 2024,
U3222,2024,26890.0,15.9,25.0,52 : 48,THE 2024,
U3281,2024,14849.0,34.1,35.0,,THE 2024,
U3291,2024,14699.0,35.4,10.0,54 : 46,THE 2024,
U3424,2024,29221.0,12.5,13.0,63 : 37,THE 2024,
U0010,2024,11681.0,22.8,0.0,26 : 74,THE 2024,
U0040,2024,7806.0,12.8,0.0,34 : 66,THE 2024,
U2630,2024,1221.0,11.5,12.0,11 : 89,THE 2024,
U2631,2024,34810.0,21.6,4.0,57 : 43,THE 2024,
U0053,2024,5020.0,15.8,0.0,62 : 38,THE 2024,
U0076,2024,20428.0,12.0,1.0,40 : 60,THE 2024,
U0104,2024,14981.0,40.8,7.0,61 : 39,THE 2024,
U0106,2024,12771.0,12.0,12.0,62 : 38,THE 2024,
U0116,2024,4737.0,12.5,74.0,54 : 46,THE 2024,
U2651,2024,25318.0,18.6,4.0,55 : 45,THE 2024,
U2654,2024,13563.0,16.3,11.0,54 : 46,THE 2024,
U0207,2024,4135.0,11.7,0.0,57 : 43,THE 2024,
U0220,2024,12620.0,8.0,3.0,43 : 57,THE 2024,
U2662,2024,30486.0,20.0,2.0,62 : 38,THE 2024,
U3207,2024,38301.0,13.8,5.0,55 : 45,THE 2024,
U0237,2024,20859.0,19.0,6.0,61 : 39,THE 2024,
U2670,2024,8248.0,17.4,18.0,52 : 48,THE 2024,
U0264,2024,3887.0,18.2,0.0,62 : 38,THE 2024,
U0271,2024,9109.0,14.8,8.0,46 : 54,THE 2024,
U0277,2024,24575.0,17.2,26.0,63 : 37,THE 2024,
U0283,2024,12877.0,23.5,2.0,45 : 55,THE 2024,
U2720,2024,28065.0,28.9,2.0,45 : 55,THE 2024,
U0329,2024,6685.0,24.0,1.0,44 : 56,THE 2024,
U2725,2024,32167.0,38.6,0.0,33 : 67,THE 2024,
U0331,2024,15347.0,4.9,5.0,64 : 36,THE 2024,
U0332,2024,6237.0,28.0,0.0,36 : 64,THE 2024,
U0341,2024,3930.0,11.2,6.0,55 : 45,THE 2024,
U0343,2024,7389.0,17.9,7.0,57 : 43,THE 2024,
U0371,2024,7017.0,12.3,5.0,49 : 51,THE 2024,
U0411,2024,34552.0,12.7,3.0,56 : 44,THE 2024,
U0427,2024,3217.0,12.2,27.0,59 : 41,THE 2024,
U0473,2024,34323.0,16.0,1.0,42 : 58,THE 2024,
U2758,2024,17070.0,12.9,11.0,57 : 43,THE 2024,
U0482,2024,32635.0,14.9,48.0,48 : 52,THE 2024,
U0495,2024,3157.0,15.3,14.0,57 : 43,THE 2024,
U2768,2024,19964.0,12.0,24.0,56 : 44,THE 2024,
U0520,2024,23125.0,18.5,37.0,56 : 44,THE 2024,
U2772,2024,16170.0,15.8,18.0,60 : 40,THE 2024,
U0556,2024,23951.0,24.3,0.0,57 : 43,THE 2024,
U0562,2024,30974.0,18.0,2.0,44 : 56,THE 2024,
U0563,2024,13809.0,25.4,75.0,44 : 56,THE 2024,
U0433,2024,2286.0,16.4,24.0,27 : 73,THE 2024,
U0434,2024,1089.0,9.8,24.0,27 : 73,THE 2024,
U0437,2024,800.0,14.8,14.0,42 : 58,THE 2024,
U0577,2024,1751.0,18.4,3.0,32 : 68,THE 2024,
U2795,2024,5561.0,19.4,2.0,17 : 83,THE 2024,
U2335,2024,34828.0,12.8,4.0,54 : 46,THE 2024,
U0609,2024,13999.0,16.7,15.0,100 : 0,THE 2024,
U0632,2024,52534.0,13.5,1.0,55 : 45,THE 2024,
U2362,2024,45760.0,16.5,1.0,51 : 49,THE 2024,
U0644,2024,9166.0,16.8,38.0,70 : 30,THE 2024,
U2804,2024,7845.0,33.2,1.0,63 : 37,THE 2024,
U0687,2024,23336.0,31.7,2.0,65 : 35,THE 2024,
U0715,2024,14840.0,24.1,18.0,58 : 42,THE 2024,
U0725,2024,21518.0,26.5,0.0,53 : 47,THE 2024,
U0738,2024,48569.0,19.0,0.0,27 : 73,THE 2024,
U0755,2024,37249.0,19.9,3.0,58 : 42,THE 2024,
U2838,2024,17353.0,18.4,3.0,66 : 34,THE 2024,
U2839,2024,19400.0,11.2,3.0,61 : 39,THE 2024,
U0770,2024,3053.0,44.9,3.0,52 : 48,THE 2024,
U2848,2024,20480.0,16.3,40.0,52 : 48,THE 2024,
U0795,2024,14590.0,7.6,10.0,38 : 62,THE 2024,
U0844,2024,23781.0,11.3,4.0,84 : 16,THE 2024,
U0847,2024,8156.0,25.8,5.0,54 : 46,THE 2024,
U0871,2024,8157.0,18.0,1.0,24 : 76,THE 2024,
U0874,2024,6174.0,16.7,0.0,18 : 82,THE 2024,
U0881,2024,2375.0,18.8,1.0,18 : 82,THE 2024,
U2871,2024,10244.0,27.5,5.0,56 : 44,THE 2024,
U0915,2024,1905.0,18.3,7.0,21 : 79,THE 2024,
U0931,2024,9084.0,8.3,10.0,55 : 45,THE 2024,
U0936,2024,10353.0,26.7,17.0,52 : 48,THE 2024,
U0938,2024,10529.0,22.7,1.0,40 : 60,THE 2024,
U0963,2024,10902.0,14.6,18.0,34 : 66,THE 2024,
U0977,2024,34309.0,8.8,11.0,67 : 33,THE 2024,
U0981,2024,9831.0,18.5,3.0,41 : 59,THE 2024,
U0990,2024,9737.0,16.1,1.0,45 : 55,THE 2024,
U1001,2024,35258.0,9.4,6.0,43 : 57,THE 2024,
U1010,2024,6910.0,13.0,13.0,60 : 40,THE 2024,
U2881,2024,25631.0,10.3,20.0,69 : 31,THE 2024,
U1021,2024,19006.0,9.6,3.0,64 : 36,THE 2024,
U1024,2024,6579.0,5.0,3.0,54 : 46,THE 2024,
U2885,2024,6912.0,22.0,19.0,34 : 66,THE 2024,
U1042,2024,19332.0,13.8,6.0,53 : 47,THE 2024,
U2888,2024,8654.0,28.4,2.0,55 : 45,THE 2024,
U1059,2024,3265.0,20.5,3.0,58 : 42,THE 2024,
U1075,2024,33577.0,10.2,8.0,36 : 64,THE 2024,
U1100,2024,24802.0,12.3,10.0,49 : 51,THE 2024,
U1116,2024,8594.0,13.0,1.0,51 : 49,THE 2024,
U1133,2024,15333.0,10.2,7.0,35 : 65,THE 2024,
U1145,2024,12805.0,25.2,15.0,48 : 52,THE 2024,
U1162,2024,3229.0,10.7,2.0,48 : 52,THE 2024,
U1208,2024,6518.0,11.2,17.0,46 : 54,THE 2024,
U2924,2024,79372.0,31.5,13.0,61 : 39,THE 2024,
U1239,2024,14510.0,17.5,37.0,56 : 44,THE 2024,
U2932,2024,63803.0,20.0,16.0,53 : 47,THE 2024,
U1243,2024,31112.0,19.4,4.0,55 : 45,THE 2024,
U1251,2024,22580.0,11.9,1.0,41 : 59,THE 2024,
U1262,2024,28790.0,8.9,5.0,64 : 36,THE 2024,
U1265,2024,4715.0,17.3,0.0,31 : 69,THE 2024,
U2541,2024,8331.0,13.5,8.0,49 : 51,THE 2024,
U1272,2024,23602.0,9.1,12.0,47 : 53,THE 2024,
U1278,2024,14332.0,28.9,5.0,47 : 53,THE 2024,
U2953,2024,11668.0,17.2,11.0,46 : 54,THE 2024,
U1287,2024,32789.0,18.4,23.0,62 : 38,THE 2024,
U1288,2024,8666.0,9.0,4.0,57 : 43,THE 2024,
U1295,2024,6715.0,12.4,1.0,56 : 44,THE 2024,
U2975,2024,20001.0,19.5,13.0,56 : 44,THE 2024,
U1340,2024,21181.0,14.6,4.0,53 : 47,THE 2024,
U1352,2024,16693.0,14.9,12.0,43 : 57,THE 2024,
U3003,2024,6616.0,22.2,12.0,58 : 42,THE 2024,
U1399,2024,33883.0,15.4,3.0,,THE 2024,
U1394,2024,32345.0,16.5,1.0,,THE 2024,
U1397,2024,38866.0,13.5,3.0,,THE 2024,
U1428,2024,6130.0,18.7,29.0,36 : 64,THE 2024,
U1478,2024,12212.0,9.3,5.0,34 : 66,THE 2024,
U1476,2024,7198.0,12.0,21.0,40 : 60,THE 2024,
U1445,2024,8497.0,12.6,9.0,42 : 58,THE 2024,
U1454,2024,13532.0,20.3,6.0,37 : 63,THE 2024,
U1430,2024,7661.0,20.6,4.0,22 : 78,THE 2024,
U1431,2024,4704.0,16.3,2.0,20 : 80,THE 2024,
U1491,2024,23137.0,29.2,86.0,45 : 55,THE 2024,
U3010,2024,26730.0,23.2,4.0,57 : 43,THE 2024,
U3012,2024,8308.0,15.0,14.0,53 : 47,THE 2024,
U3026,2024,26819.0,20.6,6.0,49 : 51,THE 2024,
U1523,2024,39996.0,13.2,3.0,,THE 2024,
U1531,2024,13248.0,14.3,6.0,54 : 46,THE 2024,
U1540,2024,39684.0,25.5,3.0,61 : 39,THE 2024,
U1542,2024,7275.0,8.2,12.0,61 : 39,THE 2024,
U1552,2024,7264.0,6.6,20.0,,THE 2024,
U1570,2024,20948.0,19.9,4.0,58 : 42,THE 2024,
U1573,2024,21239.0,14.1,5.0,52 : 48,THE 2024,
U1574,2024,18725.0,18.2,2.0,57 : 43,THE 2024,
U1580,2024,9449.0,30.1,8.0,43 : 57,THE 2024,
U1582,2024,81570.0,33.5,8.0,65 : 35,THE 2024,
U1583,2024,33296.0,96.5,6.0,56 : 44,THE 2024,
U1738,2024,10132.0,15.6,5.0,62 : 38,THE 2024,
U1601,2024,13562.0,11.2,26.0,42 : 58,THE 2024,
U1603,2024,13860.0,14.0,25.0,58 : 42,THE 2024,
U3051,2024,33972.0,22.0,1.0,59 : 41,THE 2024,
U1611,2024,19695.0,18.6,1.0,51 : 49,THE 2024,
U3054,2024,29840.0,33.4,6.0,58 : 42,THE 2024,
U1620,2024,11126.0,32.4,1.0,42 : 58,THE 2024,
U2546,2024,5920.0,9.8,20.0,57 : 43,THE 2024,
U2479,2024,23272.0,9.8,13.0,28 : 72,THE 2024,
U1660,2024,26967.0,14.5,14.0,41 : 59,THE 2024,
U1697,2024,26740.0,11.9,2.0,61 : 39,THE 2024,
U1698,2024,22552.0,12.1,17.0,100 : 0,THE 2024,
U1715,2024,480.0,1.6,2.0,56 : 44,THE 2024,
U1716,2024,42668.0,15.1,1.0,53 : 47,THE 2024,
U2483,2024,15125.0,22.6,20.0,51 : 49,THE 2024,
U1746,2024,2940.0,24.2,10.0,47 : 53,THE 2024,
U3091,2024,15886.0,14.5,3.0,57 : 43,THE 2024,
U3095,2024,33611.0,46.5,5.0,60 : 40,THE 2024,
U1763,2024,6050.0,15.8,15.0,65 : 35,THE 2024,
U1778,2024,22866.0,15.6,32.0,59 : 41,THE 2024,
U1802,2024,8345.0,13.4,12.0,41 : 59,THE 2024,
U3103,2024,14304.0,24.7,2.0,62 : 38,THE 2024,
U3110,2024,2751.0,13.4,1.0,49 : 51,THE 2024,
U3113,2024,24872.0,14.6,6.0,65 : 35,THE 2024,
U3118,2024,15207.0,38.1,2.0,63 : 37,THE 2024,
U1836,2024,11919.0,7.1,1.0,46 : 54,THE 2024,
U1867,2024,12057.0,8.0,4.0,55 : 45,THE 2024,
U3132,2024,13856.0,29.9,13.0,56 : 44,THE 2024,
U1941,2024,33133.0,18.9,3.0,,THE 2024,
U1952,2024,15354.0,11.0,11.0,37 : 63,THE 2024,
U1966,2024,1465.0,5.5,8.0,64 : 36,THE 2024,
U3162,2024,11428.0,10.5,13.0,58 : 42,THE 2024,
U1998,2024,7512.0,9.2,4.0,50 : 50,THE 2024,
U2002,2024,4350.0,8.1,14.0,52 : 48,THE 2024,
U2004,2024,18976.0,22.1,8.0,52 : 48,THE 2024,
U2025,2024,8521.0,11.4,14.0,40 : 60,THE 2024,
U2089,2024,11742.0,6.2,12.0,56 : 44,THE 2024,
U2561,2024,4300.0,9.0,19.0,32 : 68,THE 2024,
U3193,2024,40412.0,31.9,11.0,63 : 37,THE 2024,
U2102,2024,37331.0,21.1,6.0,50 : 50,THE 2024,
U2105,2024,10647.0,15.1,1.0,34 : 66,THE 2024,
U3227,2024,16199.0,17.0,9.0,53 : 47,THE 2024,
U2141,2024,28400.0,21.9,1.0,57 : 43,THE 2024,
U2144,2024,39142.0,42.8,9.0,55 : 45,THE 2024,
U3242,2024,6223.0,20.0,4.0,52 : 48,THE 2024,
U3245,2024,13023.0,19.3,5.0,55 : 45,THE 2024,
U2185,2024,19825.0,20.1,10.0,56 : 44,THE 2024,
U2191,2024,35180.0,9.6,7.0,53 : 47,THE 2024,
U1615,2024,6307.0,10.0,35.0,67 : 33,THE 2024,
U3316,2024,4556.0,12.4,5.0,52 : 48,THE 2024,
U3357,2024,37686.0,18.8,5.0,30 : 70,THE 2024,
U3270,2024,34342.0,10.9,9.0,62 : 38,THE 2024,
U3220,2024,24605.0,36.7,6.0,61 : 39,THE 2024,
U3223,2024,14005.0,24.6,25.0,62 : 38,THE 2024,
U3396,2024,8253.0,11.3,7.0,57 : 43,THE 2024,
U3286,2024,15115.0,16.7,28.0,62 : 38,THE 2024,
U3399,2024,5834.0,13.0,14.0,38 : 62,THE 2024,
U3406,2024,8014.0,10.9,14.0,72 : 28,THE 2024,
U3292,2024,10174.0,14.1,4.0,52 : 48,THE 2024,
U3414,2024,19535.0,19.9,4.0,51 : 49,THE 2024,
U3416,2024,37660.0,15.3,1.0,26 : 74,THE 2024,
U3433,2024,19063.0,14.7,5.0,50 : 50,THE 2024,
U3455,2024,28884.0,12.2,5.0,,THE 2024,
U3459,2024,74052.0,15.6,4.0,48 : 52,THE 2024,
U3201,2024,20139.0,63.5,1.0,55 : 45,THE 2024,
U0035,2024,8987.0,11.7,3.0,67 : 33,THE 2024,
U0059,2024,269733.0,22.0,9.0,42 : 58,THE 2024,
U2635,2024,16260.0,10.4,24.0,59 : 41,THE 2024,
U0066,2024,205777.0,28.7,4.0,52 : 48,THE 2024,
U2636,2024,8878.0,15.0,19.0,56 : 44,THE 2024,
U0107,2024,6034.0,14.2,4.0,58 : 42,THE 2024,
U0119,2024,30989.0,17.1,7.0,52 : 48,THE 2024,
U0125,2024,22085.0,11.8,5.0,,THE 2024,
U3203,2024,15951.0,13.5,2.0,45 : 55,THE 2024,
U0156,2024,3545.0,7.4,2.0,55 : 45,THE 2024,
U0158,2024,49654.0,18.2,5.0,58 : 42,THE 2024,
U0163,2024,5970.0,16.3,12.0,18 : 82,THE 2024,
U0175,2024,35992.0,45.4,1.0,51 : 49,THE 2024,
U0179,2024,10477.0,53.7,5.0,45 : 55,THE 2024,
U0212,2024,18795.0,47.9,22.0,50 : 50,THE 2024,
U0213,2024,20224.0,20.3,1.0,45 : 55,THE 2024,
U3206,2024,12276.0,9.4,8.0,60 : 40,THE 2024,
U2671,2024,91494.0,18.2,5.0,62 : 38,THE 2024,
U2674,2024,21846.0,54.8,7.0,63 : 37,THE 2024,
U0276,2024,16339.0,16.2,2.0,20 : 80,THE 2024,
U0295,2024,13027.0,16.9,1.0,43 : 57,THE 2024,
U2493,2024,23163.0,33.1,11.0,59 : 41,THE 2024,
U2695,2024,14525.0,18.0,22.0,60 : 40,THE 2024,
U0307,2024,23419.0,16.3,4.0,62 : 38,THE 2024,
U0320,2024,202915.0,30.9,5.0,60 : 40,THE 2024,
U2719,2024,8586.0,30.1,9.0,52 : 48,THE 2024,
U0336,2024,18722.0,11.2,12.0,47 : 53,THE 2024,
U2728,2024,23045.0,12.8,7.0,57 : 43,THE 2024,
U0344,2024,11543.0,22.2,17.0,62 : 38,THE 2024,
U0374,2024,35014.0,16.0,1.0,36 : 64,THE 2024,
U0376,2024,9231.0,12.0,7.0,61 : 39,THE 2024,
U0380,2024,21133.0,24.6,13.0,63 : 37,THE 2024,
U0893,2024,2550.0,17.2,0.0,30 : 70,THE 2024,
U0383,2024,24154.0,16.3,2.0,55 : 45,THE 2024,
U0386,2024,33649.0,13.6,4.0,61 : 39,THE 2024,
U0388,2024,13832.0,8.9,6.0,38 : 62,THE 2024,
U2740,2024,39510.0,16.4,5.0,51 : 49,THE 2024,
U0397,2024,29292.0,17.0,2.0,33 : 67,THE 2024,
U0406,2024,22051.0,17.7,7.0,49 : 51,THE 2024,
U0415,2024,20334.0,19.8,4.0,47 : 53,THE 2024,
U0426,2024,3871.0,15.5,8.0,34 : 66,THE 2024,
U2743,2024,37049.0,21.2,15.0,57 : 43,THE 2024,
U2902,2024,12000.0,18.1,1.0,42 : 58,THE 2024,
U0481,2024,8940.0,17.5,0.0,37 : 63,THE 2024,
U0493,2024,16082.0,19.5,26.0,52 : 48,THE 2024,
U0498,2024,19126.0,18.3,26.0,50 : 50,THE 2024,
U0506,2024,32299.0,33.9,1.0,63 : 37,THE 2024,
U2770,2024,29532.0,23.8,1.0,48 : 52,THE 2024,
U0515,2024,12730.0,23.4,3.0,22 : 78,THE 2024,
