master_university_id,year,source,research_score,research_impact_score,research_network_score,industry_income_score
UNI00712,2024,QS,,42.9,9.6,
UNI00713,2024,QS,,8.6,54.0,
UNI00714,2024,QS,,3.8,2.0,
UNI00715,2024,QS,,2.5,1.0,
UNI00716,2024,QS,,1.1,1.2,
UNI00717,2024,QS,,14.6,86.3,
UNI00719,2024,QS,,16.4,57.5,
UNI00722,2024,QS,,1.8,5.1,
UNI00417,2024,QS,,47.6,11.1,
UNI00724,2024,QS,,1.1,1.0,
UNI00725,2024,QS,,16.3,1.1,
UNI00635,2024,QS,,28.5,36.5,
UNI00726,2024,QS,,27.5,1.9,
UNI00727,2024,QS,,34.4,1.1,
UNI00728,2024,QS,,2.8,1.2,
UNI00729,2024,QS,,1.6,1.2,
UNI00574,2024,QS,,18.1,20.1,
UNI00613,2024,QS,,34.0,34.0,
UNI00514,2024,QS,,50.3,21.4,
UNI00731,2024,QS,,34.3,17.9,
UNI00681,2024,QS,,33.1,6.1,
UNI00710,2024,QS,,13.9,62.6,
UNI00733,2024,QS,,1.8,1.0,
UNI00664,2024,QS,,38.6,9.3,
UNI00734,2024,QS,,9.6,48.5,
UNI00735,2024,QS,,1.1,1.0,
UNI00736,2024,QS,,30.1,13.5,
UNI00237,2024,QS,,39.4,36.3,
UNI00563,2024,QS,,23.5,27.1,
UNI00289,2024,QS,,16.3,1.4,
UNI00589,2024,QS,,14.2,15.5,
UNI00738,2024,QS,,2.0,1.0,
UNI00740,2024,QS,,10.9,15.2,
UNI00622,2024,QS,,3.2,1.0,
UNI00512,2024,QS,,14.3,20.6,
UNI00741,2024,QS,,11.8,2.2,
UNI00742,2024,QS,,1.9,6.3,
UNI00743,2024,QS,,11.7,1.2,
UNI00744,2024,QS,,1.2,1.2,
UNI00745,2024,QS,,42.4,27.3,
UNI00746,2024,QS,,1.4,1.2,
UNI00748,2024,QS,,37.4,38.6,
UNI00749,2024,QS,,3.3,1.3,
UNI00595,2024,QS,,21.8,16.8,
UNI00750,2024,QS,,8.5,2.8,
UNI00720,2024,QS,,3.7,39.6,
UNI00591,2024,QS,,10.6,41.1,
UNI00432,2024,QS,,10.0,29.3,
UNI00751,2024,QS,,1.2,1.0,
UNI00752,2024,QS,,1.6,1.0,
UNI00753,2024,QS,,4.2,1.3,
UNI00755,2024,QS,,61.4,2.8,
UNI00756,2024,QS,,8.0,13.3,
UNI00757,2024,QS,,6.6,5.3,
UNI00759,2024,QS,,54.9,6.4,
UNI00760,2024,QS,,58.5,10.4,
UNI00761,2024,QS,,2.3,2.9,
UNI00762,2024,QS,,14.7,3.6,
UNI00507,2024,QS,,26.1,40.6,
UNI00763,2024,QS,,64.3,1.0,
UNI00765,2024,QS,,11.7,1.4,
UNI00766,2024,QS,,1.3,1.0,
UNI00767,2024,QS,,7.6,24.7,
UNI00730,2024,QS,,10.1,36.0,
UNI00768,2024,QS,,25.8,32.1,
UNI00723,2024,QS,,2.6,2.1,
UNI00630,2024,QS,,40.3,5.2,
UNI00657,2024,QS,,45.5,37.6,
UNI00772,2024,QS,,1.4,1.6,
UNI00773,2024,QS,,1.4,1.0,
UNI00774,2024,QS,,10.9,2.5,
UNI00776,2024,QS,,9.5,54.7,
UNI00777,2024,QS,,7.8,31.1,
UNI00778,2024,QS,,4.3,3.9,
UNI00781,2024,QS,,16.1,38.0,
UNI00452,2024,QS,,11.0,5.5,
UNI00568,2024,QS,,6.3,8.3,
UNI00585,2024,QS,,2.7,1.1,
UNI00782,2024,QS,,64.8,1.2,
UNI00784,2024,QS,,2.9,12.2,
UNI00785,2024,QS,,4.2,36.1,
UNI00786,2024,QS,,30.4,3.0,
UNI00787,2024,QS,,2.7,1.1,
UNI00788,2024,QS,,25.0,57.3,
UNI00779,2024,QS,,18.1,6.2,
UNI00790,2024,QS,,24.9,5.9,
UNI00791,2024,QS,,6.0,1.9,
UNI00561,2024,QS,,34.6,15.0,
UNI00792,2024,QS,,1.9,22.2,
UNI00793,2024,QS,,62.7,2.0,
UNI00794,2024,QS,,9.7,2.9,
UNI00382,2024,QS,,18.8,48.1,
UNI00795,2024,QS,,34.6,84.9,
UNI00796,2024,QS,,49.1,40.9,
UNI00797,2024,QS,,21.8,42.6,
UNI00799,2024,QS,,11.4,93.1,
UNI00800,2024,QS,,5.3,95.4,
UNI00802,2024,QS,,4.9,2.3,
UNI00529,2024,QS,,24.0,8.9,
UNI00805,2024,QS,,5.0,59.5,
UNI00576,2024,QS,,10.7,1.1,
UNI00291,2024,QS,,17.4,23.3,
UNI00807,2024,QS,,63.3,1.0,
UNI00610,2024,QS,,4.7,9.9,
UNI00808,2024,QS,,1.5,1.4,
UNI00809,2024,QS,,2.3,1.0,
UNI00811,2024,QS,,6.3,7.2,
UNI00537,2024,QS,,33.2,16.0,
UNI00812,2024,QS,,8.9,25.4,
UNI00813,2024,QS,,2.1,6.9,
UNI00815,2024,QS,,37.9,3.1,
UNI00817,2024,QS,,2.1,12.9,
UNI00818,2024,QS,,17.0,1.0,
UNI00819,2024,QS,,7.2,27.1,
UNI00820,2024,QS,,49.5,19.1,
UNI00822,2024,QS,,27.8,64.5,
UNI00823,2024,QS,,9.8,5.2,
UNI00559,2024,QS,,10.8,24.8,
UNI00824,2024,QS,,3.0,1.0,
UNI00825,2024,QS,,59.2,8.1,
UNI00826,2024,QS,,2.5,5.2,
UNI00509,2024,QS,,14.5,56.2,
UNI00828,2024,QS,,2.9,1.4,
UNI00830,2024,QS,,6.3,20.2,
UNI00831,2024,QS,,1.1,1.0,
UNI00832,2024,QS,,16.3,19.7,
UNI00833,2024,QS,,25.0,1.1,
UNI00676,2024,QS,,34.3,1.8,
UNI00834,2024,QS,,4.2,74.2,
UNI00668,2024,QS,,12.3,41.9,
UNI00737,2024,QS,,6.0,27.0,
UNI00624,2024,QS,,2.2,7.8,
UNI00836,2024,QS,,31.1,16.2,
UNI00837,2024,QS,,1.0,1.0,
UNI00838,2024,QS,,5.8,47.6,
UNI00839,2024,QS,,14.6,3.0,
UNI00564,2024,QS,,13.7,39.2,
UNI00840,2024,QS,,1.3,1.1,
UNI00842,2024,QS,,3.4,13.0,
UNI00844,2024,QS,,19.3,2.2,
UNI00845,2024,QS,,3.4,46.5,
UNI00440,2024,QS,,42.4,2.1,
UNI00847,2024,QS,,1.1,1.0,
UNI00848,2024,QS,,1.2,1.0,
UNI00849,2024,QS,,11.8,54.9,
UNI00850,2024,QS,,23.6,77.3,
UNI00852,2024,QS,,41.8,23.2,
UNI00855,2024,QS,,15.8,27.6,
UNI00858,2024,QS,,1.1,40.3,
UNI00859,2024,QS,,60.5,2.9,
UNI00614,2024,QS,,27.1,11.6,
UNI00860,2024,QS,,1.2,1.0,
UNI00861,2024,QS,,58.8,6.5,
UNI00862,2024,QS,,58.9,1.5,
UNI00549,2024,QS,,13.7,11.1,
UNI00711,2024,QS,,12.0,1.0,
UNI00775,2024,QS,,28.3,5.9,
UNI00456,2024,QS,,13.4,4.6,
UNI00680,2024,QS,,4.1,1.2,
UNI00865,2024,QS,,39.0,2.6,
UNI00866,2024,QS,,1.4,1.0,
UNI00867,2024,QS,,1.4,1.0,
UNI00869,2024,QS,,38.1,15.3,
UNI00871,2024,QS,,2.8,5.8,
UNI00872,2024,QS,,2.0,1.0,
UNI00396,2024,QS,,50.4,9.0,
UNI00874,2024,QS,,5.7,2.1,
UNI00875,2024,QS,,24.0,12.4,
UNI00877,2024,QS,,2.3,1.0,
UNI00879,2024,QS,,1.0,1.0,
UNI00582,2024,QS,,19.0,14.3,
UNI00282,2024,QS,,13.5,3.2,
UNI00881,2024,QS,,4.2,42.6,
UNI00882,2024,QS,,12.0,1.2,
UNI00884,2024,QS,,26.6,1.7,
UNI00885,2024,QS,,1.0,1.0,
UNI00886,2024,QS,,8.6,10.5,
UNI00887,2024,QS,,25.3,26.1,
UNI00706,2024,QS,,18.3,1.2,
UNI00718,2024,QS,,7.6,8.8,
UNI00481,2024,QS,,10.4,5.9,
UNI00890,2024,QS,,1.8,2.7,
UNI00891,2024,QS,,1.2,1.2,
UNI00754,2024,QS,,1.9,2.2,
UNI00892,2024,QS,,6.8,16.9,
UNI00764,2024,QS,,13.8,2.8,
UNI00770,2024,QS,,16.2,15.5,
UNI00511,2024,QS,,12.6,4.7,
UNI00894,2024,QS,,6.2,11.8,
UNI00895,2024,QS,,47.3,4.5,
UNI00803,2024,QS,,13.0,88.2,
UNI00896,2024,QS,,5.2,1.7,
UNI00898,2024,QS,,2.6,1.0,
UNI00851,2024,QS,,15.3,20.3,
UNI00899,2024,QS,,32.9,6.0,
UNI00900,2024,QS,,1.6,8.3,
UNI00902,2024,QS,,2.1,1.0,
UNI00903,2024,QS,,1.6,1.2,
UNI00904,2024,QS,,2.3,1.5,
UNI00905,2024,QS,,5.9,9.5,
UNI00906,2024,QS,,4.2,15.3,
UNI00907,2024,QS,,8.0,18.0,
UNI00908,2024,QS,,1.4,1.1,
UNI00909,2024,QS,,20.1,3.2,
UNI00910,2024,QS,,5.1,2.1,
UNI00911,2024,QS,,7.5,30.9,
UNI00912,2024,QS,,8.0,41.8,
UNI00913,2024,QS,,2.0,1.0,
UNI00915,2024,QS,,20.3,3.2,
UNI00916,2024,QS,,10.0,1.0,
UNI00919,2024,QS,,37.9,1.4,
UNI00921,2024,QS,,6.1,21.5,
UNI00922,2024,QS,,27.5,2.3,
UNI00923,2024,QS,,2.7,4.8,
UNI00644,2024,QS,,31.9,64.8,
UNI00924,2024,QS,,1.3,1.0,
UNI00450,2024,QS,,40.0,32.0,
UNI00925,2024,QS,,7.3,4.7,
UNI00926,2024,QS,,2.1,2.4,
UNI00835,2024,QS,,10.3,1.1,
UNI00927,2024,QS,,1.1,1.0,
UNI00674,2024,QS,,1.7,14.3,
UNI00929,2024,QS,,49.2,1.1,
UNI00930,2024,QS,,27.4,30.4,
UNI00917,2024,QS,,14.3,1.7,
UNI00920,2024,QS,,10.6,1.6,
UNI00878,2024,QS,,16.7,36.4,
UNI00880,2024,QS,,6.5,8.1,
UNI00932,2024,QS,,11.8,11.8,
UNI00489,2024,QS,,20.3,17.0,
UNI00934,2024,QS,,4.3,1.0,
UNI00935,2024,QS,,48.7,2.8,
UNI00937,2024,QS,,12.1,2.4,
UNI00758,2024,QS,,20.0,19.0,
UNI00938,2024,QS,,1.2,1.0,
UNI00914,2024,QS,,2.4,3.1,
UNI00940,2024,QS,,2.2,10.9,
UNI00941,2024,QS,,1.6,1.0,
UNI00769,2024,QS,,5.6,2.3,
UNI00942,2024,QS,,32.1,8.3,
UNI00943,2024,QS,,1.7,1.2,
UNI00944,2024,QS,,4.6,1.2,
UNI00801,2024,QS,,2.3,1.1,
UNI00806,2024,QS,,15.1,23.4,
UNI00945,2024,QS,,3.6,3.3,
UNI00946,2024,QS,,17.0,1.0,
UNI00947,2024,QS,,30.7,14.6,
UNI00948,2024,QS,,1.8,5.1,
UNI00949,2024,QS,,3.1,5.0,
UNI00555,2024,QS,,7.4,17.0,
UNI00950,2024,QS,,1.2,1.0,
UNI00951,2024,QS,,1.2,1.1,
UNI00952,2024,QS,,1.3,7.5,
UNI00954,2024,QS,,3.2,1.0,
UNI00955,2024,QS,,38.6,26.8,
UNI00956,2024,QS,,4.2,28.7,
UNI00957,2024,QS,,6.7,2.1,
UNI00739,2024,QS,,5.6,11.2,
UNI00508,2024,QS,,11.3,9.6,
UNI00933,2024,QS,,6.5,35.4,
UNI00959,2024,QS,,6.7,16.1,
UNI00960,2024,QS,,29.4,30.7,
UNI00814,2024,QS,,27.5,53.3,
UNI00810,2024,QS,,34.6,35.1,
UNI00961,2024,QS,,7.8,20.8,
UNI00962,2024,QS,,8.8,81.8,
UNI00963,2024,QS,,1.2,1.0,
UNI00964,2024,QS,,21.3,13.3,
UNI00965,2024,QS,,8.6,1.0,
UNI00870,2024,QS,,27.5,1.7,
UNI00966,2024,QS,,41.1,9.7,
UNI00969,2024,QS,,7.0,13.2,
UNI00846,2024,QS,,1.9,28.7,
UNI00970,2024,QS,,2.7,32.4,
UNI00390,2024,QS,,38.7,12.0,
UNI00853,2024,QS,,17.7,1.0,
UNI00971,2024,QS,,28.8,2.6,
UNI00972,2024,QS,,15.6,2.5,
UNI00973,2024,QS,,1.2,1.0,
UNI00974,2024,QS,,37.9,1.9,
UNI00975,2024,QS,,6.9,1.0,
UNI00967,2024,QS,,12.3,3.1,
UNI00976,2024,QS,,3.2,1.0,
UNI00978,2024,QS,,8.0,1.6,
UNI00979,2024,QS,,3.9,13.1,
UNI00980,2024,QS,,5.2,1.1,
UNI00981,2024,QS,,1.3,1.0,
UNI00982,2024,QS,,4.8,51.1,
UNI00983,2024,QS,,2.0,1.0,
UNI00984,2024,QS,,2.6,1.0,
UNI00985,2024,QS,,40.5,9.4,
UNI00986,2024,QS,,8.4,3.6,
UNI00987,2024,QS,,1.3,1.1,
UNI00988,2024,QS,,3.2,4.0,
UNI00991,2024,QS,,4.5,1.0,
UNI00992,2024,QS,,1.6,8.2,
UNI00977,2024,QS,,16.5,11.6,
UNI00993,2024,QS,,1.8,1.0,
UNI00994,2024,QS,,4.9,1.5,
UNI00995,2024,QS,,1.1,1.0,
UNI00996,2024,QS,,2.3,1.1,
UNI00998,2024,QS,,2.1,1.0,
UNI00999,2024,QS,,11.1,2.1,
UNI01000,2024,QS,,1.2,1.0,
UNI01002,2024,QS,,2.6,4.8,
UNI01004,2024,QS,,1.7,1.0,
UNI01005,2024,QS,,1.3,1.9,
UNI01006,2024,QS,,6.5,1.6,
UNI01008,2024,QS,,17.0,35.3,
UNI01009,2024,QS,,14.9,18.2,
UNI01010,2024,QS,,18.0,8.9,
UNI01011,2024,QS,,4.4,16.7,
UNI00475,2024,QS,,11.1,3.3,
UNI00989,2024,QS,,5.7,42.0,
UNI01012,2024,QS,,2.8,1.5,
UNI01013,2024,QS,,12.8,14.5,
UNI01015,2024,QS,,4.2,7.7,
UNI01016,2024,QS,,21.5,25.4,
UNI01018,2024,QS,,5.3,8.4,
UNI00228,2024,QS,,8.2,32.8,
UNI00863,2024,QS,,17.3,2.2,
UNI00353,2024,QS,,11.4,17.2,
UNI01020,2024,QS,,7.3,1.1,
UNI01021,2024,QS,,4.7,1.0,
UNI01023,2024,QS,,17.0,2.6,
UNI01024,2024,QS,,1.4,1.0,
UNI00607,2024,QS,,20.7,2.0,
UNI01026,2024,QS,,4.1,3.3,
UNI00918,2024,QS,,7.6,1.6,
UNI00771,2024,QS,,1.8,1.1,
UNI00931,2024,QS,,4.6,17.8,
UNI01027,2024,QS,,4.0,13.0,
UNI01028,2024,QS,,3.5,1.0,
UNI01030,2024,QS,,28.9,5.5,
UNI01031,2024,QS,,1.5,1.0,
UNI01032,2024,QS,,1.8,1.1,
UNI01033,2024,QS,,29.1,8.5,
UNI01035,2024,QS,,3.0,36.6,
UNI00546,2024,QS,,2.3,1.2,
UNI01036,2024,QS,,1.4,1.0,
UNI00854,2024,QS,,36.9,1.6,
UNI00685,2024,QS,,12.8,8.8,
UNI01038,2024,QS,,14.3,2.3,
UNI01039,2024,QS,,9.6,35.3,
UNI01040,2024,QS,,1.9,1.0,
UNI01041,2024,QS,,3.0,1.2,
UNI01042,2024,QS,,4.5,54.4,
UNI01043,2024,QS,,4.7,2.8,
UNI01044,2024,QS,,1.6,5.8,
UNI01045,2024,QS,,1.3,1.0,
UNI01046,2024,QS,,1.1,1.1,
UNI01047,2024,QS,,2.3,2.3,
UNI01048,2024,QS,,4.1,13.7,
UNI01049,2024,QS,,2.9,1.0,
UNI01050,2024,QS,,1.1,1.0,
UNI01051,2024,QS,,4.8,50.2,
UNI01052,2024,QS,,5.4,13.6,
UNI01053,2024,QS,,2.5,1.1,
UNI01054,2024,QS,,1.5,14.1,
UNI01055,2024,QS,,2.1,1.3,
UNI00592,2024,QS,,25.7,49.6,
UNI01056,2024,QS,,3.8,28.0,
UNI01057,2024,QS,,5.1,28.9,
UNI01059,2024,QS,,3.2,26.7,
UNI01060,2024,QS,,25.4,8.1,
UNI00968,2024,QS,,17.4,3.7,
UNI01029,2024,QS,,8.2,1.3,
UNI00864,2024,QS,,15.1,40.5,
UNI01061,2024,QS,,2.0,2.3,
UNI01062,2024,QS,,2.3,10.7,
UNI00876,2024,QS,,23.3,2.5,
UNI01058,2024,QS,,9.3,2.0,
UNI01063,2024,QS,,8.3,2.0,
UNI01064,2024,QS,,22.0,19.6,
UNI00901,2024,QS,,24.6,15.2,
UNI01065,2024,QS,,1.1,1.1,
UNI01066,2024,QS,,1.6,1.1,
UNI00689,2024,QS,,10.2,5.0,
UNI00888,2024,QS,,5.9,22.4,
UNI00889,2024,QS,,5.2,1.4,
UNI01067,2024,QS,,2.2,1.3,
UNI01068,2024,QS,,1.5,1.1,
UNI01034,2024,QS,,2.3,10.7,
UNI01070,2024,QS,,1.2,1.0,
UNI01071,2024,QS,,1.4,1.1,
UNI00691,2024,QS,,7.8,15.3,
UNI00695,2024,QS,,8.3,3.5,
UNI01072,2024,QS,,1.5,1.0,
UNI01073,2024,QS,,8.2,1.0,
UNI01074,2024,QS,,1.9,1.0,
UNI01075,2024,QS,,16.9,1.6,
UNI00571,2024,QS,,3.1,1.4,
UNI00897,2024,QS,,1.9,1.1,
UNI01076,2024,QS,,13.3,8.2,
UNI01077,2024,QS,,4.1,1.0,
UNI01078,2024,QS,,1.6,1.0,
UNI01079,2024,QS,,15.1,1.0,
UNI01080,2024,QS,,8.6,1.9,
UNI01082,2024,QS,,3.1,1.2,
UNI01083,2024,QS,,4.4,1.6,
UNI01084,2024,QS,,2.8,1.0,
UNI01085,2024,QS,,2.1,1.1,
UNI01086,2024,QS,,3.0,10.6,
UNI01087,2024,QS,,3.3,1.1,
UNI01088,2024,QS,,2.7,1.4,
UNI01089,2024,QS,,25.8,18.1,
UNI01090,2024,QS,,1.6,1.9,
UNI01091,2024,QS,,5.9,1.5,
UNI01092,2024,QS,,2.2,1.0,
UNI01093,2024,QS,,1.8,1.0,
UNI01094,2024,QS,,4.0,14.4,
UNI01095,2024,QS,,4.8,1.1,
UNI00732,2024,QS,,6.5,2.4,
UNI01096,2024,QS,,23.0,2.1,
UNI01097,2024,QS,,8.5,1.0,
UNI00415,2024,QS,,3.4,2.6,
UNI01098,2024,QS,,2.9,8.5,
UNI01099,2024,QS,,1.4,1.8,
UNI01100,2024,QS,,1.4,1.0,
UNI01102,2024,QS,,1.7,1.0,
UNI01103,2024,QS,,1.0,1.0,
UNI01104,2024,QS,,20.5,5.8,
UNI01106,2024,QS,,3.9,1.8,
UNI01107,2024,QS,,8.9,1.7,
UNI01108,2024,QS,,1.0,1.0,
UNI01109,2024,QS,,1.4,1.0,
UNI01110,2024,QS,,1.4,1.0,
UNI01111,2024,QS,,15.1,7.5,
UNI01112,2024,QS,,3.5,1.0,
UNI01113,2024,QS,,12.9,1.0,
UNI01115,2024,QS,,23.0,1.1,
UNI00928,2024,QS,,8.1,2.2,
UNI01116,2024,QS,,2.1,1.3,
UNI01117,2024,QS,,8.3,7.8,
UNI00780,2024,QS,,2.4,33.5,
UNI01118,2024,QS,,1.7,1.5,
UNI00783,2024,QS,,18.4,9.2,
UNI01119,2024,QS,,5.8,1.3,
UNI01120,2024,QS,,1.3,1.0,
UNI01121,2024,QS,,1.7,1.0,
UNI01122,2024,QS,,4.2,1.0,
UNI01123,2024,QS,,21.6,7.5,
UNI01124,2024,QS,,1.2,1.0,
UNI01125,2024,QS,,12.2,7.4,
UNI01126,2024,QS,,14.3,3.0,
UNI01127,2024,QS,,1.8,1.0,
UNI01128,2024,QS,,1.3,1.0,
UNI01130,2024,QS,,14.3,15.1,
UNI00816,2024,QS,,21.0,1.9,
UNI01131,2024,QS,,4.6,6.6,
UNI01132,2024,QS,,1.2,1.0,
UNI01133,2024,QS,,5.9,5.5,
UNI01025,2024,QS,,7.6,7.8,
UNI01135,2024,QS,,1.1,1.1,
UNI01136,2024,QS,,2.2,1.0,
UNI00827,2024,QS,,17.1,27.1,
UNI01137,2024,QS,,3.9,1.1,
UNI01138,2024,QS,,10.0,1.0,
UNI01139,2024,QS,,1.7,1.0,
UNI00990,2024,QS,,4.9,6.7,
UNI01140,2024,QS,,12.0,1.3,
UNI01141,2024,QS,,3.5,2.4,
UNI01143,2024,QS,,6.2,9.0,
UNI01144,2024,QS,,3.6,2.6,
UNI01145,2024,QS,,7.3,1.0,
UNI01146,2024,QS,,8.6,2.7,
UNI01147,2024,QS,,19.2,5.9,
UNI01148,2024,QS,,1.6,1.0,
UNI01001,2024,QS,,3.2,2.4,
UNI01149,2024,QS,,6.1,9.3,
UNI01151,2024,QS,,5.2,1.7,
UNI01152,2024,QS,,4.3,1.6,
UNI01153,2024,QS,,1.4,1.0,
UNI01154,2024,QS,,2.6,6.9,
UNI01155,2024,QS,,2.9,1.0,
UNI01158,2024,QS,,10.4,7.9,
UNI01159,2024,QS,,3.0,1.6,
UNI01160,2024,QS,,6.6,1.2,
UNI01161,2024,QS,,5.0,1.2,
UNI01162,2024,QS,,1.5,,
UNI01163,2024,QS,,2.5,7.5,
UNI01164,2024,QS,,6.6,7.6,
UNI01165,2024,QS,,1.4,1.0,
UNI01166,2024,QS,,1.1,1.0,
UNI01167,2024,QS,,1.8,2.2,
UNI01168,2024,QS,,1.4,1.0,
UNI01169,2024,QS,,1.5,1.1,
UNI01170,2024,QS,,10.4,33.3,
UNI01171,2024,QS,,3.9,4.5,
UNI01172,2024,QS,,1.2,1.0,
UNI01173,2024,QS,,1.2,1.2,
UNI01174,2024,QS,,1.4,1.0,
UNI01175,2024,QS,,1.1,1.0,
UNI01176,2024,QS,,7.7,24.8,
UNI01178,2024,QS,,2.1,2.4,
UNI01180,2024,QS,,5.7,3.8,
UNI01181,2024,QS,,2.7,1.7,
UNI01182,2024,QS,,3.1,1.0,
UNI01183,2024,QS,,2.0,1.2,
UNI01184,2024,QS,,2.1,1.0,
UNI01185,2024,QS,,1.1,1.0,
UNI01187,2024,QS,,1.1,,
UNI01188,2024,QS,,1.7,1.8,
UNI01189,2024,QS,,1.1,1.0,
UNI01190,2024,QS,,1.2,1.0,
UNI01191,2024,QS,,1.4,1.0,
UNI01192,2024,QS,,1.5,1.1,
UNI01193,2024,QS,,1.1,1.0,
UNI01194,2024,QS,,1.1,1.0,
UNI01195,2024,QS,,7.1,12.0,
UNI01196,2024,QS,,4.2,10.0,
UNI01197,2024,QS,,16.1,6.5,
UNI01198,2024,QS,,5.5,3.0,
UNI01199,2024,QS,,25.3,5.5,
UNI01200,2024,QS,,33.5,2.4,
UNI01201,2024,QS,,22.0,5.8,
UNI01202,2024,QS,,1.3,1.1,
UNI01203,2024,QS,,1.5,1.0,
UNI01204,2024,QS,,13.1,4.9,
UNI01206,2024,QS,,6.5,5.7,
UNI01207,2024,QS,,5.7,36.8,
UNI01014,2024,QS,,6.2,36.3,
UNI01208,2024,QS,,4.1,4.2,
UNI01209,2024,QS,,1.7,1.2,
UNI01210,2024,QS,,7.0,12.5,
UNI01211,2024,QS,,6.3,12.2,
UNI01212,2024,QS,,2.1,1.1,
UNI01114,2024,QS,,7.5,1.6,
UNI01213,2024,QS,,3.3,1.7,
UNI01156,2024,QS,,3.0,1.3,
UNI01214,2024,QS,,9.3,7.4,
UNI01215,2024,QS,,7.7,5.0,
UNI01216,2024,QS,,11.9,7.1,
UNI00708,2024,QS,,3.1,1.1,
UNI00721,2024,QS,,4.7,4.4,
UNI00883,2024,QS,,6.8,1.3,
UNI01217,2024,QS,,4.5,3.4,
UNI01219,2024,QS,,34.7,2.5,
UNI01220,2024,QS,,4.6,2.6,
UNI01221,2024,QS,,10.1,15.8,
UNI01222,2024,QS,,8.9,12.5,
UNI01223,2024,QS,,17.5,2.5,
UNI00789,2024,QS,,1.7,3.6,
UNI01224,2024,QS,,38.9,1.7,
UNI01225,2024,QS,,18.7,5.7,
UNI00798,2024,QS,,14.1,14.4,
UNI01226,2024,QS,,19.3,9.6,
UNI01227,2024,QS,,3.4,47.5,
UNI01228,2024,QS,,3.3,1.1,
UNI01229,2024,QS,,5.1,5.7,
UNI00821,2024,QS,,21.2,5.7,
UNI00829,2024,QS,,16.7,3.3,
UNI01230,2024,QS,,4.5,1.0,
UNI01231,2024,QS,,4.8,5.9,
UNI00671,2024,QS,,25.2,17.6,
UNI01007,2024,QS,,15.6,15.5,
UNI00893,2024,QS,,7.9,66.4,
UNI00666,2024,QS,,22.8,6.4,
UNI00856,2024,QS,,21.4,5.1,
UNI01232,2024,QS,,12.3,1.0,
UNI01234,2024,QS,,1.6,1.7,
UNI01019,2024,QS,,13.4,4.1,
UNI00868,2024,QS,,9.4,3.7,
UNI00873,2024,QS,,23.4,10.7,
UNI01235,2024,QS,,6.2,1.2,
UNI01236,2024,QS,,24.4,23.8,
UNI01237,2024,QS,,4.3,1.8,
UNI01238,2024,QS,,6.0,32.3,
UNI01233,2024,QS,,5.8,2.2,
UNI01239,2024,QS,,5.8,1.6,
UNI01240,2024,QS,,4.5,1.2,
UNI01205,2024,QS,,2.5,3.9,
UNI01241,2024,QS,,1.4,1.0,
UNI01242,2024,QS,,1.8,49.8,
UNI01243,2024,QS,,1.4,1.0,
UNI00841,2024,QS,,1.3,5.2,
UNI01244,2024,QS,,2.9,1.8,
UNI01218,2024,QS,,2.9,1.4,
UNI01245,2024,QS,,2.0,1.0,
UNI01246,2024,QS,,1.3,1.0,
UNI01247,2024,QS,,1.1,1.0,
UNI01037,2024,QS,,12.1,2.7,
UNI01248,2024,QS,,1.3,1.0,
UNI01249,2024,QS,,2.0,1.3,
UNI01250,2024,QS,,2.7,1.2,
UNI01252,2024,QS,,2.2,1.0,
UNI01253,2024,QS,,15.1,2.5,
UNI01254,2024,QS,,3.4,1.5,
UNI01255,2024,QS,,1.2,1.0,
UNI01081,2024,QS,,8.1,2.1,
UNI01257,2024,QS,,3.5,1.0,
UNI01258,2024,QS,,1.2,1.0,
UNI01260,2024,QS,,1.9,1.3,
UNI01261,2024,QS,,4.5,1.0,
UNI01262,2024,QS,,4.8,1.0,
UNI01263,2024,QS,,15.0,1.5,
UNI01264,2024,QS,,2.4,1.0,
UNI01265,2024,QS,,1.2,1.0,
UNI01266,2024,QS,,2.4,2.1,
UNI01267,2024,QS,,2.5,1.0,
UNI01268,2024,QS,,4.9,3.0,
UNI01269,2024,QS,,6.0,1.0,
UNI01270,2024,QS,,10.1,7.2,
UNI01069,2024,QS,,6.8,1.0,
UNI01271,2024,QS,,1.7,1.0,
UNI01272,2024,QS,,13.2,1.6,
UNI01274,2024,QS,,2.1,1.0,
UNI01275,2024,QS,,4.3,1.6,
UNI01276,2024,QS,,1.6,5.2,
UNI01277,2024,QS,,13.6,11.2,
UNI01278,2024,QS,,3.1,1.0,
UNI01279,2024,QS,,2.8,1.0,
UNI00747,2024,QS,,7.2,4.4,
UNI01280,2024,QS,,1.4,1.0,
UNI01281,2024,QS,,2.0,1.0,
UNI01282,2024,QS,,1.3,1.0,
UNI01283,2024,QS,,7.5,1.0,
UNI00953,2024,QS,,,1.2,
UNI01285,2024,QS,,12.6,1.0,
UNI01286,2024,QS,,6.6,1.1,
UNI01287,2024,QS,,1.3,1.0,
UNI01101,2024,QS,,1.5,1.0,
UNI01288,2024,QS,,4.8,1.0,
UNI01289,2024,QS,,4.5,1.2,
UNI01290,2024,QS,,3.1,1.1,
UNI01291,2024,QS,,3.0,1.1,
UNI01292,2024,QS,,1.0,1.0,
UNI01293,2024,QS,,2.5,1.0,
UNI01294,2024,QS,,1.0,1.0,
UNI01295,2024,QS,,2.3,2.1,
UNI00936,2024,QS,,9.3,1.5,
UNI01296,2024,QS,,2.7,1.0,
UNI01297,2024,QS,,8.7,1.2,
UNI01298,2024,QS,,1.4,1.0,
UNI01299,2024,QS,,15.3,1.2,
