master_university_id,university_name,country,year,source,rank_start,overall_score,academic_reputation_score
UNI01223,"University of Missouri, Kansas City",United States,2024,QS,,,4.7
UNI00789,University of Nairobi,Kenya,2024,QS,,,9.6
UNI01224,University of Naples Parthenope,Italy,2024,QS,,,3.5
UNI01225,University of New Hampshire,United States,2024,QS,,,5.5
UNI00798,University of North Carolina at Charlotte,United States,2024,QS,,,5.7
UNI01226,University of North Texas,United States,2024,QS,,,7.0
UNI01227,University of Novi Sad,Serbia,2024,QS,,,8.8
UNI01228,University of Pardubice,Czech Republic,2024,QS,,,4.8
UNI01229,University of Primorska,Slovenia,2024,QS,,,3.1
UNI00821,University of Regina,Canada,2024,QS,,,3.5
UNI00829,University of Rhode Island,United States,2024,QS,,,5.6
UNI01230,University of San Francisco,United States,2024,QS,,,6.6
UNI01231,University of South Bohemia,Czech Republic,2024,QS,,,5.5
UNI00671,University of Texas at San Antonio,United States,2024,QS,,,6.2
UNI01007,University of Texas El Paso,United States,2024,QS,,,4.8
UNI00893,University of the Free State,South Africa,2024,QS,,,5.6
UNI00666,University of the Sunshine Coast,Australia,2024,QS,,,3.0
UNI00856,University of Toledo,United States,2024,QS,,,3.8
UNI01232,University of Tulsa,United States,2024,QS,,,2.4
UNI01234,University of Tyumen,Russia,2024,QS,,,4.1
UNI01019,University of Wisconsin Milwaukee,United States,2024,QS,,,8.3
UNI00868,University of Wolverhampton,United Kingdom,2024,QS,,,3.4
UNI00873,University of Wyoming,United States,2024,QS,,,3.0
UNI01235,University of Å½ilina,Slovakia,2024,QS,,,5.7
UNI01236,Utah State University,United States,2024,QS,,,6.6
UNI01237,VSB - Technical University of Ostrava,Czech Republic,2024,QS,,,5.4
UNI01238,Warsaw University of Life Sciences â SGGW (WULS-SGGW),Poland,2024,QS,,,6.9
UNI01233,Western Michigan University,United States,2024,QS,,,5.3
UNI01239,Xi'an Jiaotong Liverpool University,China (Mainland),2024,QS,,,4.3
UNI01240,Yamaguchi University,Japan,2024,QS,,,4.0
UNI01205,Yarmouk University,Jordan,2024,QS,,,11.9
UNI01241,Yerevan State University,Armenia,2024,QS,,,7.0
UNI01242,Lucian Blaga University of Sibiu,Romania,2024,QS,,,3.7
UNI01243,Don State Technical University,Russia,2024,QS,,,4.2
UNI00841,Al-Azhar University,Egypt,2024,QS,,,11.2
UNI01244,Alexandru Ioan Cuza University,Romania,2024,QS,,,8.0
UNI01218,Anadolu University,Turkey,2024,QS,,,4.0
UNI01245,Aoyama Gakuin University,Japan,2024,QS,,,6.9
UNI01246,Atma Jaya Catholic University Jakarta,Indonesia,2024,QS,,,5.8
UNI01247,Azerbaijan State Oil and Industry University,Azerbaijan,2024,QS,,,4.9
UNI01037,Bahauddin Zakariya University,Pakistan,2024,QS,,,5.4
UNI01248,Belarusian State University of Informatics and Radioelectronics,Belarus,2024,QS,,,7.4
UNI01249,BenemÃ©rita Universidad AutÃ³noma de Puebla,Mexico,2024,QS,,,15.3
UNI01250,Birzeit university,"Palestinian Territory, Occupied",2024,QS,,,6.3
UNI01252,British University in Egypt,Egypt,2024,QS,,,5.7
UNI01253,Brock University,Canada,2024,QS,,,4.1
UNI01254,California Polytechnic State University,United States,2024,QS,,,3.7
UNI01255,CatÃ³lica de CÃ³rdoba,Argentina,2024,QS,,,4.7
UNI01081,Central Michigan University,United States,2024,QS,,,3.6
UNI01257,Chaoyang University of Technology,Taiwan,2024,QS,,,5.6
UNI01258,China University of Political Science and Law,China (Mainland),2024,QS,,,3.7
UNI01260,Chitkara University,India,2024,QS,,,4.8
UNI01261,Chittagong University of Engineering and Technology,Bangladesh,2024,QS,,,8.0
UNI01262,Cleveland State University,United States,2024,QS,,,4.3
UNI01263,CUNY The City College of New York,United States,2024,QS,,,6.2
UNI01264,Daffodil International University,Bangladesh,2024,QS,,,8.0
UNI01265,Damascus University,Syrian Arab Republic,2024,QS,,,5.1
UNI01266,Dokuz EylÃ¼l Ãniversitesi,Turkey,2024,QS,,,5.7
UNI01267,East West University,Bangladesh,2024,QS,,,5.8
UNI01268,Erciyes Ãniversitesi,Turkey,2024,QS,,,3.9
UNI01269,Feng Chia University,Taiwan,2024,QS,,,10.0
UNI01270,Florida Atlantic University - Boca Raton,United States,2024,QS,,,4.9
UNI01069,Fu Jen Catholic University,Taiwan,2024,QS,,,7.3
UNI01271,FundaciÃ³n Universidad De BogotÃ¡-Jorge Tadeo Lozano,Colombia,2024,QS,,,6.0
UNI01272,Gebze YÃ¼ksek Teknoloji EnstitÃ¼sÃ¼ (GYTE),Turkey,2024,QS,,,3.9
UNI01274,German University in Cairo,Egypt,2024,QS,,,7.9
UNI01275,Hanoi University of Science and Technology,Vietnam,2024,QS,,,6.1
UNI01276,Helwan University,Egypt,2024,QS,,,7.0
UNI01277,Hohai University,China (Mainland),2024,QS,,,4.1
UNI01278,Hongik University,South Korea,2024,QS,,,5.9
UNI01279,Indiana State University,United States,2024,QS,,,6.3
UNI00747,International Islamic University Islamabad (IIU),Pakistan,2024,QS,,,6.3
UNI01280,Istanbul Aydin University,Turkey,2024,QS,,,3.7
UNI01281,Istanbul Bilgi Ãniversitesi,Turkey,2024,QS,,,4.4
UNI01282,Ivan Franko National University of Lviv,Ukraine,2024,QS,,,4.3
UNI01283,Izmir Institute of Technology (IZTECH),Turkey,2024,QS,,,6.6
UNI00953,Jahangirnagar University,Bangladesh,2024,QS,,,8.5
UNI01285,Jamia Hamdard,India,2024,QS,,,4.2
UNI01286,Jeju National University,South Korea,2024,QS,,,4.8
UNI01287,Kenyatta University,Kenya,2024,QS,,,7.1
UNI01101,Kharkiv National University of Radio Electronics,Ukraine,2024,QS,,,3.7
UNI01288,Khulna University of Engineering and Technology,Bangladesh,2024,QS,,,5.9
UNI01289,Kindai University (Kinki University),Japan,2024,QS,,,5.3
UNI01290,King Mongkut\'s Institute of Technology Ladkrabang,Thailand,2024,QS,,,8.1
UNI01291,King Mongkut's University of Technology North Bangkok,Thailand,2024,QS,,,8.1
UNI01292,Korkyt Ata Kyzylorda University,Kazakhstan,2024,QS,,,5.9
UNI01293,Kwansei Gakuin University,Japan,2024,QS,,,4.2
UNI01294,M.Kh. Dulaty Taraz Regional University,Kazakhstan,2024,QS,,,6.6
UNI01295,Marmara University,Turkey,2024,QS,,,6.8
UNI00936,Marquette University,United States,2024,QS,,,3.4
UNI01296,Mendeleev University of Chemical Technology,Russia,2024,QS,,,4.9
UNI01297,Miami University,United States,2024,QS,,,4.2
UNI01298,Moscow Pedagogical State University,Russia,2024,QS,,,8.3
UNI01299,Nagoya Institute of Technology (NIT),Japan,2024,QS,,,5.9
UNI01301,Naresuan University,Thailand,2024,QS,,,6.5
UNI01302,National Dong Hwa University,Taiwan,2024,QS,,,6.3
UNI01303,National Research University Moscow Power Engineering Institute (MPEI),Russia,2024,QS,,,5.8
UNI01304,National Taipei University,Taiwan,2024,QS,,,7.5
UNI01129,National Taiwan Ocean University,Taiwan,2024,QS,,,5.7
UNI01305,National University of Life and Environmental Sciences of Ukraine,Ukraine,2024,QS,,,5.7
UNI01306,"National University of Modern Languages (NUML), Islamabad",Pakistan,2024,QS,,,6.6
UNI00804,Norwegian University of Life Sciences (UMB),Norway,2024,QS,,,5.9
UNI00524,Nova Southeastern University,United States,2024,QS,,,2.9
UNI01134,Ãbuda University,Hungary,2024,QS,,,4.5
UNI01307,OSMANIA UNIVERSITY,India,2024,QS,,,4.7
UNI01308,Perm State National Research University,Russia,2024,QS,,,5.0
UNI01142,Pondicherry University,India,2024,QS,,,4.0
UNI01309,Pontificia Universidad Catolica Madre y Maestra,Dominican Republic,2024,QS,,,3.6
UNI01310,PontifÃ­cia Universidade CatÃ³lica do Rio Grande do Sul (PUCRS),Brazil,2024,QS,,,6.9
UNI01017,Portland State University,United States,2024,QS,,,4.3
UNI01311,Pukyong National University,South Korea,2024,QS,,,6.6
UNI01150,Rikkyo University,Japan,2024,QS,,,4.1
UNI01312,Russian State Agrarian University - Moscow Timiryazev Agricultural Academy,Russia,2024,QS,,,7.1
UNI01313,Russian State University for the Humanities,Russia,2024,QS,,,5.4
UNI01314,"Rutgers, The State University of New Jersey, Camden",United States,2024,QS,,,3.9
UNI01315,Saitama University,Japan,2024,QS,,,4.5
UNI01316,Saken Seifullin Kazakh Agrotechnical University,Kazakhstan,2024,QS,,,8.3
UNI01317,San Francisco State University,United States,2024,QS,,,4.9
UNI01318,Seattle University,United States,2024,QS,,,5.4
UNI01319,Shanghai Normal University,China (Mainland),2024,QS,,,4.3
UNI01320,Shanghai University of Finance and Economics,China (Mainland),2024,QS,,,5.2
UNI01321,Shibaura Institute of Technology,Japan,2024,QS,,,3.7
UNI01323,Siksha 'O' Anusandhan (Deemed to be University),India,2024,QS,,,4.6
UNI01324,Silpakorn University,Thailand,2024,QS,,,6.2
UNI01325,Sookmyung Women's University,South Korea,2024,QS,,,5.4
UNI01326,Soongsil University,South Korea,2024,QS,,,5.0
UNI01327,SRM INSTITUTE OF SCIENCE AND TECHNOLOGY,India,2024,QS,,,7.0
UNI01179,Stefan cel Mare University of Suceava,Romania,2024,QS,,,3.8
UNI00997,Suez Canal University,Egypt,2024,QS,,,3.9
UNI01328,Suleyman Demirel University,Turkey,2024,QS,,,6.8
UNI01329,"Suleyman Demirel University, Kazakhstan",Kazakhstan,2024,QS,,,9.8
UNI01330,Suranaree University of Technology,Thailand,2024,QS,,,6.2
UNI01331,Tamkang University,Taiwan,2024,QS,,,5.7
UNI01003,Tanta University,Egypt,2024,QS,,,6.3
UNI01332,Technical University of Cluj-Napoca,Romania,2024,QS,,,5.0
UNI01333,Technical University of Lublin,Poland,2024,QS,,,5.7
UNI01334,"The ""Gheorghe Asachi"" Technical University of Iasi",Romania,2024,QS,,,6.0
UNI01322,The Hashemite University,Jordan,2024,QS,,,8.0
UNI01335,The Herzen State Pedagogical University of Russia,Russia,2024,QS,,,4.0
UNI01336,The Josip Juraj Strossmayer University of Osijek,Croatia,2024,QS,,,4.3
UNI01337,"The National Research University ""Belgorod State University""",Russia,2024,QS,,,4.0
UNI01338,Toraighyrov University,Kazakhstan,2024,QS,,,7.0
UNI01339,Transilvania University of Brasov,Romania,2024,QS,,,6.0
UNI01340,Tunghai University,Taiwan,2024,QS,,,6.2
UNI01341,United International University,Bangladesh,2024,QS,,,5.6
UNI01342,Universidad Alberto Hurtado,Chile,2024,QS,,,8.9
UNI01343,Universidad AutÃ³noma de Aguascalientes,Mexico,2024,QS,,,3.3
UNI01344,Universidad AutÃ³noma de Baja California,Mexico,2024,QS,,,7.7
UNI01345,Universidad Bernardo O'Higgins,Chile,2024,QS,,,4.9
UNI01346,Universidad CatÃ³lica de Temuco,Chile,2024,QS,,,4.3
UNI01347,Universidad CatÃ³lica del Norte,Chile,2024,QS,,,4.9
UNI01348,Universidad Central del Ecuador,Ecuador,2024,QS,,,8.5
UNI01349,Universidad de Carabobo,Venezuela,2024,QS,,,3.7
UNI01273,Universidad de Cartagena,Colombia,2024,QS,,,4.9
UNI01350,Universidad de CÃ³rdoba - Colombia,Colombia,2024,QS,,,15.0
UNI01351,Universidad de Guanajuato,Mexico,2024,QS,,,7.9
UNI01354,Universidad de La Frontera (UFRO),Chile,2024,QS,,,9.7
UNI01356,Universidad de Las AmÃ©ricas (UDLA) Ecuador,Ecuador,2024,QS,,,7.1
UNI01357,Universidad de las Fuerzas Armadas ESPE (Ex - Escuela PolitÃ©cnica del EjÃ©rcito),Ecuador,2024,QS,,,5.1
UNI01358,Universidad de MedellÃ­n,Colombia,2024,QS,,,6.9
UNI01360,Universidad de Panama,Panama,2024,QS,,,6.5
UNI01361,Universidad de Piura,Peru,2024,QS,,,6.4
UNI01362,Universidad de San Carlos de Guatemala - USAC,Guatemala,2024,QS,,,9.3
UNI01363,Universidad de ValparaÃ­so (UV),Chile,2024,QS,,,10.4
UNI01364,Universidad del BÃ­o-BÃ­o,Chile,2024,QS,,,8.6
UNI01365,Universidad del Cauca,Colombia,2024,QS,,,9.5
UNI01366,Universidad del Desarrollo (UDD),Chile,2024,QS,,,6.6
UNI01367,Universidad del Salvador,Argentina,2024,QS,,,4.3
UNI01368,Universidad del Zulia,Venezuela,2024,QS,,,10.9
UNI01369,Universidad Mayor de San AndrÃ©s (UMSA),Bolivia,2024,QS,,,7.7
UNI01370,Universidad Nacional Agraria la Molina,Peru,2024,QS,,,6.8
UNI01371,Universidad Nacional de Mar del Plata,Argentina,2024,QS,,,9.5
UNI01372,Universidad Nacional de RÃ­o Cuarto - UNRC,Argentina,2024,QS,,,4.4
UNI01373,Universidad Nacional de San MartÃ­n (UNSAM),Argentina,2024,QS,,,11.5
UNI01374,Universidad Nacional del Comahue,Argentina,2024,QS,,,4.3
UNI01375,Universidad Nacional del Litoral,Argentina,2024,QS,,,11.7
UNI01376,Universidad Popular AutÃ³noma del Estado de Puebla (UPAEP),Mexico,2024,QS,,,5.0
UNI01377,Universidad San Ignacio de Loyola,Peru,2024,QS,,,6.2
UNI01378,"Universidad TecnolÃ³gica de la Habana JosÃ© Antonio EcheverrÃ­a, Cujae",Cuba,2024,QS,,,6.2
UNI01379,Universidad Veracruzana,Mexico,2024,QS,,,8.7
UNI01256,Universidade do Estado do Rio de Janeiro (UERJ),Brazil,2024,QS,,,9.4
UNI01259,Universidade Federal da Bahia,Brazil,2024,QS,,,9.1
UNI01380,Universidade Federal de Juiz de Fora- (UFJF),Brazil,2024,QS,,,3.6
UNI01381,Universidade Federal de Pelotas,Brazil,2024,QS,,,5.1
UNI01382,Universidade Federal de Santa Maria,Brazil,2024,QS,,,6.5
UNI01383,Universidade Federal de ViÃ§osa (UFV),Brazil,2024,QS,,,5.0
UNI01300,Universidade Federal do CearÃ¡ (UFC),Brazil,2024,QS,,,7.3
UNI01384,Universidade Federal Fluminense,Brazil,2024,QS,,,10.0
UNI01385,Universidade Presbiteriana Mackenzie,Brazil,2024,QS,,,3.5
UNI01386,UniversitÃ degli studi di Bergamo,Italy,2024,QS,,,5.7
UNI01387,Universitas Islam Indonesia,Indonesia,2024,QS,,,10.4
UNI01388,Universitas Muhammadiyah Yogyakarta,Indonesia,2024,QS,,,6.3
UNI01359,Universitas Pendidikan Indonesia,Indonesia,2024,QS,,,9.6
UNI01389,Universitas Sumatera Utara,Indonesia,2024,QS,,,7.6
UNI01390,Universitatea de Vest din Timisoara / West University of Timisoara,Romania,2024,QS,,,9.6
UNI01391,UniversitÃ© de Franche-ComtÃ©,France,2024,QS,,,5.8
UNI01392,UniversitÃ© de Limoges,France,2024,QS,,,6.1
UNI01393,UniversitÃ© de Tunis,Tunisia,2024,QS,,,6.1
UNI01394,UniversitÃ© Jean Moulin Lyon 3,France,2024,QS,,,8.9
UNI01395,UniversitÃ© Mohammed V de Rabat,Morocco,2024,QS,,,3.1
UNI01396,UniversitÃ© Paris-Nanterre,France,2024,QS,,,11.9
UNI01397,Universiti Sains Islam Malaysia,Malaysia,2024,QS,,,6.0
UNI01398,Universiti Teknikal Malaysia Melaka,Malaysia,2024,QS,,,6.0
UNI00686,University of Babylon,Iraq,2024,QS,,,3.6
UNI01399,University of Basrah,Iraq,2024,QS,,,4.4
UNI01401,University of Bialystok,Poland,2024,QS,,,5.8
UNI01402,University of Central Oklahoma,United States,2024,QS,,,3.8
UNI00600,University of Iceland,Iceland,2024,QS,,,7.8
UNI01404,University of International Business and Economics,China (Mainland),2024,QS,,,3.8
UNI01405,University of Khartoum,Sudan,2024,QS,,,6.2
UNI01406,University of Kufa,Iraq,2024,QS,,,3.3
UNI00939,University of Memphis,United States,2024,QS,,,3.1
UNI01407,University of Miskolc,Hungary,2024,QS,,,6.2
UNI01408,University of Missouri Saint Louis,United States,2024,QS,,,4.0
UNI01409,University of Montana Missoula,United States,2024,QS,,,2.5
UNI01410,University of NiÅ¡,Serbia,2024,QS,,,5.2
UNI00958,University of North Carolina at Greensboro,United States,2024,QS,,,2.9
UNI01352,University of Ostrava,Czech Republic,2024,QS,,,6.0
UNI01355,University of Pannonia,Hungary,2024,QS,,,4.5
UNI00640,University of Peradeniya,Sri Lanka,2024,QS,,,7.8
UNI01411,University of Rijeka,Croatia,2024,QS,,,5.9
UNI01413,University of RzeszÃ³w,Poland,2024,QS,,,4.3
UNI01414,University of San Carlos,Philippines,2024,QS,,,6.2
UNI01415,University of San Diego,United States,2024,QS,,,6.8
UNI01416,University of Sarajevo,Bosnia and Herzegovina,2024,QS,,,4.2
UNI01417,University of Silesia in Katowice,Poland,2024,QS,,,5.3
UNI01418,University of South Alabama (USA),United States,2024,QS,,,5.3
UNI01177,University of Split,Croatia,2024,QS,,,5.9
UNI01419,University of the Pacific,United States,2024,QS,,,2.2
UNI01420,University of Warmia and Mazury in Olsztyn,Poland,2024,QS,,,6.0
UNI01421,University of West Bohemia,Czech Republic,2024,QS,,,5.9
UNI01422,University POLITEHNICA of Bucharest,Romania,2024,QS,,,5.7
UNI01423,Voronezh State University,Russia,2024,QS,,,5.9
UNI01424,Yogyakarta State University,Indonesia,2024,QS,,,9.6
UNI01425,Youngsan University,South Korea,2024,QS,,,5.7
UNI01426,Yuan Ze University,Taiwan,2024,QS,,,5.4
UNI01022,Zagazig University,Egypt,2024,QS,,,6.6
UNI01427,Narxoz University,Kazakhstan,2024,QS,,,8.0
UNI01428,Akdeniz Ãniversitesi,Turkey,2024,QS,,,5.2
UNI00843,Al-Balqa Applied University,Jordan,2024,QS,,,5.0
UNI01251,Ataturk University,Turkey,2024,QS,,,4.9
UNI01429,California State University - Los Angeles,United States,2024,QS,,,5.4
UNI01430,California State University Long Beach,United States,2024,QS,,,4.0
UNI01284,Cukurova University,Turkey,2024,QS,,,4.4
UNI01431,Georgian Technical University,Georgia,2024,QS,,,6.3
UNI01432,Guru Gobind Singh Indraprastha University,India,2024,QS,,,3.3
UNI01434,Humboldt State University,United States,2024,QS,,,3.8
UNI01435,Illinois State University,United States,2024,QS,,,3.7
UNI01436,Indian Statistical Institute,India,2024,QS,,,7.5
UNI01437,"International University of Business, Agriculture and Technology (IUBAT)",Bangladesh,2024,QS,,,5.9
UNI01438,Irkutsk State University,Russia,2024,QS,,,3.6
UNI01353,Khulna University,Bangladesh,2024,QS,,,5.9
UNI01105,Kwame Nkrumah University of Science and Technology,Ghana,2024,QS,,,5.9
UNI01439,MIREA - Russian Technological University,Russia,2024,QS,,,5.2
UNI01440,Moscow City University,Russia,2024,QS,,,6.1
UNI01441,Nara Institute of Science and Technology,Japan,2024,QS,,,5.6
UNI01442,Pontificia Universidade CatÃ³lica do Campinas - PUC Campinas,Brazil,2024,QS,,,4.9
UNI01443,Pontificia Universidade CatÃ³lica do Minas Gerais - PUC Minas,Brazil,2024,QS,,,5.0
UNI01412,PontifÃ­cia Universidade CatÃ³lica do ParanÃ¡,Brazil,2024,QS,,,4.3
UNI01444,Rajshahi University,Bangladesh,2024,QS,,,9.2
UNI01157,Sakarya University,Turkey,2024,QS,,,3.7
UNI01433,Shahjalal University of Science and Technology,Bangladesh,2024,QS,,,6.8
UNI01445,Soochow University (Taiwan),Taiwan,2024,QS,,,4.7
UNI01446,Stamford University Bangladesh,Bangladesh,2024,QS,,,10.0
UNI01400,State University of Malang,Indonesia,2024,QS,,,5.3
UNI01447,Sudan University of Science and Technology,Sudan,2024,QS,,,4.1
UNI01186,Technical University of Crete,Greece,2024,QS,,,5.9
UNI01448,Technische UniversitÃ¤t Bergakademie Freiberg,Germany,2024,QS,,,5.5
UNI01449,Technische UniversitÃ¤t Hamburg-Harburg,Germany,2024,QS,,,8.8
UNI01450,Technische UniversitÃ¤t Kaiserslautern,Germany,2024,QS,,,6.5
UNI01451,"The University of Notre Dame, Australia",Australia,2024,QS,,,3.2
UNI01452,Udayana University,Indonesia,2024,QS,,,5.6
UNI00857,Universidad AutÃ³noma de Chile,Chile,2024,QS,,,5.5
UNI01453,Universidad AutÃ³noma de QuerÃ©taro (UAQ),Mexico,2024,QS,,,4.9
UNI01454,Universidad AutÃ³noma de San Luis de PotosÃ­,Mexico,2024,QS,,,6.2
UNI01455,Universidad Autonoma de Yucatan,Mexico,2024,QS,,,5.6
UNI01456,Universidad AutÃ³noma del Estado de Morelos (UAEM),Mexico,2024,QS,,,4.0
UNI01457,"Universidad CatÃ³lica Boliviana ""San Pablo""",Bolivia,2024,QS,,,5.3
UNI01458,Universidad CatÃ³lica de Colombia,Colombia,2024,QS,,,6.4
UNI01459,Universidad CatÃ³lica de La SantÃ­sima ConcepciÃ³n - UCSC,Chile,2024,QS,,,3.7
UNI01460,Universidad CatÃ³lica de Santiago de Guayaquil,Ecuador,2024,QS,,,3.9
UNI01461,Universidad Central de Chile,Chile,2024,QS,,,4.8
UNI01462,Universidad de Caldas,Colombia,2024,QS,,,5.4
UNI01463,Universidad de Cuenca,Ecuador,2024,QS,,,6.3
UNI01464,Universidad de La Salle,Colombia,2024,QS,,,6.3
UNI01465,Universidad de La Serena,Chile,2024,QS,,,3.9
UNI01466,Universidad de Santander - UDES,Colombia,2024,QS,,,3.8
UNI01467,Universidad de Sonora,Mexico,2024,QS,,,4.0
UNI01468,Universidad de Tarapaca,Chile,2024,QS,,,3.6
UNI01469,Universidad del Magdalena,Colombia,2024,QS,,,4.2
UNI01470,Universidad del Valle de Mexico (UVM),Mexico,2024,QS,,,3.7
UNI01471,Universidad Mayor de San SimÃ³n Cochabamba,Bolivia,2024,QS,,,5.0
UNI01472,Universidad Michoacana de San NicolÃ¡s de Hidalgo,Mexico,2024,QS,,,3.9
UNI01473,Universidad Nacional AutÃ³noma de Honduras (UNAH),Honduras,2024,QS,,,4.1
UNI01474,Universidad Nacional de Quilmes,Argentina,2024,QS,,,7.4
UNI01475,Universidad Nacional de TucumÃ¡n,Argentina,2024,QS,,,7.4
UNI01476,Universidad Nacional del Sur,Argentina,2024,QS,,,5.9
UNI01477,UNIVERSIDAD POLITECNICA SALESIANA,Ecuador,2024,QS,,,6.0
UNI01478,Universidad Tecnica Particular De Loja (UTPL),Ecuador,2024,QS,,,5.1
UNI01479,Universidad TecnolÃ³gica de BolÃ­var,Colombia,2024,QS,,,2.6
UNI01480,Universidad TecnolÃ³gica de Pereira,Colombia,2024,QS,,,4.0
UNI01481,Universidade do Estado de Santa Catarina,Brazil,2024,QS,,,3.9
