master_university_id,year,source,faculty_student_score,international_students_score,faculty_to_student_ratio,international_student_pct
UNI00712,2024,QS,9.4,85.2,,
UNI00713,2024,QS,29.6,19.5,,
UNI00714,2024,QS,8.1,10.2,,
UNI00715,2024,QS,46.8,19.7,,
UNI00716,2024,QS,21.0,,,
UNI00717,2024,QS,4.4,17.6,,
UNI00719,2024,QS,38.3,4.0,,
UNI00722,2024,QS,94.9,66.1,,
UNI00417,2024,QS,11.0,26.3,,
UNI00724,2024,QS,79.8,24.3,,
UNI00725,2024,QS,14.6,95.0,,
UNI00635,2024,QS,11.0,71.9,,
UNI00726,2024,QS,14.0,69.9,,
UNI00727,2024,QS,76.6,1.0,,
UNI00728,2024,QS,44.3,91.7,,
UNI00729,2024,QS,72.9,4.0,,
UNI00574,2024,QS,8.2,93.2,,
UNI00613,2024,QS,4.5,9.3,,
UNI00514,2024,QS,2.3,3.8,,
UNI00731,2024,QS,16.3,5.1,,
UNI00681,2024,QS,2.3,75.1,,
UNI00710,2024,QS,14.4,1.6,,
UNI00733,2024,QS,11.7,1.5,,
UNI00664,2024,QS,3.2,66.2,,
UNI00734,2024,QS,27.6,25.0,,
UNI00735,2024,QS,80.2,3.3,,
UNI00736,2024,QS,19.6,3.9,,
UNI00237,2024,QS,10.0,24.2,,
UNI00563,2024,QS,19.5,49.5,,
UNI00289,2024,QS,49.9,70.6,,
UNI00589,2024,QS,4.9,8.2,,
UNI00738,2024,QS,60.6,38.3,,
UNI00740,2024,QS,12.3,28.4,,
UNI00622,2024,QS,35.5,26.4,,
UNI00512,2024,QS,8.3,99.6,,
UNI00741,2024,QS,27.6,5.6,,
UNI00742,2024,QS,19.4,47.7,,
UNI00743,2024,QS,10.6,3.8,,
UNI00744,2024,QS,81.5,2.5,,
UNI00745,2024,QS,3.6,5.9,,
UNI00746,2024,QS,36.6,1.7,,
UNI00748,2024,QS,16.6,22.5,,
UNI00749,2024,QS,17.8,25.0,,
UNI00595,2024,QS,3.1,46.0,,
UNI00750,2024,QS,88.5,23.4,,
UNI00720,2024,QS,30.4,68.0,,
UNI00591,2024,QS,4.6,100.0,,
UNI00432,2024,QS,36.3,27.8,,
UNI00751,2024,QS,47.8,2.8,,
UNI00752,2024,QS,100.0,18.0,,
UNI00753,2024,QS,10.5,2.7,,
UNI00755,2024,QS,13.0,1.8,,
UNI00756,2024,QS,13.0,97.5,,
UNI00757,2024,QS,4.9,1.6,,
UNI00759,2024,QS,5.1,1.8,,
UNI00760,2024,QS,16.8,2.7,,
UNI00761,2024,QS,33.4,5.1,,
UNI00762,2024,QS,75.5,49.9,,
UNI00507,2024,QS,18.9,3.7,,
UNI00763,2024,QS,16.6,1.1,,
UNI00765,2024,QS,72.9,14.4,,
UNI00766,2024,QS,31.6,2.4,,
UNI00767,2024,QS,12.4,1.8,,
UNI00730,2024,QS,10.9,1.6,,
UNI00768,2024,QS,21.0,10.8,,
UNI00723,2024,QS,11.7,1.0,,
UNI00630,2024,QS,3.1,43.6,,
UNI00657,2024,QS,4.0,7.6,,
UNI00772,2024,QS,66.0,58.8,,
UNI00773,2024,QS,84.4,69.9,,
UNI00774,2024,QS,62.3,5.2,,
UNI00776,2024,QS,9.2,64.5,,
UNI00777,2024,QS,13.2,11.3,,
UNI00778,2024,QS,4.2,1.3,,
UNI00781,2024,QS,13.0,6.0,,
UNI00452,2024,QS,100.0,13.5,,
UNI00568,2024,QS,22.0,2.0,,
UNI00585,2024,QS,16.5,51.3,,
UNI00782,2024,QS,9.8,3.2,,
UNI00784,2024,QS,14.2,60.2,,
UNI00785,2024,QS,3.0,15.7,,
UNI00786,2024,QS,55.1,3.3,,
UNI00787,2024,QS,21.0,2.4,,
UNI00788,2024,QS,12.2,12.1,,
UNI00779,2024,QS,13.4,15.9,,
UNI00790,2024,QS,23.0,24.8,,
UNI00791,2024,QS,5.9,100.0,,
UNI00561,2024,QS,2.4,57.6,,
UNI00792,2024,QS,10.2,5.6,,
UNI00793,2024,QS,15.6,,,
UNI00794,2024,QS,65.8,7.4,,
UNI00382,2024,QS,26.4,5.7,,
UNI00795,2024,QS,5.1,1.6,,
UNI00796,2024,QS,11.0,4.8,,
UNI00797,2024,QS,5.2,39.7,,
UNI00799,2024,QS,6.4,28.4,,
UNI00800,2024,QS,4.3,4.3,,
UNI00802,2024,QS,100.0,9.0,,
UNI00529,2024,QS,11.2,4.5,,
UNI00805,2024,QS,29.7,7.0,,
UNI00576,2024,QS,23.9,89.4,,
UNI00291,2024,QS,6.1,50.1,,
UNI00807,2024,QS,12.0,1.0,,
UNI00610,2024,QS,16.4,31.6,,
UNI00808,2024,QS,47.0,2.5,,
UNI00809,2024,QS,4.5,1.6,,
UNI00811,2024,QS,97.0,1.5,,
UNI00537,2024,QS,8.6,15.1,,
UNI00812,2024,QS,15.2,18.8,,
UNI00813,2024,QS,8.7,1.1,,
UNI00815,2024,QS,8.3,1.0,,
UNI00817,2024,QS,54.1,8.4,,
UNI00818,2024,QS,85.9,28.8,,
UNI00819,2024,QS,75.9,9.5,,
UNI00820,2024,QS,1.6,1.1,,
UNI00822,2024,QS,4.2,2.2,,
UNI00823,2024,QS,5.3,1.3,,
UNI00559,2024,QS,8.4,75.8,,
UNI00824,2024,QS,31.7,31.0,,
UNI00825,2024,QS,1.4,,,
UNI00826,2024,QS,6.2,1.3,,
UNI00509,2024,QS,8.4,24.4,,
UNI00828,2024,QS,19.7,59.9,,
UNI00830,2024,QS,58.8,26.8,,
UNI00831,2024,QS,31.2,1.6,,
UNI00832,2024,QS,1.6,11.6,,
UNI00833,2024,QS,2.4,3.5,,
UNI00676,2024,QS,57.8,3.4,,
UNI00834,2024,QS,23.8,2.7,,
UNI00668,2024,QS,64.7,4.8,,
UNI00737,2024,QS,10.1,3.4,,
UNI00624,2024,QS,43.0,10.2,,
UNI00836,2024,QS,5.5,22.6,,
UNI00837,2024,QS,88.1,26.3,,
UNI00838,2024,QS,79.4,14.7,,
UNI00839,2024,QS,49.1,50.2,,
UNI00564,2024,QS,43.1,3.2,,
UNI00840,2024,QS,21.1,15.1,,
UNI00842,2024,QS,55.8,30.5,,
UNI00844,2024,QS,15.5,46.8,,
UNI00845,2024,QS,59.7,66.0,,
UNI00440,2024,QS,7.3,1.7,,
UNI00847,2024,QS,45.6,3.7,,
UNI00848,2024,QS,82.6,1.9,,
UNI00849,2024,QS,11.4,42.2,,
UNI00850,2024,QS,7.1,13.9,,
UNI00852,2024,QS,5.3,6.0,,
UNI00855,2024,QS,8.9,54.2,,
UNI00858,2024,QS,100.0,,,
UNI00859,2024,QS,9.5,,,
UNI00614,2024,QS,15.2,33.2,,
UNI00860,2024,QS,53.0,15.5,,
UNI00861,2024,QS,7.2,1.5,,
UNI00862,2024,QS,11.8,2.1,,
UNI00549,2024,QS,11.8,44.1,,
UNI00711,2024,QS,99.0,13.0,,
UNI00775,2024,QS,15.2,9.7,,
UNI00456,2024,QS,99.6,3.1,,
UNI00680,2024,QS,30.0,15.6,,
UNI00865,2024,QS,16.9,8.6,,
UNI00866,2024,QS,15.7,2.8,,
UNI00867,2024,QS,35.2,13.5,,
UNI00869,2024,QS,26.3,1.6,,
UNI00871,2024,QS,49.6,21.2,,
UNI00872,2024,QS,15.4,3.3,,
UNI00396,2024,QS,6.8,6.9,,
UNI00874,2024,QS,16.4,3.6,,
UNI00875,2024,QS,2.7,5.1,,
UNI00877,2024,QS,9.3,100.0,,
UNI00879,2024,QS,92.1,5.2,,
UNI00582,2024,QS,7.4,7.8,,
UNI00282,2024,QS,4.7,43.2,,
UNI00881,2024,QS,4.7,4.0,,
UNI00882,2024,QS,16.9,1.0,,
UNI00884,2024,QS,42.9,2.9,,
UNI00885,2024,QS,45.6,12.6,,
UNI00886,2024,QS,7.0,74.0,,
UNI00887,2024,QS,55.9,2.9,,
UNI00706,2024,QS,23.4,72.6,,
UNI00718,2024,QS,5.8,97.5,,
UNI00481,2024,QS,4.1,87.9,,
UNI00890,2024,QS,75.5,32.0,,
UNI00891,2024,QS,76.0,3.5,,
UNI00754,2024,QS,45.1,2.8,,
UNI00892,2024,QS,31.5,24.1,,
UNI00764,2024,QS,59.0,9.8,,
UNI00770,2024,QS,7.1,4.1,,
UNI00511,2024,QS,8.7,15.6,,
UNI00894,2024,QS,84.2,4.2,,
UNI00895,2024,QS,13.1,3.2,,
UNI00803,2024,QS,5.2,2.4,,
UNI00896,2024,QS,98.0,5.4,,
UNI00898,2024,QS,2.4,99.6,,
UNI00851,2024,QS,5.0,7.1,,
UNI00899,2024,QS,13.3,9.5,,
UNI00900,2024,QS,17.5,2.5,,
UNI00902,2024,QS,48.1,4.4,,
UNI00903,2024,QS,69.9,2.1,,
UNI00904,2024,QS,36.1,2.0,,
UNI00905,2024,QS,3.7,1.9,,
UNI00906,2024,QS,8.4,1.6,,
UNI00907,2024,QS,19.0,2.0,,
UNI00908,2024,QS,10.5,1.5,,
UNI00909,2024,QS,19.9,8.4,,
UNI00910,2024,QS,11.1,3.3,,
UNI00911,2024,QS,41.1,15.7,,
UNI00912,2024,QS,22.9,14.0,,
UNI00913,2024,QS,83.8,21.8,,
UNI00915,2024,QS,5.6,1.1,,
UNI00916,2024,QS,13.0,64.5,,
UNI00919,2024,QS,16.3,2.0,,
UNI00921,2024,QS,5.1,5.3,,
UNI00922,2024,QS,11.5,9.6,,
UNI00923,2024,QS,38.1,62.4,,
UNI00644,2024,QS,4.8,1.8,,
UNI00924,2024,QS,15.7,8.2,,
UNI00450,2024,QS,4.8,3.6,,
UNI00925,2024,QS,40.9,38.8,,
UNI00926,2024,QS,38.5,40.2,,
UNI00835,2024,QS,97.7,2.4,,
UNI00927,2024,QS,80.6,18.4,,
UNI00674,2024,QS,61.1,,,
UNI00929,2024,QS,10.0,1.8,,
UNI00930,2024,QS,4.8,2.6,,
UNI00917,2024,QS,44.0,6.5,,
UNI00920,2024,QS,45.3,10.7,,
UNI00878,2024,QS,12.9,4.5,,
UNI00880,2024,QS,41.9,45.1,,
UNI00932,2024,QS,36.3,7.1,,
UNI00489,2024,QS,4.9,7.4,,
UNI00934,2024,QS,9.3,23.3,,
UNI00935,2024,QS,6.3,1.6,,
UNI00937,2024,QS,60.8,5.8,,
UNI00758,2024,QS,12.0,5.2,,
UNI00938,2024,QS,32.4,7.3,,
UNI00914,2024,QS,11.4,2.0,,
UNI00940,2024,QS,6.4,21.0,,
UNI00941,2024,QS,12.2,24.7,,
UNI00769,2024,QS,8.3,95.9,,
UNI00942,2024,QS,26.0,9.4,,
UNI00943,2024,QS,95.8,18.2,,
UNI00944,2024,QS,88.1,3.3,,
UNI00801,2024,QS,5.6,2.4,,
UNI00806,2024,QS,10.7,4.3,,
UNI00945,2024,QS,55.5,63.8,,
UNI00946,2024,QS,5.3,76.0,,
UNI00947,2024,QS,1.7,3.6,,
UNI00948,2024,QS,77.8,23.1,,
UNI00949,2024,QS,12.6,39.6,,
UNI00555,2024,QS,22.2,19.1,,
UNI00950,2024,QS,57.0,2.6,,
UNI00951,2024,QS,99.9,1.3,,
UNI00952,2024,QS,19.6,1.1,,
UNI00954,2024,QS,17.9,8.2,,
UNI00955,2024,QS,2.4,3.5,,
UNI00956,2024,QS,6.5,1.9,,
UNI00957,2024,QS,3.5,100.0,,
UNI00739,2024,QS,6.4,99.5,,
UNI00508,2024,QS,9.1,30.1,,
UNI00933,2024,QS,38.2,11.2,,
UNI00959,2024,QS,30.8,14.3,,
UNI00960,2024,QS,12.7,4.4,,
UNI00814,2024,QS,5.1,1.9,,
UNI00810,2024,QS,2.6,6.3,,
UNI00961,2024,QS,6.7,70.1,,
UNI00962,2024,QS,1.0,8.0,,
UNI00963,2024,QS,71.3,24.5,,
UNI00964,2024,QS,6.5,2.2,,
UNI00965,2024,QS,63.5,16.8,,
UNI00870,2024,QS,17.1,24.2,,
UNI00966,2024,QS,12.1,2.6,,
UNI00969,2024,QS,37.3,4.5,,
UNI00846,2024,QS,5.0,5.0,,
UNI00970,2024,QS,8.1,5.4,,
UNI00390,2024,QS,3.3,3.5,,
UNI00853,2024,QS,1.6,3.3,,
UNI00971,2024,QS,16.0,10.6,,
UNI00972,2024,QS,25.7,6.8,,
UNI00973,2024,QS,59.9,2.7,,
UNI00974,2024,QS,26.9,3.4,,
UNI00975,2024,QS,94.0,2.7,,
UNI00967,2024,QS,56.0,3.4,,
UNI00976,2024,QS,4.5,100.0,,
UNI00978,2024,QS,21.3,3.0,,
UNI00979,2024,QS,48.8,37.1,,
UNI00980,2024,QS,18.2,3.9,,
UNI00981,2024,QS,63.3,24.0,,
UNI00982,2024,QS,48.7,4.8,,
UNI00983,2024,QS,21.9,5.2,,
UNI00984,2024,QS,24.9,21.9,,
UNI00985,2024,QS,9.9,2.0,,
UNI00986,2024,QS,62.1,6.3,,
UNI00987,2024,QS,10.5,1.6,,
UNI00988,2024,QS,16.4,1.9,,
UNI00991,2024,QS,10.7,39.9,,
UNI00992,2024,QS,30.6,8.6,,
UNI00977,2024,QS,13.6,35.8,,
UNI00993,2024,QS,14.4,86.4,,
UNI00994,2024,QS,5.4,76.7,,
UNI00995,2024,QS,59.3,55.6,,
UNI00996,2024,QS,81.8,14.3,,
UNI00998,2024,QS,21.3,12.0,,
UNI00999,2024,QS,66.3,6.5,,
UNI01000,2024,QS,88.4,4.2,,
UNI01002,2024,QS,4.1,1.3,,
UNI01004,2024,QS,74.3,2.5,,
UNI01005,2024,QS,7.0,,,
UNI01006,2024,QS,13.9,26.3,,
UNI01008,2024,QS,8.6,4.1,,
UNI01009,2024,QS,2.1,4.6,,
UNI01010,2024,QS,49.4,,,
UNI01011,2024,QS,11.5,81.6,,
UNI00475,2024,QS,45.7,5.6,,
UNI00989,2024,QS,32.5,8.3,,
UNI01012,2024,QS,39.2,1.1,,
UNI01013,2024,QS,53.2,2.5,,
UNI01015,2024,QS,28.4,7.6,,
UNI01016,2024,QS,11.7,5.2,,
UNI01018,2024,QS,32.7,5.3,,
UNI00228,2024,QS,8.4,7.7,,
UNI00863,2024,QS,7.3,2.6,,
UNI00353,2024,QS,12.6,10.6,,
UNI01020,2024,QS,67.4,3.7,,
UNI01021,2024,QS,82.0,3.7,,
UNI01023,2024,QS,15.4,5.8,,
UNI01024,2024,QS,8.1,100.0,,
UNI00607,2024,QS,34.7,4.4,,
UNI01026,2024,QS,8.1,2.7,,
UNI00918,2024,QS,14.0,3.5,,
UNI00771,2024,QS,37.2,1.6,,
UNI00931,2024,QS,3.4,8.2,,
UNI01027,2024,QS,46.4,7.1,,
UNI01028,2024,QS,17.7,19.8,,
UNI01030,2024,QS,30.0,1.4,,
UNI01031,2024,QS,51.1,1.2,,
UNI01032,2024,QS,49.4,49.2,,
UNI01033,2024,QS,4.0,1.7,,
UNI01035,2024,QS,39.4,16.4,,
UNI00546,2024,QS,42.4,63.1,,
UNI01036,2024,QS,23.2,2.0,,
UNI00854,2024,QS,7.9,1.6,,
UNI00685,2024,QS,5.9,2.7,,
UNI01038,2024,QS,28.7,6.3,,
UNI01039,2024,QS,15.5,4.5,,
UNI01040,2024,QS,39.9,5.3,,
UNI01041,2024,QS,9.0,2.3,,
UNI01042,2024,QS,30.0,3.9,,
UNI01043,2024,QS,8.6,3.1,,
UNI01044,2024,QS,7.3,1.5,,
UNI01045,2024,QS,21.9,,,
UNI01046,2024,QS,27.6,7.0,,
UNI01047,2024,QS,54.9,1.2,,
UNI01048,2024,QS,6.4,14.8,,
UNI01049,2024,QS,11.6,1.0,,
UNI01050,2024,QS,23.8,3.9,,
UNI01051,2024,QS,20.8,5.1,,
UNI01052,2024,QS,1.5,52.3,,
UNI01053,2024,QS,25.0,28.7,,
UNI01054,2024,QS,30.9,1.1,,
UNI01055,2024,QS,7.3,11.4,,
UNI00592,2024,QS,3.9,5.7,,
UNI01056,2024,QS,32.1,2.3,,
UNI01057,2024,QS,1.8,1.8,,
UNI01059,2024,QS,39.7,12.8,,
UNI01060,2024,QS,2.3,5.5,,
UNI00968,2024,QS,36.0,2.0,,
UNI01029,2024,QS,37.2,5.8,,
UNI00864,2024,QS,4.2,4.0,,
UNI01061,2024,QS,7.0,1.2,,
UNI01062,2024,QS,9.4,1.2,,
UNI00876,2024,QS,14.3,6.1,,
UNI01058,2024,QS,5.1,21.6,,
UNI01063,2024,QS,16.7,9.4,,
UNI01064,2024,QS,7.1,1.5,,
UNI00901,2024,QS,1.4,2.7,,
UNI01065,2024,QS,58.0,,,
UNI01066,2024,QS,11.3,34.5,,
UNI00689,2024,QS,20.8,1.7,,
UNI00888,2024,QS,10.6,21.8,,
UNI00889,2024,QS,25.3,1.7,,
UNI01067,2024,QS,7.3,25.0,,
UNI01068,2024,QS,32.6,26.8,,
UNI01034,2024,QS,12.3,4.0,,
UNI01070,2024,QS,22.0,2.6,,
UNI01071,2024,QS,33.9,1.7,,
UNI00691,2024,QS,15.9,1.6,,
UNI00695,2024,QS,11.7,3.8,,
UNI01072,2024,QS,27.3,28.0,,
UNI01073,2024,QS,35.8,9.2,,
UNI01074,2024,QS,20.6,4.5,,
UNI01075,2024,QS,6.2,9.9,,
UNI00571,2024,QS,7.6,76.5,,
UNI00897,2024,QS,12.4,1.4,,
UNI01076,2024,QS,4.6,3.3,,
UNI01077,2024,QS,5.8,72.8,,
UNI01078,2024,QS,44.5,5.4,,
UNI01079,2024,QS,4.4,7.2,,
UNI01080,2024,QS,30.6,4.3,,
UNI01082,2024,QS,4.8,37.5,,
UNI01083,2024,QS,19.6,2.0,,
UNI01084,2024,QS,68.9,5.8,,
UNI01085,2024,QS,5.3,4.0,,
UNI01086,2024,QS,13.8,3.3,,
UNI01087,2024,QS,16.6,1.9,,
UNI01088,2024,QS,19.2,1.7,,
UNI01089,2024,QS,3.5,7.9,,
UNI01090,2024,QS,37.1,13.1,,
UNI01091,2024,QS,15.4,14.6,,
UNI01092,2024,QS,16.6,50.6,,
UNI01093,2024,QS,31.4,14.7,,
UNI01094,2024,QS,5.5,2.8,,
UNI01095,2024,QS,18.8,14.4,,
UNI00732,2024,QS,4.4,37.5,,
UNI01096,2024,QS,14.6,2.0,,
UNI01097,2024,QS,6.1,9.1,,
UNI00415,2024,QS,46.7,3.8,,
UNI01098,2024,QS,34.1,29.1,,
UNI01099,2024,QS,14.8,2.9,,
UNI01100,2024,QS,31.4,3.1,,
UNI01102,2024,QS,17.9,6.0,,
UNI01103,2024,QS,58.8,1.5,,
UNI01104,2024,QS,16.8,,,
UNI01106,2024,QS,65.8,3.0,,
UNI01107,2024,QS,20.0,2.5,,
UNI01108,2024,QS,35.5,4.4,,
UNI01109,2024,QS,20.0,2.1,,
UNI01110,2024,QS,23.1,44.0,,
UNI01111,2024,QS,6.6,4.8,,
UNI01112,2024,QS,28.8,21.0,,
UNI01113,2024,QS,16.2,7.9,,
UNI01115,2024,QS,11.3,4.6,,
UNI00928,2024,QS,4.4,18.0,,
UNI01116,2024,QS,45.9,21.9,,
UNI01117,2024,QS,42.4,3.5,,
UNI00780,2024,QS,3.2,4.1,,
UNI01118,2024,QS,4.9,5.3,,
UNI00783,2024,QS,6.7,3.2,,
UNI01119,2024,QS,11.6,23.5,,
UNI01120,2024,QS,43.7,4.0,,
UNI01121,2024,QS,10.1,43.6,,
UNI01122,2024,QS,14.3,27.8,,
UNI01123,2024,QS,16.6,4.6,,
UNI01124,2024,QS,39.9,1.4,,
UNI01125,2024,QS,4.8,2.4,,
UNI01126,2024,QS,50.9,2.8,,
UNI01127,2024,QS,29.1,44.6,,
UNI01128,2024,QS,47.7,3.6,,
UNI01130,2024,QS,5.5,3.9,,
UNI00816,2024,QS,5.6,1.8,,
UNI01131,2024,QS,2.9,34.8,,
UNI01132,2024,QS,34.1,1.2,,
UNI01133,2024,QS,32.6,4.0,,
UNI01025,2024,QS,19.8,17.7,,
UNI01135,2024,QS,49.0,3.0,,
UNI01136,2024,QS,53.9,20.6,,
UNI00827,2024,QS,3.2,4.4,,
UNI01137,2024,QS,29.1,4.1,,
UNI01138,2024,QS,10.8,11.9,,
UNI01139,2024,QS,17.6,29.6,,
UNI00990,2024,QS,10.0,30.9,,
UNI01140,2024,QS,35.1,2.9,,
UNI01141,2024,QS,15.5,31.2,,
UNI01143,2024,QS,27.7,4.4,,
UNI01144,2024,QS,34.7,2.7,,
UNI01145,2024,QS,46.6,4.8,,
UNI01146,2024,QS,28.0,8.8,,
UNI01147,2024,QS,12.6,1.7,,
UNI01148,2024,QS,22.8,6.6,,
UNI01001,2024,QS,4.1,2.3,,
UNI01149,2024,QS,6.9,19.3,,
UNI01151,2024,QS,22.8,59.3,,
UNI01152,2024,QS,45.5,10.1,,
UNI01153,2024,QS,27.0,3.6,,
UNI01154,2024,QS,15.3,2.5,,
UNI01155,2024,QS,5.7,96.7,,
UNI01158,2024,QS,4.7,20.5,,
UNI01159,2024,QS,14.4,3.1,,
UNI01160,2024,QS,66.3,2.4,,
UNI01161,2024,QS,11.3,33.9,,
UNI01162,2024,QS,51.0,2.3,,
UNI01163,2024,QS,6.2,1.5,,
UNI01164,2024,QS,3.5,1.9,,
UNI01165,2024,QS,73.5,1.3,,
UNI01166,2024,QS,17.5,20.0,,
UNI01167,2024,QS,2.2,1.1,,
UNI01168,2024,QS,43.2,1.8,,
UNI01169,2024,QS,4.9,1.1,,
UNI01170,2024,QS,28.0,,,
UNI01171,2024,QS,63.9,4.4,,
UNI01172,2024,QS,4.3,2.0,,
UNI01173,2024,QS,23.0,1.8,,
UNI01174,2024,QS,9.9,1.5,,
UNI01175,2024,QS,25.9,,,
UNI01176,2024,QS,14.3,,,
UNI01178,2024,QS,11.4,1.5,,
UNI01180,2024,QS,6.7,1.4,,
UNI01181,2024,QS,12.3,1.3,,
UNI01182,2024,QS,3.3,3.0,,
UNI01183,2024,QS,8.1,1.4,,
UNI01184,2024,QS,5.2,1.3,,
UNI01185,2024,QS,20.1,1.7,,
UNI01187,2024,QS,5.2,1.5,,
UNI01188,2024,QS,21.1,15.3,,
UNI01189,2024,QS,28.6,1.8,,
UNI01190,2024,QS,67.5,,,
UNI01191,2024,QS,78.8,,,
UNI01192,2024,QS,12.8,2.5,,
UNI01193,2024,QS,3.3,1.8,,
UNI01194,2024,QS,49.1,1.5,,
UNI01195,2024,QS,25.1,4.6,,
UNI01196,2024,QS,17.6,1.3,,
UNI01197,2024,QS,16.3,1.7,,
UNI01198,2024,QS,18.8,4.0,,
UNI01199,2024,QS,3.3,3.0,,
UNI01200,2024,QS,6.1,6.7,,
UNI01201,2024,QS,10.2,4.0,,
UNI01202,2024,QS,14.5,1.2,,
UNI01203,2024,QS,13.6,2.0,,
UNI01204,2024,QS,18.7,12.5,,
UNI01206,2024,QS,9.7,29.1,,
UNI01207,2024,QS,6.0,6.9,,
UNI01014,2024,QS,4.9,29.1,,
UNI01208,2024,QS,40.6,3.3,,
UNI01209,2024,QS,60.7,2.1,,
UNI01210,2024,QS,1.2,21.6,,
UNI01211,2024,QS,5.5,38.2,,
UNI01212,2024,QS,33.6,3.8,,
UNI01114,2024,QS,24.1,4.0,,
UNI01213,2024,QS,7.8,4.0,,
UNI01156,2024,QS,11.9,8.7,,
UNI01214,2024,QS,10.8,6.7,,
UNI01215,2024,QS,9.6,7.0,,
UNI01216,2024,QS,6.6,3.2,,
UNI00708,2024,QS,2.5,1.3,,
UNI00721,2024,QS,11.3,48.5,,
UNI00883,2024,QS,5.0,,,
UNI01217,2024,QS,27.9,3.0,,
UNI01219,2024,QS,12.2,5.0,,
UNI01220,2024,QS,1.6,1.1,,
UNI01221,2024,QS,24.9,3.3,,
UNI01222,2024,QS,36.6,2.9,,
UNI01223,2024,QS,17.8,13.5,,
UNI00789,2024,QS,18.1,,,
UNI01224,2024,QS,3.7,1.9,,
UNI01225,2024,QS,11.4,3.0,,
UNI00798,2024,QS,5.0,5.5,,
UNI01226,2024,QS,3.4,14.7,,
UNI01227,2024,QS,9.3,,,
UNI01228,2024,QS,39.8,11.1,,
UNI01229,2024,QS,9.4,28.6,,
UNI00821,2024,QS,4.0,41.1,,
UNI00829,2024,QS,6.9,2.7,,
UNI01230,2024,QS,17.0,20.3,,
UNI01231,2024,QS,68.7,,,
UNI00671,2024,QS,3.7,2.8,,
UNI01007,2024,QS,5.6,5.9,,
UNI00893,2024,QS,3.5,4.9,,
UNI00666,2024,QS,2.3,18.5,,
UNI00856,2024,QS,8.7,8.8,,
UNI01232,2024,QS,37.8,12.2,,
UNI01234,2024,QS,39.0,15.2,,
UNI01019,2024,QS,8.8,3.9,,
UNI00868,2024,QS,10.4,72.1,,
UNI00873,2024,QS,25.9,4.0,,
UNI01235,2024,QS,56.1,2.9,,
UNI01236,2024,QS,6.3,1.7,,
UNI01237,2024,QS,15.5,22.0,,
UNI01238,2024,QS,20.2,7.7,,
UNI01233,2024,QS,10.8,10.4,,
UNI01239,2024,QS,5.7,3.1,,
UNI01240,2024,QS,43.2,2.7,,
UNI01205,2024,QS,2.8,13.9,,
UNI01241,2024,QS,45.4,1.6,,
UNI01242,2024,QS,8.1,3.1,,
UNI01243,2024,QS,13.3,14.8,,
UNI00841,2024,QS,11.1,10.4,,
UNI01244,2024,QS,5.3,10.9,,
UNI01218,2024,QS,13.8,3.1,,
UNI01245,2024,QS,5.4,2.7,,
UNI01246,2024,QS,8.8,1.1,,
UNI01247,2024,QS,27.3,2.7,,
UNI01037,2024,QS,1.7,1.0,,
UNI01248,2024,QS,12.0,5.6,,
UNI01249,2024,QS,3.2,1.3,,
UNI01250,2024,QS,4.9,4.3,,
UNI01252,2024,QS,23.1,2.6,,
UNI01253,2024,QS,2.4,18.8,,
UNI01254,2024,QS,7.0,,,
UNI01255,2024,QS,18.1,4.8,,
UNI01081,2024,QS,7.8,3.1,,
UNI01257,2024,QS,4.2,5.7,,
UNI01258,2024,QS,9.1,1.5,,
UNI01260,2024,QS,20.3,3.2,,
UNI01261,2024,QS,7.2,,,
UNI01262,2024,QS,8.9,17.2,,
UNI01263,2024,QS,11.4,5.5,,
UNI01264,2024,QS,3.9,2.0,,
UNI01265,2024,QS,1.1,3.9,,
UNI01266,2024,QS,2.9,6.2,,
UNI01267,2024,QS,3.1,1.0,,
UNI01268,2024,QS,1.9,6.5,,
UNI01269,2024,QS,4.5,5.8,,
UNI01270,2024,QS,5.6,3.6,,
UNI01069,2024,QS,4.3,7.4,,
UNI01271,2024,QS,9.2,1.1,,
UNI01272,2024,QS,10.1,2.7,,
UNI01274,2024,QS,7.3,1.2,,
UNI01275,2024,QS,2.4,1.2,,
UNI01276,2024,QS,4.4,2.3,,
UNI01277,2024,QS,8.3,,,
UNI01278,2024,QS,9.3,10.0,,
UNI01279,2024,QS,7.8,2.4,,
UNI00747,2024,QS,3.6,6.7,,
UNI01280,2024,QS,12.1,50.5,,
UNI01281,2024,QS,12.6,25.5,,
UNI01282,2024,QS,34.2,2.0,,
UNI01283,2024,QS,5.9,2.3,,
UNI00953,2024,QS,,,,
UNI01285,2024,QS,7.6,3.0,,
UNI01286,2024,QS,25.3,4.2,,
UNI01287,2024,QS,1.4,,,
UNI01101,2024,QS,26.0,10.9,,
UNI01288,2024,QS,11.2,,,
UNI01289,2024,QS,10.6,2.1,,
UNI01290,2024,QS,4.8,1.6,,
UNI01291,2024,QS,3.7,1.1,,
UNI01292,2024,QS,5.1,1.2,,
UNI01293,2024,QS,4.5,3.9,,
UNI01294,2024,QS,10.8,20.5,,
UNI01295,2024,QS,5.0,3.6,,
UNI00936,2024,QS,23.7,2.7,,
UNI01296,2024,QS,30.5,5.7,,
UNI01297,2024,QS,6.5,6.6,,
UNI01298,2024,QS,7.6,25.9,,
UNI01299,2024,QS,6.8,4.5,,
UNI01301,2024,QS,6.5,1.3,,
UNI01302,2024,QS,6.5,10.2,,
UNI01303,2024,QS,11.7,45.0,,
