university_id,year,ranking_source,total_students,students_per_staff,international_students,international_student_percentage
U3006,2024,THE,,18.6,,2.0
U3007,2024,THE,,2.9,,0.0
U3008,2024,THE,,24.1,,3.0
U3009,2024,THE,,26.0,,5.0
U3010,2024,THE,,7.4,,0.0
U3011,2024,THE,,14.6,,10.0
U3012,2024,THE,,13.8,,4.0
U3013,2024,THE,,12.3,,6.0
U3014,2024,THE,,15.5,,0.0
U3015,2024,THE,,20.2,,0.0
U3016,2024,THE,,15.4,,3.0
U3017,2024,THE,,17.3,,13.0
U3018,2024,THE,,8.0,,67.0
U3019,2024,THE,,9.1,,0.0
U3020,2024,THE,,13.7,,2.0
U3021,2024,THE,,18.3,,0.0
U3022,2024,THE,,23.7,,0.0
U3023,2024,THE,,14.6,,5.0
U3024,2024,THE,,16.4,,1.0
U3025,2024,THE,,34.7,,3.0
U3026,2024,THE,,16.2,,8.0
U3027,2024,THE,,24.5,,0.0
U3028,2024,THE,,9.1,,5.0
U3029,2024,THE,,40.0,,1.0
U3030,2024,THE,,23.3,,1.0
U3031,2024,THE,,23.7,,1.0
U3032,2024,THE,,9.3,,1.0
U3033,2024,THE,,12.2,,0.0
U3034,2024,THE,,41.0,,0.0
U3035,2024,THE,,12.1,,31.0
U3036,2024,THE,,9.6,,1.0
U3037,2024,THE,,0.4,,1.0
U3038,2024,THE,,25.3,,4.0
U3039,2024,THE,,11.2,,1.0
U3040,2024,THE,,20.4,,2.0
U3041,2024,THE,,18.3,,5.0
U3042,2024,THE,,8.5,,4.0
U3043,2024,THE,,21.4,,2.0
U3044,2024,THE,,15.3,,0.0
U3045,2024,THE,,12.9,,0.0
U3046,2024,THE,,21.6,,0.0
U3047,2024,THE,,18.9,,1.0
U3048,2024,THE,,13.7,,2.0
U3049,2024,THE,,15.9,,12.0
U3050,2024,THE,,20.9,,11.0
U3051,2024,THE,,23.7,,9.0
U3052,2024,THE,,12.4,,1.0
U3053,2024,THE,,10.0,,4.0
U3054,2024,THE,,19.4,,0.0
U3055,2024,THE,,5.7,,41.0
U3056,2024,THE,,14.3,,0.0
U3057,2024,THE,,20.2,,17.0
U3058,2024,THE,,17.2,,14.0
U3059,2024,THE,,18.5,,22.0
U3060,2024,THE,,2.1,,28.0
U3061,2024,THE,,19.1,,0.0
U3062,2024,THE,,6.8,,40.0
U3063,2024,THE,,20.2,,91.0
U3064,2024,THE,,1.7,,57.0
U3065,2024,THE,,12.3,,0.0
U3066,2024,THE,,15.6,,1.0
U3067,2024,THE,,31.8,,0.0
U3068,2024,THE,,19.5,,0.0
U3069,2024,THE,,38.8,,0.0
U3070,2024,THE,,12.4,,0.0
U3071,2024,THE,,12.5,,0.0
U3072,2024,THE,,9.0,,30.0
U3073,2024,THE,,30.6,,0.0
U3074,2024,THE,,32.3,,1.0
U3075,2024,THE,,22.8,,2.0
U3076,2024,THE,,24.8,,0.0
U3077,2024,THE,,24.2,,13.0
U3078,2024,THE,,6.3,,12.0
U3079,2024,THE,,182.0,,0.0
U3080,2024,THE,,25.9,,0.0
U3081,2024,THE,,16.9,,2.0
U3082,2024,THE,,8.3,,14.0
U3083,2024,THE,,17.8,,16.0
U3084,2024,THE,,23.9,,0.0
U3085,2024,THE,,20.2,,27.0
U3086,2024,THE,,40.7,,0.0
U3087,2024,THE,,10.6,,0.0
U3088,2024,THE,,19.9,,0.0
U3089,2024,THE,,17.6,,5.0
U3090,2024,THE,,8.9,,0.0
U3091,2024,THE,,11.5,,0.0
U3092,2024,THE,,31.1,,0.0
U3093,2024,THE,,20.5,,20.0
U3094,2024,THE,,33.9,,0.0
U3095,2024,THE,,33.6,,0.0
U3096,2024,THE,,16.1,,14.0
U3097,2024,THE,,17.0,,1.0
U3098,2024,THE,,10.8,,9.0
U3099,2024,THE,,6.4,,9.0
U3100,2024,THE,,20.3,,6.0
U3101,2024,THE,,8.9,,14.0
U3102,2024,THE,,15.2,,0.0
U3103,2024,THE,,24.8,,0.0
U3104,2024,THE,,44.5,,1.0
U3105,2024,THE,,28.5,,8.0
U3106,2024,THE,,49.6,,0.0
U3107,2024,THE,,9.8,,2.0
U3108,2024,THE,,16.8,,1.0
U3109,2024,THE,,5.0,,1.0
U3110,2024,THE,,6.3,,0.0
U3111,2024,THE,,32.1,,10.0
U3112,2024,THE,,7.9,,20.0
U3113,2024,THE,,27.8,,0.0
U3114,2024,THE,,15.9,,0.0
U3115,2024,THE,,20.9,,0.0
U3116,2024,THE,,14.1,,0.0
U3117,2024,THE,,25.8,,0.0
U3118,2024,THE,,13.2,,13.0
U3119,2024,THE,,7.3,,41.0
U3120,2024,THE,,10.1,,0.0
U3121,2024,THE,,18.6,,1.0
U3122,2024,THE,,9.8,,0.0
U3123,2024,THE,,7.3,,2.0
U3124,2024,THE,,32.4,,2.0
U3125,2024,THE,,12.5,,0.0
U3126,2024,THE,,18.2,,10.0
U3127,2024,THE,,15.1,,5.0
U3128,2024,THE,,18.8,,0.0
U3129,2024,THE,,10.2,,3.0
U3130,2024,THE,,16.1,,2.0
U3131,2024,THE,,8.7,,9.0
U3132,2024,THE,,26.4,,0.0
U3133,2024,THE,,14.6,,3.0
U3134,2024,THE,,23.4,,0.0
U3135,2024,THE,,17.7,,4.0
U3136,2024,THE,,17.3,,1.0
U3137,2024,THE,,16.0,,1.0
U3138,2024,THE,,14.6,,0.0
U3139,2024,THE,,8.1,,1.0
U3140,2024,THE,,17.6,,32.0
U3141,2024,THE,,10.4,,0.0
U3142,2024,THE,,11.5,,2.0
U3143,2024,THE,,30.9,,0.0
U3144,2024,THE,,15.6,,12.0
U3145,2024,THE,,33.2,,0.0
U3146,2024,THE,,3.2,,55.0
U3147,2024,THE,,8.3,,18.0
U3148,2024,THE,,60.0,,1.0
U3149,2024,THE,,9.5,,0.0
U3150,2024,THE,,11.9,,4.0
U3151,2024,THE,,9.8,,1.0
U3152,2024,THE,,7.2,,3.0
U3153,2024,THE,,14.1,,0.0
U3154,2024,THE,,60.6,,0.0
U3155,2024,THE,,20.3,,11.0
U3156,2024,THE,,1.6,,88.0
U3157,2024,THE,,29.2,,1.0
U3158,2024,THE,,13.2,,0.0
U3159,2024,THE,,10.4,,20.0
U3160,2024,THE,,14.9,,13.0
U3161,2024,THE,,6.7,,3.0
U3162,2024,THE,,28.8,,0.0
U3163,2024,THE,,10.6,,31.0
U3164,2024,THE,,12.5,,1.0
U3165,2024,THE,,12.8,,0.0
U3166,2024,THE,,13.9,,1.0
U3167,2024,THE,,16.6,,2.0
U3168,2024,THE,,18.8,,4.0
U3169,2024,THE,,14.9,,1.0
U3170,2024,THE,,67.8,,2.0
U3171,2024,THE,,77.9,,12.0
U3172,2024,THE,,14.5,,3.0
U3173,2024,THE,,20.5,,22.0
U3174,2024,THE,,16.4,,64.0
U3175,2024,THE,,35.0,,0.0
U3176,2024,THE,,10.2,,10.0
U3177,2024,THE,,29.1,,1.0
U3178,2024,THE,,16.4,,33.0
U3179,2024,THE,,11.4,,0.0
U3180,2024,THE,,10.1,,9.0
U3181,2024,THE,,22.4,,2.0
U3182,2024,THE,,17.8,,7.0
U3183,2024,THE,,4.4,,7.0
U3184,2024,THE,,28.1,,0.0
U3185,2024,THE,,19.3,,2.0
U3186,2024,THE,,11.9,,2.0
U3187,2024,THE,,41.3,,1.0
U3188,2024,THE,,20.3,,0.0
U3189,2024,THE,,50.9,,0.0
U3190,2024,THE,,7.2,,5.0
U3191,2024,THE,,18.7,,13.0
U3192,2024,THE,,32.8,,0.0
U3193,2024,THE,,8.1,,0.0
U3194,2024,THE,,10.6,,0.0
U3195,2024,THE,,9.2,,1.0
U3196,2024,THE,,21.8,,30.0
U3197,2024,THE,,12.2,,0.0
U3198,2024,THE,,18.2,,0.0
U3199,2024,THE,,22.7,,1.0
U3200,2024,THE,,9.1,,1.0
U3201,2024,THE,,34.6,,34.0
U3202,2024,THE,,25.8,,47.0
U3203,2024,THE,,15.8,,20.0
U3204,2024,THE,,24.8,,3.0
U3205,2024,THE,,20.7,,13.0
U3206,2024,THE,,16.7,,33.0
U3207,2024,THE,,333.3,,100.0
U3208,2024,THE,,20.4,,80.0
U3209,2024,THE,,10.9,,38.0
U3210,2024,THE,,4.4,,20.0
U3211,2024,THE,,9.8,,49.0
U3212,2024,THE,,10.3,,58.0
U3213,2024,THE,,11.0,,33.0
U3214,2024,THE,,13.3,,5.0
U3215,2024,THE,,34.5,,5.0
U3216,2024,THE,,9.4,,15.0
U3217,2024,THE,,49.5,,1.0
U3218,2024,THE,,19.5,,0.0
U3219,2024,THE,,12.8,,10.0
U3220,2024,THE,,11.9,,14.0
U3221,2024,THE,,21.1,,0.0
U3222,2024,THE,,20.6,,1.0
U3223,2024,THE,,11.7,,1.0
U3224,2024,THE,,9.4,,11.0
U3225,2024,THE,,16.7,,0.0
U3226,2024,THE,,14.7,,0.0
U3227,2024,THE,,9.9,,2.0
U3228,2024,THE,,21.2,,4.0
U3229,2024,THE,,18.2,,1.0
U3230,2024,THE,,19.3,,1.0
U3231,2024,THE,,22.4,,1.0
U3232,2024,THE,,25.0,,2.0
U3233,2024,THE,,41.2,,0.0
U3234,2024,THE,,21.7,,7.0
U3235,2024,THE,,13.6,,61.0
U3236,2024,THE,,28.3,,0.0
U3237,2024,THE,,22.7,,0.0
U3238,2024,THE,,10.0,,5.0
U3239,2024,THE,,6.8,,2.0
U3240,2024,THE,,14.4,,8.0
U3241,2024,THE,,21.9,,3.0
U3242,2024,THE,,21.9,,0.0
U3243,2024,THE,,37.0,,0.0
U3244,2024,THE,,26.9,,0.0
U3245,2024,THE,,3.4,,0.0
U3246,2024,THE,,12.7,,2.0
U3247,2024,THE,,14.0,,2.0
U3248,2024,THE,,30.2,,8.0
U3249,2024,THE,,20.0,,5.0
U3250,2024,THE,,18.1,,0.0
U3251,2024,THE,,21.0,,1.0
U3252,2024,THE,,26.8,,0.0
U3253,2024,THE,,17.5,,0.0
U3254,2024,THE,,8.8,,21.0
U3255,2024,THE,,17.4,,34.0
U3256,2024,THE,,34.6,,4.0
U3257,2024,THE,,13.6,,4.0
U3258,2024,THE,,19.4,,0.0
U3259,2024,THE,,19.4,,0.0
U3260,2024,THE,,34.5,,0.0
U3261,2024,THE,,8.7,,1.0
U3262,2024,THE,,56.8,,0.0
U3263,2024,THE,,13.0,,1.0
U3264,2024,THE,,6.8,,7.0
U3265,2024,THE,,8.7,,2.0
U3266,2024,THE,,23.5,,48.0
U3267,2024,THE,,15.8,,23.0
U3268,2024,THE,,24.8,,18.0
U3269,2024,THE,,15.1,,14.0
U3270,2024,THE,,28.1,,5.0
U3271,2024,THE,,28.3,,1.0
U3272,2024,THE,,15.4,,0.0
U3273,2024,THE,,11.6,,0.0
U3274,2024,THE,,22.9,,1.0
U3275,2024,THE,,19.9,,3.0
U3276,2024,THE,,12.7,,13.0
U3277,2024,THE,,33.4,,11.0
U3278,2024,THE,,32.0,,0.0
U3279,2024,THE,,26.1,,0.0
U3280,2024,THE,,22.7,,1.0
U3281,2024,THE,,17.1,,0.0
U3282,2024,THE,,22.7,,1.0
U3283,2024,THE,,19.4,,0.0
U3284,2024,THE,,7.4,,5.0
U3285,2024,THE,,9.8,,2.0
U3286,2024,THE,,10.1,,1.0
U3287,2024,THE,,13.4,,12.0
U3288,2024,THE,,8.9,,3.0
U3289,2024,THE,,21.0,,3.0
U3290,2024,THE,,10.8,,1.0
U3291,2024,THE,,14.8,,1.0
U3292,2024,THE,,22.2,,1.0
U3293,2024,THE,,12.6,,0.0
U3294,2024,THE,,24.1,,0.0
U3295,2024,THE,,11.5,,0.0
U3296,2024,THE,,3.0,,0.0
U3297,2024,THE,,19.4,,3.0
U3298,2024,THE,,10.3,,0.0
U3299,2024,THE,,14.7,,0.0
U3300,2024,THE,,11.6,,2.0
U3301,2024,THE,,37.2,,0.0
U3302,2024,THE,,29.7,,1.0
U3303,2024,THE,,117.8,,4.0
U3304,2024,THE,,14.5,,2.0
U3305,2024,THE,,24.8,,0.0
U3306,2024,THE,,11.9,,0.0
U3307,2024,THE,,19.7,,1.0
U3308,2024,THE,,22.3,,0.0
U3309,2024,THE,,32.0,,0.0
U3310,2024,THE,,9.7,,0.0
U3311,2024,THE,,23.4,,6.0
U3312,2024,THE,,26.2,,1.0
U3313,2024,THE,,41.7,,0.0
U3314,2024,THE,,17.4,,0.0
U3315,2024,THE,,31.0,,12.0
U3316,2024,THE,,15.9,,0.0
U3317,2024,THE,,2.9,,0.0
U3318,2024,THE,,13.6,,0.0
U3319,2024,THE,,13.0,,0.0
U3320,2024,THE,,19.0,,0.0
U3321,2024,THE,,36.7,,0.0
U3322,2024,THE,,16.6,,10.0
U3323,2024,THE,,27.3,,4.0
U3324,2024,THE,,20.5,,6.0
U3325,2024,THE,,9.6,,34.0
U3326,2024,THE,,19.8,,2.0
U3327,2024,THE,,9.2,,2.0
U3328,2024,THE,,39.7,,1.0
U3329,2024,THE,,9.9,,0.0
U3330,2024,THE,,13.1,,0.0
U3331,2024,THE,,8.5,,10.0
U3332,2024,THE,,23.9,,0.0
U3333,2024,THE,,12.6,,3.0
U3334,2024,THE,,12.8,,24.0
U3335,2024,THE,,47.0,,0.0
U3336,2024,THE,,18.2,,17.0
U3337,2024,THE,,16.6,,8.0
U3338,2024,THE,,19.7,,0.0
U3339,2024,THE,,10.6,,0.0
U3340,2024,THE,,22.9,,11.0
U3341,2024,THE,,8.7,,8.0
U3342,2024,THE,,14.2,,10.0
U3343,2024,THE,,20.3,,4.0
U3344,2024,THE,,21.9,,0.0
U3345,2024,THE,,18.7,,1.0
U3346,2024,THE,,13.2,,2.0
U3347,2024,THE,,20.6,,0.0
U3348,2024,THE,,29.7,,0.0
U3349,2024,THE,,22.0,,1.0
U3350,2024,THE,,16.4,,1.0
U3351,2024,THE,,19.7,,0.0
U3352,2024,THE,,13.0,,35.0
U3353,2024,THE,,15.3,,0.0
U3354,2024,THE,,15.9,,3.0
U3355,2024,THE,,9.0,,44.0
U3356,2024,THE,,18.5,,1.0
U3357,2024,THE,,9.5,,0.0
U3358,2024,THE,,16.6,,0.0
U3359,2024,THE,,19.7,,0.0
U3360,2024,THE,,5.9,,32.0
U3361,2024,THE,,23.6,,32.0
U3362,2024,THE,,16.7,,0.0
U3363,2024,THE,,20.7,,0.0
U3364,2024,THE,,12.8,,85.0
U3365,2024,THE,,10.1,,6.0
U3366,2024,THE,,21.0,,3.0
U3367,2024,THE,,31.3,,32.0
U3368,2024,THE,,26.5,,1.0
U3369,2024,THE,,38.0,,0.0
U3370,2024,THE,,17.2,,14.0
U3371,2024,THE,,20.8,,0.0
U3372,2024,THE,,27.2,,8.0
U3373,2024,THE,,25.5,,19.0
U3374,2024,THE,,7.5,,9.0
U3375,2024,THE,,6.4,,49.0
U3376,2024,THE,,11.4,,1.0
U3377,2024,THE,,16.2,,2.0
U3378,2024,THE,,15.7,,10.0
U3379,2024,THE,,11.7,,2.0
U3380,2024,THE,,18.4,,13.0
U3381,2024,THE,,26.2,,0.0
U3382,2024,THE,,17.0,,35.0
U3383,2024,THE,,18.2,,0.0
U3384,2024,THE,,16.1,,1.0
U3385,2024,THE,,28.5,,0.0
U3386,2024,THE,,9.2,,0.0
U3387,2024,THE,,,,
U3388,2024,THE,,,,
U3389,2024,THE,,,,
U3390,2024,THE,,,,
U3391,2024,THE,,,,
U3392,2024,THE,,,,
U3393,2024,THE,,,,
U3394,2024,THE,,,,
U3395,2024,THE,,,,
U3396,2024,THE,,,,
U3397,2024,THE,,,,
U3398,2024,THE,,,,
U3399,2024,THE,,,,
U3400,2024,THE,,,,
U3401,2024,THE,,,,
U3402,2024,THE,,,,
U3403,2024,THE,,,,
U3404,2024,THE,,,,
U3405,2024,THE,,,,
U3406,2024,THE,,,,
U3407,2024,THE,,,,
U3408,2024,THE,,,,
U3409,2024,THE,,,,
U3410,2024,THE,,,,
U3411,2024,THE,,,,
U3412,2024,THE,,,,
U3413,2024,THE,,,,
U3414,2024,THE,,,,
U3415,2024,THE,,,,
U3416,2024,THE,,,,
U3417,2024,THE,,,,
U3418,2024,THE,,,,
U3419,2024,THE,,,,
U3420,2024,THE,,,,
U3421,2024,THE,,,,
U3422,2024,THE,,,,
U3423,2024,THE,,,,
U3424,2024,THE,,,,
U3425,2024,THE,,,,
U3426,2024,THE,,,,
U3427,2024,THE,,,,
U3428,2024,THE,,,,
U3429,2024,THE,,,,
U3430,2024,THE,,,,
U3431,2024,THE,,,,
U3432,2024,THE,,,,
U3433,2024,THE,,,,
U3434,2024,THE,,,,
U3435,2024,THE,,,,
U3436,2024,THE,,,,
U3437,2024,THE,,,,
U3438,2024,THE,,,,
U3439,2024,THE,,,,
U3440,2024,THE,,,,
U3441,2024,THE,,,,
U3442,2024,THE,,,,
U3443,2024,THE,,,,
U3444,2024,THE,,,,
U3445,2024,THE,,,,
U3446,2024,THE,,,,
U3447,2024,THE,,,,
U3448,2024,THE,,,,
U3449,2024,THE,,,,
U3450,2024,THE,,,,
U3451,2024,THE,,,,
U3452,2024,THE,,,,
U3453,2024,THE,,,,
U3454,2024,THE,,,,
U3455,2024,THE,,,,
U3456,2024,THE,,,,
U3457,2024,THE,,,,
U3458,2024,THE,,,,
U3459,2024,THE,,,,
U3460,2024,THE,,,,
U3461,2024,THE,,,,
U3462,2024,THE,,,,
U3463,2024,THE,,,,
U3464,2024,THE,,,,
U3465,2024,THE,,,,
U3466,2024,THE,,,,
U3467,2024,THE,,,,
U3468,2024,THE,,,,
U3469,2024,THE,,,,
U3470,2024,THE,,,,
U3471,2024,THE,,,,
U3472,2024,THE,,,,
U3473,2024,THE,,,,
U3474,2024,THE,,,,
U3475,2024,THE,,,,
U3476,2024,THE,,,,
U3477,2024,THE,,,,
U3478,2024,THE,,,,
U3479,2024,THE,,,,
U3480,2024,THE,,,,
U3481,2024,THE,,,,
U3482,2024,THE,,,,
U3483,2024,THE,,,,
U3484,2024,THE,,,,
U3485,2024,THE,,,,
U3486,2024,THE,,,,
U3487,2024,THE,,,,
U3488,2024,THE,,,,
U3489,2024,THE,,,,
U3490,2024,THE,,,,
U3491,2024,THE,,,,
U3492,2024,THE,,,,
U3493,2024,THE,,,,
U3494,2024,THE,,,,
U3495,2024,THE,,,,
U3496,2024,THE,,,,
U3497,2024,THE,,,,
U3498,2024,THE,,,,
U3499,2024,THE,,,,
U3500,2024,THE,,,,
U3501,2024,THE,,,,
U3502,2024,THE,,,,
U3503,2024,THE,,,,
U3504,2024,THE,,,,
U3505,2024,THE,,,,
U3506,2024,THE,,,,
U3507,2024,THE,,,,
U3508,2024,THE,,,,
U3509,2024,THE,,,,
U3510,2024,THE,,,,
U3511,2024,THE,,,,
U3512,2024,THE,,,,
U3513,2024,THE,,,,
U3514,2024,THE,,,,
U3515,2024,THE,,,,
U3516,2024,THE,,,,
U3517,2024,THE,,,,
U3518,2024,THE,,,,
U3519,2024,THE,,,,
U3520,2024,THE,,,,
U3521,2024,THE,,,,
U3522,2024,THE,,,,
U3523,2024,THE,,,,
U3524,2024,THE,,,,
U3525,2024,THE,,,,
U3526,2024,THE,,,,
U3527,2024,THE,,,,
U3528,2024,THE,,,,
U3529,2024,THE,,,,
U3530,2024,THE,,,,
U0001,2023,THE,,,,
U0002,2023,THE,,11.2,,61.0
U0003,2023,THE,,10.6,,42.0
U0004,2023,THE,,9.6,,25.0
U0005,2023,THE,,11.3,,39.0
U0006,2023,THE,,7.1,,24.0
U0007,2023,THE,,,,
U0008,2023,THE,,,,
U0009,2023,THE,,10.3,,60.0
U0010,2023,THE,,,,
U0011,2023,THE,,6.3,,23.0
U0012,2023,THE,,,,
U0013,2023,THE,,,,
U0014,2023,THE,,10.3,,19.0
U0015,2023,THE,,,,
U0016,2023,THE,,10.3,,26.0
U0017,2023,THE,,,,
U0018,2023,THE,,19.0,,45.0
U0019,2023,THE,,,,
U0020,2023,THE,,11.6,,10.0
U0021,2023,THE,,,,
U0022,2023,THE,,8.0,,23.0
U0023,2023,THE,,5.9,,21.0
U0024,2023,THE,,,,
U0025,2023,THE,,25.8,,26.0
U0026,2023,THE,,,,
U0027,2023,THE,,,,
U0028,2023,THE,,40.6,,36.0
U0029,2023,THE,,12.5,,30.0
U0030,2023,THE,,,,
U0031,2023,THE,,15.1,,10.0
U0032,2023,THE,,4.7,,29.0
U0033,2023,THE,,10.5,,15.0
U0034,2023,THE,,4.5,,38.0
U0035,2023,THE,,,,
U0036,2023,THE,,,,
U0037,2023,THE,,42.5,,41.0
U0038,2023,THE,,18.9,,34.0
U0039,2023,THE,,11.9,,9.0
U0040,2023,THE,,,,
U0041,2023,THE,,34.2,,41.0
U0042,2023,THE,,,,
U0043,2023,THE,,,,
U0044,2023,THE,,8.2,,17.0
U0045,2023,THE,,11.5,,8.0
U0046,2023,THE,,6.7,,41.0
U0047,2023,THE,,21.0,,32.0
U0048,2023,THE,,12.0,,16.0
U0049,2023,THE,,16.1,,31.0
U0050,2023,THE,,9.2,,12.0
U0051,2023,THE,,13.2,,20.0
U0052,2023,THE,,,,
U0053,2023,THE,,,,
U0054,2023,THE,,14.6,,31.0
U0055,2023,THE,,14.5,,32.0
U0056,2023,THE,,,,
U0057,2023,THE,,,,
U0058,2023,THE,,12.9,,47.0
U0059,2023,THE,,,,
U0060,2023,THE,,,,
U0061,2023,THE,,4.2,,24.0
U0062,2023,THE,,12.1,,62.0
U0063,2023,THE,,36.5,,18.0
U0064,2023,THE,,13.9,,21.0
U0065,2023,THE,,,,
U0066,2023,THE,,17.4,,10.0
U0067,2023,THE,,15.8,,27.0
U0068,2023,THE,,11.4,,11.0
U0069,2023,THE,,,,
U0070,2023,THE,,17.4,,22.0
U0071,2023,THE,,,,
U0072,2023,THE,,,,
U0073,2023,THE,,14.9,,19.0
U0074,2023,THE,,16.4,,20.0
U0075,2023,THE,,11.5,,18.0
U0076,2023,THE,,10.8,,18.0
U0077,2023,THE,,21.3,,28.0
U0078,2023,THE,,13.5,,41.0
U0079,2023,THE,,10.1,,21.0
U0080,2023,THE,,15.0,,34.0
U0081,2023,THE,,13.7,,39.0
U0082,2023,THE,,,,
U0083,2023,THE,,14.6,,36.0
U0084,2023,THE,,,,
U0085,2023,THE,,,,
U0086,2023,THE,,10.5,,10.0
U0087,2023,THE,,,,
U0088,2023,THE,,35.1,,31.0
U0089,2023,THE,,14.1,,35.0
U0090,2023,THE,,,,
U0091,2023,THE,,,,
U0092,2023,THE,,,,
U0093,2023,THE,,,,
U0094,2023,THE,,,,
U0095,2023,THE,,,,
U0096,2023,THE,,21.6,,28.0
U0097,2023,THE,,,,
U0098,2023,THE,,10.0,,3.0
U0099,2023,THE,,50.0,,28.0
U0100,2023,THE,,4.2,,16.0
U0101,2023,THE,,,,
U0102,2023,THE,,,,
U0103,2023,THE,,15.3,,17.0
U0104,2023,THE,,12.3,,47.0
U0105,2023,THE,,,,
U0106,2023,THE,,17.1,,13.0
U0107,2023,THE,,12.4,,14.0
U0108,2023,THE,,15.1,,31.0
U0109,2023,THE,,6.9,,26.0
U0110,2023,THE,,13.7,,22.0
U0111,2023,THE,,25.4,,18.0
U0112,2023,THE,,10.8,,31.0
U0113,2023,THE,,19.7,,21.0
U0114,2023,THE,,24.7,,40.0
U0115,2023,THE,,23.2,,23.0
U0116,2023,THE,,10.0,,14.0
U0117,2023,THE,,15.8,,5.0
U0118,2023,THE,,,,
U0119,2023,THE,,13.3,,15.0
U0120,2023,THE,,13.1,,46.0
U0121,2023,THE,,29.5,,22.0
U0122,2023,THE,,8.8,,35.0
U0123,2023,THE,,23.6,,34.0
U0124,2023,THE,,,,
U0125,2023,THE,,12.6,,22.0
U0126,2023,THE,,,,
U0127,2023,THE,,21.3,,31.0
U0128,2023,THE,,20.7,,7.0
U0129,2023,THE,,15.1,,29.0
U0130,2023,THE,,13.1,,18.0
U0131,2023,THE,,10.9,,30.0
U0132,2023,THE,,28.2,,10.0
U0133,2023,THE,,,,
U0134,2023,THE,,69.0,,27.0
U0135,2023,THE,,8.1,,6.0
U0136,2023,THE,,21.0,,24.0
U0137,2023,THE,,42.9,,29.0
U0138,2023,THE,,,,
U0139,2023,THE,,13.8,,19.0
U0140,2023,THE,,,,
U0141,2023,THE,,12.8,,39.0
U0142,2023,THE,,19.3,,20.0
U0143,2023,THE,,9.2,,28.0
U0144,2023,THE,,13.5,,10.0
U0145,2023,THE,,16.5,,8.0
U0146,2023,THE,,,,
U0147,2023,THE,,,,
U0148,2023,THE,,,,
U0149,2023,THE,,,,
U0150,2023,THE,,,,
U0151,2023,THE,,15.4,,34.0
U0152,2023,THE,,16.0,,13.0
U0153,2023,THE,,12.8,,12.0
U0154,2023,THE,,21.3,,8.0
U0155,2023,THE,,8.7,,40.0
U0156,2023,THE,,,,
U0157,2023,THE,,18.6,,27.0
U0158,2023,THE,,33.9,,22.0
U0159,2023,THE,,,,
U0160,2023,THE,,24.4,,28.0
U0161,2023,THE,,17.2,,17.0
U0162,2023,THE,,14.6,,20.0
U0163,2023,THE,,5.7,,15.0
U0164,2023,THE,,20.3,,12.0
U0165,2023,THE,,,,
U0166,2023,THE,,14.2,,36.0
U0167,2023,THE,,7.8,,14.0
U0168,2023,THE,,29.1,,27.0
U0169,2023,THE,,35.6,,12.0
U0170,2023,THE,,,,
U0171,2023,THE,,12.8,,15.0
U0172,2023,THE,,16.4,,32.0
U0173,2023,THE,,8.4,,11.0
U0174,2023,THE,,20.8,,31.0
U0175,2023,THE,,,,
U0176,2023,THE,,29.0,,20.0
U0177,2023,THE,,,,
U0178,2023,THE,,,,
U0179,2023,THE,,,,
U0180,2023,THE,,,,
U0181,2023,THE,,16.6,,5.0
U0182,2023,THE,,14.6,,13.0
U0183,2023,THE,,,,
U0184,2023,THE,,14.4,,28.0
U0185,2023,THE,,,,
U0186,2023,THE,,14.3,,28.0
U0187,2023,THE,,8.6,,11.0
U0188,2023,THE,,10.1,,8.0
U0189,2023,THE,,26.0,,24.0
U0190,2023,THE,,,,
U0191,2023,THE,,,,
U0192,2023,THE,,10.8,,12.0
U0193,2023,THE,,,,
U0194,2023,THE,,10.7,,12.0
U0195,2023,THE,,15.2,,6.0
U0196,2023,THE,,4.2,,20.0
U0197,2023,THE,,33.9,,25.0
U0198,2023,THE,,,,
U0199,2023,THE,,18.7,,21.0
U0200,2023,THE,,,,
U0201,2023,THE,,10.6,,14.0
U0202,2023,THE,,11.9,,76.0
U0203,2023,THE,,,,
U0204,2023,THE,,,,
U0205,2023,THE,,,,
U0206,2023,THE,,,,
U0207,2023,THE,,,,
U0208,2023,THE,,,,
U0209,2023,THE,,23.0,,7.0
U0210,2023,THE,,16.3,,11.0
U0211,2023,THE,,8.8,,1.0
U0212,2023,THE,,,,
U0213,2023,THE,,,,
U0214,2023,THE,,19.7,,19.0
U0215,2023,THE,,15.1,,12.0
U0216,2023,THE,,16.1,,8.0
U0217,2023,THE,,27.4,,33.0
U0218,2023,THE,,16.5,,11.0
U0219,2023,THE,,14.2,,11.0
U0220,2023,THE,,,,
U0221,2023,THE,,19.8,,16.0
U0222,2023,THE,,,,
U0223,2023,THE,,,,
U0224,2023,THE,,,,
U0225,2023,THE,,13.8,,29.0
U0226,2023,THE,,10.2,,23.0
U0227,2023,THE,,,,
U0228,2023,THE,,,,
U0229,2023,THE,,11.5,,3.0
U0230,2023,THE,,18.6,,56.0
U0231,2023,THE,,,,
U0232,2023,THE,,,,
U0233,2023,THE,,14.7,,37.0
U0234,2023,THE,,,,
U0235,2023,THE,,17.6,,31.0
U0236,2023,THE,,,,
U0237,2023,THE,,16.2,,44.0
U0238,2023,THE,,7.7,,36.0
U0239,2023,THE,,,,
U0240,2023,THE,,16.1,,29.0
U0241,2023,THE,,,,
U0242,2023,THE,,37.1,,18.0
U0243,2023,THE,,7.8,,15.0
