university_id,year,ranking_source,research_score,citation_score,research_impact,research_productivity
U0820,2025,QS,,,12.7,
U0821,2025,QS,,,1.5,
U0822,2025,QS,,,50.5,
U0823,2025,QS,,,25.0,
U0824,2025,QS,,,6.6,
U0825,2025,QS,,,17.6,
U0826,2025,QS,,,10.6,
U0827,2025,QS,,,14.1,
U0828,2025,QS,,,26.4,
U0829,2025,QS,,,6.2,
U0830,2025,QS,,,1.1,
U0831,2025,QS,,,1.3,
U0832,2025,QS,,,2.4,
U0833,2025,QS,,,40.9,
U0834,2025,QS,,,1.4,
U0835,2025,QS,,,11.2,
U0836,2025,QS,,,5.2,
U0837,2025,QS,,,12.9,
U0838,2025,QS,,,5.8,
U0839,2025,QS,,,12.9,
U0840,2025,QS,,,7.7,
U0841,2025,QS,,,1.5,
U0842,2025,QS,,,25.0,
U0843,2025,QS,,,14.9,
U0844,2025,QS,,,4.2,
U0845,2025,QS,,,41.5,
U0846,2025,QS,,,18.5,
U0847,2025,QS,,,3.4,
U0848,2025,QS,,,37.1,
U0849,2025,QS,,,5.0,
U0850,2025,QS,,,33.6,
U0851,2025,QS,,,47.0,
U0852,2025,QS,,,6.5,
U0853,2025,QS,,,1.7,
U0854,2025,QS,,,3.1,
U0855,2025,QS,,,8.1,
U0856,2025,QS,,,12.4,
U0857,2025,QS,,,10.7,
U0858,2025,QS,,,41.8,
U0859,2025,QS,,,5.0,
U0860,2025,QS,,,47.3,
U0861,2025,QS,,,22.4,
U0862,2025,QS,,,4.8,
U0863,2025,QS,,,26.0,
U0864,2025,QS,,,22.1,
U0865,2025,QS,,,1.1,
U0866,2025,QS,,,1.0,
U0867,2025,QS,,,4.1,
U0868,2025,QS,,,6.3,
U0869,2025,QS,,,36.8,
U0870,2025,QS,,,14.9,
U0871,2025,QS,,,7.7,
U0872,2025,QS,,,13.3,
U0873,2025,QS,,,3.0,
U0874,2025,QS,,,6.4,
U0875,2025,QS,,,33.3,
U0876,2025,QS,,,11.7,
U0877,2025,QS,,,3.1,
U0878,2025,QS,,,46.1,
U0879,2025,QS,,,30.5,
U0880,2025,QS,,,4.3,
U0881,2025,QS,,,1.1,
U0882,2025,QS,,,34.6,
U0883,2025,QS,,,21.4,
U0884,2025,QS,,,16.9,
U0885,2025,QS,,,10.9,
U0886,2025,QS,,,33.9,
U0887,2025,QS,,,7.2,
U0888,2025,QS,,,11.0,
U0889,2025,QS,,,3.9,
U0890,2025,QS,,,5.3,
U0891,2025,QS,,,5.2,
U0892,2025,QS,,,9.9,
U0893,2025,QS,,,5.5,
U0894,2025,QS,,,32.2,
U0895,2025,QS,,,1.3,
U0896,2025,QS,,,7.3,
U0897,2025,QS,,,3.9,
U0898,2025,QS,,,2.4,
U0899,2025,QS,,,7.8,
U0900,2025,QS,,,12.8,
U0901,2025,QS,,,12.2,
U0902,2025,QS,,,12.1,
U0903,2025,QS,,,31.8,
U0904,2025,QS,,,49.3,
U0905,2025,QS,,,23.4,
U0906,2025,QS,,,2.0,
U0907,2025,QS,,,4.4,
U0908,2025,QS,,,46.9,
U0909,2025,QS,,,5.6,
U0910,2025,QS,,,1.5,
U0911,2025,QS,,,12.2,
U0912,2025,QS,,,1.1,
U0913,2025,QS,,,1.7,
U0914,2025,QS,,,12.9,
U0915,2025,QS,,,4.5,
U0916,2025,QS,,,4.4,
U0917,2025,QS,,,28.6,
U0918,2025,QS,,,1.7,
U0919,2025,QS,,,4.9,
U0920,2025,QS,,,2.7,
U0921,2025,QS,,,6.5,
U0922,2025,QS,,,5.1,
U0923,2025,QS,,,2.5,
U0924,2025,QS,,,5.3,
U0925,2025,QS,,,3.6,
U0926,2025,QS,,,1.2,
U0927,2025,QS,,,1.2,
U0928,2025,QS,,,2.3,
U0929,2025,QS,,,1.1,
U0930,2025,QS,,,1.6,
U0931,2025,QS,,,1.3,
U0932,2025,QS,,,1.7,
U0933,2025,QS,,,6.1,
U0934,2025,QS,,,18.0,
U0935,2025,QS,,,43.6,
U0936,2025,QS,,,12.1,
U0937,2025,QS,,,16.8,
U0938,2025,QS,,,22.6,
U0939,2025,QS,,,6.2,
U0940,2025,QS,,,2.4,
U0941,2025,QS,,,3.4,
U0942,2025,QS,,,6.8,
U0943,2025,QS,,,6.8,
U0944,2025,QS,,,1.8,
U0945,2025,QS,,,21.4,
U0946,2025,QS,,,6.9,
U0947,2025,QS,,,1.2,
U0948,2025,QS,,,2.1,
U0949,2025,QS,,,26.2,
U0950,2025,QS,,,5.3,
U0951,2025,QS,,,1.3,
U0952,2025,QS,,,10.3,
U0953,2025,QS,,,1.0,
U0954,2025,QS,,,20.0,
U0955,2025,QS,,,17.2,
U0956,2025,QS,,,1.4,
U0957,2025,QS,,,2.1,
U0958,2025,QS,,,16.7,
U0959,2025,QS,,,15.2,
U0960,2025,QS,,,1.2,
U0961,2025,QS,,,28.2,
U0962,2025,QS,,,1.6,
U0963,2025,QS,,,6.9,
U0964,2025,QS,,,50.2,
U0965,2025,QS,,,1.3,
U0966,2025,QS,,,4.4,
U0967,2025,QS,,,8.5,
U0968,2025,QS,,,12.6,
U0969,2025,QS,,,2.6,
U0970,2025,QS,,,3.8,
U0971,2025,QS,,,2.1,
U0972,2025,QS,,,1.3,
U0973,2025,QS,,,3.3,
U0974,2025,QS,,,18.3,
U0975,2025,QS,,,12.6,
U0976,2025,QS,,,1.9,
U0977,2025,QS,,,1.1,
U0978,2025,QS,,,7.2,
U0979,2025,QS,,,1.8,
U0980,2025,QS,,,1.9,
U0981,2025,QS,,,13.5,
U0982,2025,QS,,,11.9,
U0983,2025,QS,,,3.3,
U0984,2025,QS,,,2.5,
U0985,2025,QS,,,12.0,
U0986,2025,QS,,,2.0,
U0987,2025,QS,,,4.5,
U0988,2025,QS,,,2.8,
U0989,2025,QS,,,2.2,
U0990,2025,QS,,,1.1,
U0991,2025,QS,,,5.0,
U0992,2025,QS,,,2.6,
U0993,2025,QS,,,29.3,
U0994,2025,QS,,,6.2,
U0995,2025,QS,,,2.7,
U0996,2025,QS,,,2.2,
U0997,2025,QS,,,3.8,
U0998,2025,QS,,,3.2,
U0999,2025,QS,,,7.8,
U1000,2025,QS,,,25.4,
U1001,2025,QS,,,21.0,
U1002,2025,QS,,,5.7,
U1003,2025,QS,,,14.1,
U1004,2025,QS,,,2.6,
U1005,2025,QS,,,26.9,
U1006,2025,QS,,,1.4,
U1007,2025,QS,,,12.1,
U1008,2025,QS,,,7.1,
U1009,2025,QS,,,5.7,
U1010,2025,QS,,,2.3,
U1011,2025,QS,,,1.5,
U1012,2025,QS,,,2.2,
U1013,2025,QS,,,1.1,
U1014,2025,QS,,,1.2,
U1015,2025,QS,,,9.0,
U1016,2025,QS,,,7.5,
U1017,2025,QS,,,6.7,
U1018,2025,QS,,,15.8,
U1019,2025,QS,,,3.2,
U1020,2025,QS,,,2.0,
U1021,2025,QS,,,10.4,
U1022,2025,QS,,,3.7,
U1023,2025,QS,,,1.6,
U1024,2025,QS,,,15.6,
U1025,2025,QS,,,10.3,
U1026,2025,QS,,,11.4,
U1027,2025,QS,,,3.1,
U1028,2025,QS,,,4.7,
U1029,2025,QS,,,3.0,
U1030,2025,QS,,,3.2,
U1031,2025,QS,,,2.6,
U1032,2025,QS,,,5.4,
U1033,2025,QS,,,18.5,
U1034,2025,QS,,,9.2,
U1035,2025,QS,,,7.6,
U1036,2025,QS,,,6.3,
U1037,2025,QS,,,4.7,
U1038,2025,QS,,,27.7,
U1039,2025,QS,,,28.1,
U1040,2025,QS,,,16.5,
U1041,2025,QS,,,3.0,
U1042,2025,QS,,,3.2,
U1043,2025,QS,,,10.0,
U1044,2025,QS,,,1.5,
U1045,2025,QS,,,8.0,
U1046,2025,QS,,,1.5,
U1047,2025,QS,,,1.0,
U1048,2025,QS,,,26.7,
U1049,2025,QS,,,3.5,
U1050,2025,QS,,,8.2,
U1051,2025,QS,,,1.5,
U1052,2025,QS,,,12.7,
U1053,2025,QS,,,25.6,
U1054,2025,QS,,,7.5,
U1055,2025,QS,,,2.0,
U1056,2025,QS,,,8.9,
U1057,2025,QS,,,3.3,
U1058,2025,QS,,,7.0,
U1059,2025,QS,,,1.9,
U1060,2025,QS,,,2.4,
U1061,2025,QS,,,17.4,
U1062,2025,QS,,,4.7,
U1063,2025,QS,,,1.3,
U1064,2025,QS,,,1.8,
U1065,2025,QS,,,4.5,
U1066,2025,QS,,,26.8,
U1067,2025,QS,,,1.3,
U1068,2025,QS,,,4.9,
U1069,2025,QS,,,1.3,
U1070,2025,QS,,,1.2,
U1071,2025,QS,,,4.0,
U1072,2025,QS,,,13.1,
U1073,2025,QS,,,17.2,
U1074,2025,QS,,,1.6,
U1075,2025,QS,,,10.5,
U1076,2025,QS,,,24.1,
U1077,2025,QS,,,5.3,
U1078,2025,QS,,,1.2,
U1079,2025,QS,,,6.3,
U1080,2025,QS,,,6.3,
U1081,2025,QS,,,1.1,
U1082,2025,QS,,,1.8,
U1083,2025,QS,,,2.1,
U1084,2025,QS,,,2.1,
U1085,2025,QS,,,14.3,
U1086,2025,QS,,,4.5,
U1087,2025,QS,,,11.2,
U1088,2025,QS,,,3.8,
U1089,2025,QS,,,7.0,
U1090,2025,QS,,,7.2,
U1091,2025,QS,,,3.8,
U1092,2025,QS,,,9.0,
U1093,2025,QS,,,5.7,
U1094,2025,QS,,,7.2,
U1095,2025,QS,,,23.9,
U1096,2025,QS,,,4.0,
U1097,2025,QS,,,2.5,
U1098,2025,QS,,,1.2,
U1099,2025,QS,,,1.6,
U1100,2025,QS,,,3.6,
U1101,2025,QS,,,5.5,
U1102,2025,QS,,,5.5,
U1103,2025,QS,,,1.4,
U1104,2025,QS,,,1.5,
U1105,2025,QS,,,3.6,
U1106,2025,QS,,,2.6,
U1107,2025,QS,,,9.8,
U1108,2025,QS,,,5.6,
U1109,2025,QS,,,11.4,
U1110,2025,QS,,,2.3,
U1111,2025,QS,,,7.3,
U1112,2025,QS,,,1.4,
U1113,2025,QS,,,1.8,
U1114,2025,QS,,,1.5,
U1115,2025,QS,,,9.7,
U1116,2025,QS,,,1.2,
U1117,2025,QS,,,9.3,
U1118,2025,QS,,,1.9,
U1119,2025,QS,,,1.2,
U1120,2025,QS,,,1.2,
U1121,2025,QS,,,6.5,
U1122,2025,QS,,,2.0,
U1123,2025,QS,,,6.2,
U1124,2025,QS,,,2.9,
U1125,2025,QS,,,3.1,
U1126,2025,QS,,,1.9,
U1127,2025,QS,,,3.7,
U1128,2025,QS,,,1.6,
U1129,2025,QS,,,1.6,
U1130,2025,QS,,,1.1,
U1131,2025,QS,,,1.2,
U1132,2025,QS,,,1.3,
U1133,2025,QS,,,2.2,
U1134,2025,QS,,,4.5,
U1135,2025,QS,,,2.6,
U1136,2025,QS,,,1.1,
U1137,2025,QS,,,1.1,
U1138,2025,QS,,,7.3,
U1139,2025,QS,,,4.1,
U1140,2025,QS,,,17.8,
U1141,2025,QS,,,5.2,
U1142,2025,QS,,,3.6,
U1143,2025,QS,,,29.3,
U1144,2025,QS,,,16.7,
U1145,2025,QS,,,21.7,
U1146,2025,QS,,,1.3,
U1147,2025,QS,,,1.5,
U1148,2025,QS,,,13.0,
U1149,2025,QS,,,6.8,
U1150,2025,QS,,,6.3,
U1151,2025,QS,,,5.2,
U1152,2025,QS,,,3.7,
U1153,2025,QS,,,1.7,
U1154,2025,QS,,,7.1,
U1155,2025,QS,,,1.9,
U1156,2025,QS,,,6.2,
U1157,2025,QS,,,4.5,
U1158,2025,QS,,,2.5,
U1159,2025,QS,,,3.7,
U1160,2025,QS,,,3.2,
U1161,2025,QS,,,12.2,
U1162,2025,QS,,,8.6,
U1163,2025,QS,,,11.9,
U1164,2025,QS,,,5.1,
U1165,2025,QS,,,7.8,
U1166,2025,QS,,,5.4,
U1167,2025,QS,,,3.5,
U1168,2025,QS,,,32.6,
U1169,2025,QS,,,19.5,
U1170,2025,QS,,,4.9,
U1171,2025,QS,,,2.6,
U1172,2025,QS,,,2.6,
U1173,2025,QS,,,7.7,
U1174,2025,QS,,,19.7,
U1175,2025,QS,,,16.9,
U1176,2025,QS,,,42.4,
U1177,2025,QS,,,14.7,
U1178,2025,QS,,,16.9,
U1179,2025,QS,,,13.4,
U1180,2025,QS,,,17.2,
U1181,2025,QS,,,3.6,
U1182,2025,QS,,,16.2,
U1183,2025,QS,,,1.9,
U1184,2025,QS,,,8.8,
U1185,2025,QS,,,3.0,
U1186,2025,QS,,,22.8,
U1187,2025,QS,,,14.2,
U1188,2025,QS,,,8.8,
U1189,2025,QS,,,25.2,
U1190,2025,QS,,,18.2,
U1191,2025,QS,,,11.5,
U1192,2025,QS,,,15.6,
U1193,2025,QS,,,3.7,
U1194,2025,QS,,,8.3,
U1195,2025,QS,,,21.1,
U1196,2025,QS,,,6.6,
U1197,2025,QS,,,22.4,
U1198,2025,QS,,,4.7,
U1199,2025,QS,,,6.8,
U1200,2025,QS,,,18.5,
U1201,2025,QS,,,5.6,
U1202,2025,QS,,,6.6,
U1203,2025,QS,,,2.7,
U1204,2025,QS,,,3.0,
U1205,2025,QS,,,2.6,
U1206,2025,QS,,,1.8,
U1207,2025,QS,,,4.4,
U1208,2025,QS,,,1.3,
U1209,2025,QS,,,14.6,
U1210,2025,QS,,,1.5,
U1211,2025,QS,,,9.4,
U1212,2025,QS,,,1.2,
U1213,2025,QS,,,1.9,
U1214,2025,QS,,,2.8,
U1215,2025,QS,,,2.3,
U1216,2025,QS,,,13.7,
U1217,2025,QS,,,6.5,
U1218,2025,QS,,,3.9,
U1219,2025,QS,,,1.2,
U1220,2025,QS,,,2.2,
U1221,2025,QS,,,5.1,
U1222,2025,QS,,,4.0,
U1223,2025,QS,,,2.6,
U1224,2025,QS,,,11.3,
U1225,2025,QS,,,2.8,
U1226,2025,QS,,,1.2,
U1227,2025,QS,,,2.1,
U1228,2025,QS,,,1.8,
U1229,2025,QS,,,5.3,
U1230,2025,QS,,,3.4,
U1231,2025,QS,,,6.1,
U1232,2025,QS,,,9.5,
U1233,2025,QS,,,7.0,
U1234,2025,QS,,,2.3,
U1235,2025,QS,,,2.2,
U1236,2025,QS,,,4.7,
U1237,2025,QS,,,6.9,
U1238,2025,QS,,,1.6,
U1239,2025,QS,,,3.0,
U1240,2025,QS,,,1.6,
U1241,2025,QS,,,1.4,
U1242,2025,QS,,,1.4,
U1243,2025,QS,,,1.7,
U1244,2025,QS,,,1.3,
U1245,2025,QS,,,8.2,
U1246,2025,QS,,,5.7,
U1247,2025,QS,,,12.6,
U1248,2025,QS,,,7.0,
U1249,2025,QS,,,1.0,
U1250,2025,QS,,,1.4,
U1251,2025,QS,,,1.3,
U1252,2025,QS,,,1.5,
U1253,2025,QS,,,5.3,
U1254,2025,QS,,,5.6,
U1255,2025,QS,,,4.9,
U1256,2025,QS,,,3.1,
U1257,2025,QS,,,3.3,
U1258,2025,QS,,,2.9,
U1259,2025,QS,,,2.0,
U1260,2025,QS,,,11.7,
U1261,2025,QS,,,1.0,
U1262,2025,QS,,,9.1,
U1263,2025,QS,,,1.6,
U1264,2025,QS,,,2.8,
U1265,2025,QS,,,7.8,
U1266,2025,QS,,,1.3,
U1267,2025,QS,,,14.5,
U1268,2025,QS,,,5.4,
U1269,2025,QS,,,1.9,
U1270,2025,QS,,,2.8,
U1271,2025,QS,,,10.8,
U1272,2025,QS,,,1.7,
U1273,2025,QS,,,7.8,
U1274,2025,QS,,,1.3,
U1275,2025,QS,,,21.0,
U1276,2025,QS,,,1.5,
U1277,2025,QS,,,16.5,
U1278,2025,QS,,,1.2,
U1279,2025,QS,,,9.4,
U1280,2025,QS,,,9.2,
U1281,2025,QS,,,7.0,
U1282,2025,QS,,,3.0,
U1283,2025,QS,,,2.1,
U1284,2025,QS,,,6.8,
U1285,2025,QS,,,1.2,
U1286,2025,QS,,,4.0,
U1287,2025,QS,,,4.3,
U1288,2025,QS,,,2.1,
U1289,2025,QS,,,10.3,
U1290,2025,QS,,,5.3,
U1291,2025,QS,,,1.8,
U1292,2025,QS,,,3.5,
U1293,2025,QS,,,5.3,
U1294,2025,QS,,,3.4,
U1295,2025,QS,,,2.3,
U1296,2025,QS,,,2.4,
U1297,2025,QS,,,1.3,
U1298,2025,QS,,,9.6,
U1299,2025,QS,,,5.0,
U1300,2025,QS,,,2.2,
U1301,2025,QS,,,3.9,
U1302,2025,QS,,,4.6,
U1303,2025,QS,,,3.7,
U1304,2025,QS,,,4.6,
U1305,2025,QS,,,6.0,
U1306,2025,QS,,,1.2,
U1307,2025,QS,,,3.1,
U1308,2025,QS,,,1.9,
U1309,2025,QS,,,2.8,
U1310,2025,QS,,,5.5,
U1311,2025,QS,,,1.2,
U1312,2025,QS,,,3.7,
U1313,2025,QS,,,5.4,
U1314,2025,QS,,,1.1,
U1315,2025,QS,,,1.4,
U1316,2025,QS,,,5.9,
U1317,2025,QS,,,1.2,
U1318,2025,QS,,,1.7,
U1319,2025,QS,,,1.5,
U1320,2025,QS,,,1.1,
U1321,2025,QS,,,1.1,
U1322,2025,QS,,,1.2,
U1323,2025,QS,,,1.0,
U1324,2025,QS,,,9.8,
U1325,2025,QS,,,2.9,
U1326,2025,QS,,,4.0,
U1327,2025,QS,,,2.3,
U1328,2025,QS,,,1.0,
U1329,2025,QS,,,2.1,
U1330,2025,QS,,,2.1,
U1331,2025,QS,,,1.1,
U1332,2025,QS,,,1.0,
U1333,2025,QS,,,1.6,
U1334,2025,QS,,,1.1,
U1335,2025,QS,,,1.6,
U1336,2025,QS,,,1.0,
U1337,2025,QS,,,1.5,
U1338,2025,QS,,,3.5,
U1339,2025,QS,,,1.4,
U1340,2025,QS,,,2.2,
U1341,2025,QS,,,2.5,
U1342,2025,QS,,,1.7,
U1343,2025,QS,,,1.5,
U1344,2025,QS,,,1.1,
U1345,2025,QS,,,2.5,
U1346,2025,QS,,,3.1,
U1347,2025,QS,,,2.8,
U1348,2025,QS,,,4.7,
U1349,2025,QS,,,5.2,
U1350,2025,QS,,,7.8,
U1351,2025,QS,,,5.3,
U1352,2025,QS,,,3.4,
U1353,2025,QS,,,2.1,
U1354,2025,QS,,,6.5,
U1355,2025,QS,,,1.8,
U1356,2025,QS,,,1.4,
U1357,2025,QS,,,1.4,
U1358,2025,QS,,,1.3,
U1359,2025,QS,,,2.8,
U1360,2025,QS,,,5.5,
U1361,2025,QS,,,2.3,
U1362,2025,QS,,,2.2,
U1363,2025,QS,,,6.7,
U1364,2025,QS,,,5.8,
U1365,2025,QS,,,2.0,
U1366,2025,QS,,,1.4,
U1367,2025,QS,,,2.6,
U1368,2025,QS,,,3.0,
U1369,2025,QS,,,3.7,
U1370,2025,QS,,,1.4,
U1371,2025,QS,,,8.0,
U1372,2025,QS,,,2.4,
U1373,2025,QS,,,10.5,
U1374,2025,QS,,,2.4,
U1375,2025,QS,,,10.1,
U1376,2025,QS,,,3.6,
U1377,2025,QS,,,8.5,
U1378,2025,QS,,,3.1,
U1379,2025,QS,,,2.0,
U1380,2025,QS,,,4.1,
U1381,2025,QS,,,4.3,
U1382,2025,QS,,,2.7,
U1383,2025,QS,,,2.7,
U1384,2025,QS,,,3.6,
U1385,2025,QS,,,3.1,
U1386,2025,QS,,,6.1,
U1387,2025,QS,,,4.2,
U1388,2025,QS,,,3.3,
U1389,2025,QS,,,3.0,
U1390,2025,QS,,,1.6,
U1391,2025,QS,,,3.8,
U1392,2025,QS,,,9.8,
U1393,2025,QS,,,6.9,
U1394,2025,QS,,,1.1,
U1395,2025,QS,,,1.3,
U1396,2025,QS,,,5.8,
U1397,2025,QS,,,4.2,
U1398,2025,QS,,,1.4,
U1399,2025,QS,,,1.3,
U1400,2025,QS,,,9.0,
U1401,2025,QS,,,2.6,
U1402,2025,QS,,,1.4,
U1403,2025,QS,,,3.0,
U1404,2025,QS,,,3.0,
U1405,2025,QS,,,2.9,
U1406,2025,QS,,,2.9,
U1407,2025,QS,,,1.1,
U1408,2025,QS,,,2.4,
U1409,2025,QS,,,1.7,
U1410,2025,QS,,,3.7,
U1411,2025,QS,,,4.1,
U1412,2025,QS,,,10.7,
U1413,2025,QS,,,3.0,
U1414,2025,QS,,,2.3,
U1415,2025,QS,,,1.3,
U1416,2025,QS,,,1.0,
U1417,2025,QS,,,2.4,
U1418,2025,QS,,,1.9,
U1419,2025,QS,,,1.0,
U1420,2025,QS,,,1.4,
U1421,2025,QS,,,1.1,
U1422,2025,QS,,,1.9,
U1423,2025,QS,,,1.4,
U1424,2025,QS,,,1.5,
U1425,2025,QS,,,2.8,
U1426,2025,QS,,,1.5,
U1427,2025,QS,,,2.0,
U1428,2025,QS,,,3.9,
U1429,2025,QS,,,1.3,
U1430,2025,QS,,,1.2,
U1431,2025,QS,,,3.3,
U1432,2025,QS,,,4.3,
U1433,2025,QS,,,5.1,
U1434,2025,QS,,,2.8,
U1435,2025,QS,,,1.8,
U1436,2025,QS,,,4.5,
U1437,2025,QS,,,1.4,
U1438,2025,QS,,,1.7,
U1439,2025,QS,,,4.2,
U1440,2025,QS,,,7.2,
U1441,2025,QS,,,1.4,
U1442,2025,QS,,,2.5,
U1443,2025,QS,,,2.8,
U1444,2025,QS,,,1.2,
U1445,2025,QS,,,1.5,
U1446,2025,QS,,,3.1,
U1447,2025,QS,,,2.1,
U1448,2025,QS,,,2.4,
U1449,2025,QS,,,2.4,
U1450,2025,QS,,,1.6,
U1451,2025,QS,,,2.0,
U1452,2025,QS,,,1.1,
U1453,2025,QS,,,1.6,
U1454,2025,QS,,,2.8,
U1455,2025,QS,,,1.5,
U1456,2025,QS,,,4.8,
U1457,2025,QS,,,1.7,
U1458,2025,QS,,,1.5,
U1459,2025,QS,,,1.0,
U1460,2025,QS,,,3.2,
U1461,2025,QS,,,1.4,
U1462,2025,QS,,,2.0,
U1463,2025,QS,,,2.8,
U1464,2025,QS,,,1.3,
U1465,2025,QS,,,5.6,
U1466,2025,QS,,,1.3,
U1467,2025,QS,,,2.2,
U1468,2025,QS,,,1.3,
U1469,2025,QS,,,1.8,
U1470,2025,QS,,,1.7,
U1471,2025,QS,,,1.1,
U1472,2025,QS,,,2.0,
U1473,2025,QS,,,1.7,
U1474,2025,QS,,,1.6,
U1475,2025,QS,,,1.3,
U1476,2025,QS,,,1.5,
U1477,2025,QS,,,1.2,
U1478,2025,QS,,,1.5,
U1479,2025,QS,,,1.6,
U1480,2025,QS,,,2.7,
U1481,2025,QS,,,1.1,
U1482,2025,QS,,,1.9,
U1483,2025,QS,,,1.4,
U1484,2025,QS,,,1.7,
U1485,2025,QS,,,3.3,
U1486,2025,QS,,,3.1,
U1487,2025,QS,,,4.2,
U1488,2025,QS,,,3.5,
U1489,2025,QS,,,2.1,
U1490,2025,QS,,,2.6,
U1491,2025,QS,,,1.3,
U1492,2025,QS,,,1.6,
U1493,2025,QS,,,1.1,
U1494,2025,QS,,,1.9,
U1495,2025,QS,,,1.5,
U1496,2025,QS,,,2.1,
U1497,2025,QS,,,1.3,
U1498,2025,QS,,,1.1,
U1499,2025,QS,,,6.1,
U1500,2025,QS,,,1.9,
U1501,2025,QS,,,1.8,
U1502,2025,QS,,,3.9,
U1503,2025,QS,,,3.5,
U1504,2025,QS,,,,
U1505,2025,QS,,,,
U1506,2025,QS,,,,
U1507,2025,QS,,,,
U1508,2025,QS,,,,
U1509,2025,QS,,,,
U1510,2025,QS,,,,
U1511,2025,QS,,,,
U1512,2025,QS,,,,
U1513,2025,QS,,,,
U1514,2025,QS,,,,
U1515,2025,QS,,,,
U1516,2025,QS,,,,
U1517,2025,QS,,,,
U1518,2025,QS,,,,
U1519,2025,QS,,,,
U1520,2025,QS,,,,
U1521,2025,QS,,,,
U1522,2025,QS,,,,
U1523,2025,QS,,,,
U1524,2025,QS,,,,
U1525,2025,QS,,,,
U1526,2025,QS,,,,
U1527,2025,QS,,,,
U1528,2025,QS,,,,
U1529,2025,QS,,,,
U1530,2025,QS,,,,
U1531,2025,QS,,,,
U1532,2025,QS,,,,
U1533,2025,QS,,,,
U1534,2025,QS,,,,
U1535,2025,QS,,,,
U1536,2025,QS,,,,
U1537,2025,QS,,,,
U1538,2025,QS,,,,
U1539,2025,QS,,,,
U1540,2025,QS,,,,
U1541,2025,QS,,,,
U1542,2025,QS,,,,
U1543,2025,QS,,,,
U1544,2025,QS,,,,
U1545,2025,QS,,,,
U1546,2025,QS,,,,
U1547,2025,QS,,,,
U1548,2025,QS,,,,
U1549,2025,QS,,,,
U1550,2025,QS,,,,
U1551,2025,QS,,,,
U1552,2025,QS,,,,
U1553,2025,QS,,,,
U1554,2025,QS,,,,
U1555,2025,QS,,,,
U1556,2025,QS,,,,
U1557,2025,QS,,,,
U1558,2025,QS,,,,
U1559,2025,QS,,,,
U1560,2025,QS,,,,
U1561,2025,QS,,,,
U1562,2025,QS,,,,
U1563,2025,QS,,,,
U1564,2025,QS,,,,
U1565,2025,QS,,,,
U1566,2025,QS,,,,
U1567,2025,QS,,,,
U1568,2025,QS,,,,
U1569,2025,QS,,,,
U1570,2025,QS,,,,
U1571,2025,QS,,,,
U1572,2025,QS,,,,
U1573,2025,QS,,,,
U1574,2025,QS,,,,
U1575,2025,QS,,,,
U1576,2025,QS,,,,
U1577,2025,QS,,,,
U1578,2025,QS,,,,
U1579,2025,QS,,,,
U1580,2025,QS,,,,
U1581,2025,QS,,,,
U1582,2025,QS,,,,
U1583,2025,QS,,,,
U1584,2025,QS,,,,
U1585,2025,QS,,,,
U1586,2025,QS,,,,
U1587,2025,QS,,,,
U1588,2025,QS,,,,
U1589,2025,QS,,,,
U1590,2025,QS,,,,
U1591,2025,QS,,,,
U1592,2025,QS,,,,
U1593,2025,QS,,,,
U1594,2025,QS,,,,
U1595,2025,QS,,,,
U1596,2025,QS,,,,
U1597,2025,QS,,,,
U1598,2025,QS,,,,
U1599,2025,QS,,,,
U1600,2025,QS,,,,
U1601,2025,QS,,,,
U1602,2025,QS,,,,
U1603,2025,QS,,,,
U1604,2025,QS,,,,
U1605,2025,QS,,,,
U1606,2025,QS,,,,
U1607,2025,QS,,,,
U1608,2025,QS,,,,
U1609,2025,QS,,,,
U1610,2025,QS,,,,
U1611,2025,QS,,,,
U1612,2025,QS,,,,
U1613,2025,QS,,,,
U1614,2025,QS,,,,
U1615,2025,QS,,,,
U1616,2025,QS,,,,
U1617,2025,QS,,,,
U1618,2025,QS,,,,
U1619,2025,QS,,,,
U1620,2025,QS,,,,
U1621,2025,QS,,,,
U1622,2025,QS,,,,
U1623,2025,QS,,,,
U1624,2025,QS,,,,
U1625,2025,QS,,,,
U1626,2025,QS,,,,
U1627,2025,QS,,,,
U1628,2025,QS,,,,
U1629,2025,QS,,,,
U1630,2025,QS,,,,
U1631,2025,QS,,,,
U1632,2025,QS,,,,
U1633,2025,QS,,,,
U1634,2025,QS,,,,
U1635,2025,QS,,,,
U1636,2025,QS,,,,
U1637,2025,QS,,,,
U1638,2025,QS,,,,
U1639,2025,QS,,,,
U1640,2025,QS,,,,
U1641,2025,QS,,,,
U1642,2025,QS,,,,
U1643,2025,QS,,,,
U1644,2025,QS,,,,
U1645,2025,QS,,,,
U1646,2025,QS,,,,
U1647,2025,QS,,,,
U1648,2025,QS,,,,
U1649,2025,QS,,,,
U1650,2025,QS,,,,
U1651,2025,QS,,,,
U1652,2025,QS,,,,
U1653,2025,QS,,,,
U1654,2025,QS,,,,
U1655,2025,QS,,,,
U1656,2025,QS,,,,
U1657,2025,QS,,,,
U1658,2025,QS,,,,
U1659,2025,QS,,,,
U1660,2025,QS,,,,
U1661,2025,QS,,,,
U1662,2025,QS,,,,
U1663,2025,QS,,,,
U1664,2025,QS,,,,
U1665,2025,QS,,,,
U1666,2025,QS,,,,
U1667,2025,QS,,,,
U1668,2025,QS,,,,
U1669,2025,QS,,,,
U1670,2025,QS,,,,
