university_id,university_name,country_id,country_name
U00569,European University Cyprus,C0040,Cyprus
U00570,European University Of Armenia,C0006,Armenia
U00571,European University Of Madrid,C0150,Spain
U00572,European University Of Tunis,C0163,Tunisia
U00573,European University Of Valencia,C0150,Spain
U00574,Evangel University Akaeze,C0118,Nigeria
U00575,Ewha Womans University,C0149,South Korea
U00576,Externado University Of Colombia,C0034,Colombia
U00577,Eãtvãs Lorãnd University,C0065,Hungary
U00578,Eãâtvãâs Lorãând University,C0065,Hungary
U00579,Falmouth University,C0170,United Kingdom
U00580,Far Eastern Federal University,C0136,Russia
U00581,Fayoum University,C0045,Egypt
U00582,Federal Rural University Of Pernambuco,C0020,Brazil
U00583,Federal University Gashua,C0118,Nigeria
U00584,Federal University Of Agriculture Abeokuta,C0118,Nigeria
U00585,Federal University Of Espãârito Santo,C0020,Brazil
U00586,Federal University Of Goiãâs,C0020,Brazil
U00587,Federal University Of Itajubãâ,C0020,Brazil
U00588,Federal University Of Kashere,C0118,Nigeria
U00589,Federal University Of Lafia,C0118,Nigeria
U00590,Federal University Of Latin American Integration Unila,C0020,Brazil
U00591,Federal University Of Lavras,C0020,Brazil
U00592,Federal University Of Mato Grosso Do Sul,C0020,Brazil
U00593,Federal University Of Minas Gerais,C0020,Brazil
U00594,Federal University Of Paraãâãâba Ufpb,C0020,Brazil
U00595,Federal University Of Parãâ,C0020,Brazil
U00596,Federal University Of Pelotas,C0020,Brazil
U00597,Federal University Of Pernambuco,C0020,Brazil
U00598,Federal University Of Petroleum Resources Effurun,C0118,Nigeria
U00599,Federal University Of Piauãâ,C0020,Brazil
U00600,Federal University Of Rio De Janeiro,C0020,Brazil
U00601,Federal University Of Rio Grande Do Norte Ufrn,C0020,Brazil
U00602,Federal University Of Santa Maria,C0020,Brazil
U00603,Federal University Of Sãâo Carlos,C0020,Brazil
U00604,Federal University Of Technology Akure,C0118,Nigeria
U00605,Federal University Of Technology Minna,C0118,Nigeria
U00606,Federal University Of Technology Owerri,C0118,Nigeria
U00607,Federal University Of The State Of Rio De Janeiro Unirio,C0020,Brazil
U00608,Federal University Of Toulouse Midipyrãânãâes,C0052,France
U00609,Federal University Of Uberlãândia,C0020,Brazil
U00610,Federal University Of Vales Do Jequitinhonha E Mucuri,C0020,Brazil
U00611,Federal University Of Viãâosa,C0020,Brazil
U00612,Federation University Australia,C0008,Australia
U00613,Federico Santa Marãâa Technical University,C0031,Chile
U00614,Feng Chia University,C0158,Taiwan
U00615,Ferdowsi University Of Mashhad,C0071,"Iran, Islamic Republic Of"
U00616,Fergana Medical Institute Of Public Health,C0174,Uzbekistan
U00617,Fergana Polytechnic Institute,C0174,Uzbekistan
U00618,Fergana State University,C0174,Uzbekistan
U00619,Ferhat Abbas Sãâtif University 1,C0002,Algeria
U00620,Financial University Under The Government Of The Russian Federation,C0136,Russia
U00621,Finis Terrae University,C0031,Chile
U00622,Firat University,C0164,Turkey
U00623,First Technical University,C0118,Nigeria
U00624,Flinders University,C0008,Australia
U00625,Florida Agricultural And Mechanical University,C0171,United States
U00626,Florida Atlantic University,C0171,United States
U00627,Florida Atlantic University Boca Raton,C0171,United States
U00628,Florida Institute Of Technology,C0171,United States
U00629,Florida International University,C0171,United States
U00630,Florida State University,C0171,United States
U00631,Fluminense Federal University,C0020,Brazil
U00632,Fordham University,C0171,United States
U00633,Forman Christian College,C0123,Pakistan
U00634,Fountain University,C0118,Nigeria
U00635,Francisk Skorina Gomel State University,C0013,Belarus
U00636,Free University Of Berlin,C0054,Germany
U00637,Free University Of Bozenbolzano,C0075,Italy
U00638,Freie Universitaet Berlin,C0054,Germany
U00639,Friedrich Schiller University Jena,C0054,Germany
U00640,Friedrichalexanderuniversitãt Erlangennã¼Rnberg,C0054,Germany
U00641,Fu Jen Catholic University,C0158,Taiwan
U00642,Fudan University,C0033,China (Mainland)
U00643,Fujian Agriculture And Forestry University,C0032,China
U00644,Fujian Normal University,C0032,China
U00645,Fujita Health University,C0077,Japan
U00646,Fukui Prefectural University,C0077,Japan
U00647,Fukuoka University,C0077,Japan
U00648,Fukushima University,C0077,Japan
U00649,Fundaciã³N Ceu San Pablo,C0150,Spain
U00650,Fundaciã³N Universidad De Bogotãjorge Tadeo Lozano,C0034,Colombia
U00651,Fundaciãâ³N Universitaria Del Ãârea Andina,C0034,Colombia
U00652,Fundaãâãâo Oswaldo Cruz,C0020,Brazil
U00653,Future University In Egypt,C0045,Egypt
U00654,Fuzhou University,C0032,China
U00655,Gabriele Dãââannunzio University,C0075,Italy
U00656,Gadjah Mada University,C0068,Indonesia
U00657,Gangadhar Meher University,C0067,India
U00658,Gauhati University,C0067,India
U00659,Gazi University,C0164,Turkey
U00660,Gazi Ãniversitesi,C0164,Turkey
U00661,Gaziantep University,C0164,Turkey
U00662,Gdansk University Of Technology,C0131,Poland
U00663,Gdaã Âsk University Of Technology,C0131,Poland
U00664,Gebze Technical University,C0164,Turkey
U00665,Gebze Technical University Gtu,C0164,Turkey
U00666,General Sir John Kotelawala Defence University,C0151,Sri Lanka
U00667,George Emil Palade University Of Medicine Pharmacy Science And Technology Of Targu Mures,C0135,Romania
U00668,George Mason University,C0171,United States
U00669,George Washington University,C0171,United States
U00670,Georgetown University,C0171,United States
U00671,Georgia Institute Of Technology,C0171,United States
U00672,Georgia Southern University,C0171,United States
U00673,Georgia State University,C0171,United States
U00674,Georgian Technical University,C0053,Georgia
U00675,German Jordanian University,C0078,Jordan
U00676,German University In Cairo,C0045,Egypt
U00677,Ghent University,C0014,Belgium
U00678,Gheorghe Asachi Technical University Of Iaã Âi,C0135,Romania
U00679,Ghulam Ishaq Khan Institute Of Engineering Sciences And Technology,C0123,Pakistan
U00680,Gifu University,C0077,Japan
U00681,Gitam University,C0067,India
U00682,Gla University,C0067,India
U00683,Glasgow Caledonian University,C0170,United Kingdom
U00684,Glasgow School Of Art,C0170,United Kingdom
U00685,Goa University,C0067,India
U00686,Goethe University Frankfurt,C0054,Germany
U00687,Goetheuniversity Frankfurt Am Main,C0054,Germany
U00688,Goldsmiths University Of London,C0170,United Kingdom
U00689,Golestan University Of Medical Sciences,C0069,Iran
U00690,Gomel State Medical University,C0013,Belarus
U00691,Gorgan University Of Agricultural Sciences And Natural Resources,C0069,Iran
U00692,Government College University Faisalabad,C0123,Pakistan
U00693,Government College University Lahore,C0123,Pakistan
U00694,Government College Women University Faisalabad,C0123,Pakistan
U00695,Government College Women University Sialkot,C0123,Pakistan
U00696,Grand Valley State University,C0171,United States
U00697,Graphic Era University,C0067,India
U00698,Graz University Of Technology,C0009,Austria
U00699,Greenwich University,C0123,Pakistan
U00700,Gregory University Uturu,C0118,Nigeria
U00701,Griffith University,C0008,Australia
U00702,Grigore T Popa University Of Medicine And Pharmacy,C0135,Romania
U00703,Guangdong University Of Technology,C0032,China
U00704,Guangxi University,C0032,China
U00705,Guangzhou Medical University,C0032,China
U00706,Guangzhou University,C0032,China
U00707,Gubkin Russian State University Of Oil And Gas,C0137,Russian Federation
U00708,Guilan University Of Medical Sciences,C0069,Iran
U00709,Guildhall School Of Music And Drama,C0170,United Kingdom
U00710,Gulf College,C0122,Oman
U00711,Gulf Medical University,C0169,United Arab Emirates
U00712,Gulf University For Science And Technology,C0084,Kuwait
U00713,Gulistan State University,C0174,Uzbekistan
U00714,Gunma University,C0077,Japan
U00715,Guru Ghasidas Vishwavidyalaya,C0067,India
U00716,Guru Gobind Singh Indraprastha University,C0067,India
U00717,Guru Jambheshwar University Of Science And Technology,C0067,India
U00718,Gwangju Institute Of Science And Technology Gist,C0149,South Korea
U00719,Gyeongsang National University,C0149,South Korea
U00720,Hacettepe University,C0164,Turkey
U00721,Hagoromo University Of International Studies,C0077,Japan
U00722,Hakim Sabzevari University,C0069,Iran
U00723,Hakuoh University,C0077,Japan
U00724,Haliãâ University,C0164,Turkey
U00725,Hallym University,C0149,South Korea
U00726,Halmstad University,C0155,Sweden
U00727,Hamad Bin Khalifa University,C0134,Qatar
U00728,Hamamatsu University School Of Medicine,C0077,Japan
U00729,Hamburg University Of Technology,C0054,Germany
U00730,Hanoi University Of Science And Technology,C0177,Vietnam
U00731,Hanseo University,C0149,South Korea
U00732,Hanyang University,C0149,South Korea
U00733,Harbin Engineering University,C0033,China (Mainland)
U00734,Harbin Institute Of Technology,C0033,China (Mainland)
U00735,Harokopio University Of Athens,C0056,Greece
U00736,Harper Adams University,C0170,United Kingdom
U00737,Hartpury University,C0170,United Kingdom
U00738,Harvard University,C0171,United States
U00739,Hasanuddin University,C0068,Indonesia
U00740,Hasselt University,C0014,Belgium
U00741,Hassiba Benbouali University Of Chlef,C0002,Algeria
U00742,Hawler Medical University,C0072,Iraq
U00743,Hazara University Mansehra,C0123,Pakistan
U00744,Hebrew University Of Jerusalem,C0074,Israel
U00745,Heinrich Heine University Dãâ¼Sseldorf,C0054,Germany
U00746,Hellenic Open University,C0056,Greece
U00747,Helwan University,C0045,Egypt
U00748,Heriotwatt University,C0170,United Kingdom
U00749,Herzen State Pedagogical University Of Russia,C0137,Russian Federation
U00750,Higher National School Of Renewable Energies Environment And Sustainable Development,C0002,Algeria
U00751,Higher School Of Agronomy Ãââ Mostaganem Esam,C0002,Algeria
U00752,Higher School Of Management And Digital Economy Hsmde,C0002,Algeria
U00753,Higher School Of Management Ãââ Tlemcen,C0002,Algeria
U00754,Hilla University College,C0072,Iraq
U00755,Hindustan Institute Of Technology And Science,C0067,India
U00756,Hiroshima Institute Of Technology,C0077,Japan
U00757,Hiroshima International University,C0077,Japan
U00758,Hiroshima Shudo University,C0077,Japan
U00759,Hiroshima University,C0077,Japan
U00760,Hitit University,C0164,Turkey
U00761,Hitotsubashi University,C0077,Japan
U00762,Ho Chi Minh City Open University,C0177,Vietnam
U00763,Ho Technical University,C0055,Ghana
U00764,Hodeida University,C0180,Yemen
U00765,Hohai University,C0033,China (Mainland)
U00766,Hokkaido University,C0077,Japan
U00767,Hokkaido University Of Science,C0077,Japan
U00768,Holy Spirit University Of Kaslik,C0089,Lebanon
U00769,Hong Kong Baptist University,C0063,Hong Kong Sar
U00770,Hong Kong Polytechnic University,C0062,Hong Kong
U00771,Hongik University,C0149,South Korea
U00772,Hosei University,C0077,Japan
U00773,Howard University,C0171,United States
U00774,Hryhorii Skovoroda University In Pereiaslav,C0168,Ukraine
U00775,Hse University,C0136,Russia
U00776,Huachiew Chalermprakiet University,C0161,Thailand
U00777,Huaqiao University,C0032,China
U00778,Huazhong Agricultural University,C0033,China (Mainland)
U00779,Huazhong University Of Science And Technology,C0033,China (Mainland)
U00780,Hue University,C0177,Vietnam
U00781,Hufs Hankuk Korea University Of Foreign Studies,C0149,South Korea
U00782,Humanitas University,C0075,Italy
U00783,Humboldt State University,C0171,United States
U00784,Humboldt University Of Berlin,C0054,Germany
U00785,Humboldtuniversitãt Zu Berlin,C0054,Germany
U00786,Hunan University,C0033,China (Mainland)
U00787,Hungarian University Of Agriculture And Life Sciences,C0065,Hungary
U00788,Hyogo College Of Medicine,C0077,Japan
U00789,Hyogo Medical University,C0077,Japan
U00790,Hyogo University Of Teacher Education,C0077,Japan
U00791,Hãâme University Of Applied Sciences,C0051,Finland
U00792,Ibaraki University,C0077,Japan
U00793,Ibn Khaldoun University,C0002,Algeria
U00794,Ibn Tofaãâl University,C0111,Morocco
U00795,Icesi University,C0034,Colombia
U00796,Icfai University Dehradun,C0067,India
U00797,Ie University,C0150,Spain
U00798,Ifhe Hyderabad,C0067,India
U00799,Ignatius Ajuru University Of Education,C0118,Nigeria
U00800,Ilam University,C0069,Iran
U00801,Ilam University Of Medical Sciences,C0069,Iran
U00802,Ilia State University,C0053,Georgia
U00803,Illinois Institute Of Technology,C0171,United States
U00804,Illinois State University,C0171,United States
U00805,Ilma University,C0123,Pakistan
U00806,Ilmenau University Of Technology,C0054,Germany
U00807,Imam Abdulrahman Bin Faisal University,C0140,Saudi Arabia
U00808,Imam Abdulrahman Bin Faisal University Iau Formerly University Of Dammam,C0140,Saudi Arabia
U00809,Imam Alkadhum College Ikc,C0072,Iraq
U00810,Imam Khomeini International University,C0069,Iran
U00811,Imam Mohammad Ibn Saud Islamic University,C0140,Saudi Arabia
U00812,Imam Mohammad Ibn Saud Islamic University Â Imsiu,C0140,Saudi Arabia
U00813,Immanuel Kant Baltic Federal University,C0136,Russia
U00814,Imperial College London,C0170,United Kingdom
U00815,Imt Atlantique,C0052,France
U00816,Imt Mines Alãâs,C0052,France
U00817,Imt Nord Europe,C0052,France
U00818,Incheon National University,C0149,South Korea
U00819,Independent University Bangladesh,C0012,Bangladesh
U00820,Indian Institute Of Information Technology Allahabad,C0067,India
U00821,Indian Institute Of Science,C0067,India
U00822,Indian Institute Of Science Education And Research Bhopal,C0067,India
U00823,Indian Institute Of Science Education And Research Kolkata,C0067,India
U00824,Indian Institute Of Science Education And Research Pune,C0067,India
U00825,Indian Institute Of Technology Bhu Varanasi,C0067,India
U00826,Indian Institute Of Technology Bhubaneswar,C0067,India
U00827,Indian Institute Of Technology Bombay Iitb,C0067,India
U00828,Indian Institute Of Technology Delhi Iitd,C0067,India
U00829,Indian Institute Of Technology Gandhinagar,C0067,India
U00830,Indian Institute Of Technology Guwahati,C0067,India
U00831,Indian Institute Of Technology Guwahati Iitg,C0067,India
U00832,Indian Institute Of Technology Hyderabad,C0067,India
U00833,Indian Institute Of Technology Indian School Of Mines Dhanbad,C0067,India
U00834,Indian Institute Of Technology Indore,C0067,India
U00835,Indian Institute Of Technology Indore Iit Indore,C0067,India
U00836,Indian Institute Of Technology Kanpur Iitk,C0067,India
U00837,Indian Institute Of Technology Kharagpur Iitkgp,C0067,India
U00838,Indian Institute Of Technology Madras Iitm,C0067,India
U00839,Indian Institute Of Technology Mandi,C0067,India
U00840,Indian Institute Of Technology Patna,C0067,India
U00841,Indian Institute Of Technology Roorkee Iitr,C0067,India
U00842,Indian Institute Of Technology Ropar,C0067,India
U00843,Indiana State University,C0171,United States
U00844,Indiana University,C0171,United States
U00845,Indiana University Bloomington,C0171,United States
U00846,Indiana Universityâpurdue University Indianapolis,C0171,United States
U00847,Indira Gandhi Delhi Technical University For Women,C0067,India
U00848,Indraprastha Institute Of Information Technology Delhi,C0067,India
