university_id,year,global_ranking_score,research_impact_score,student_staff_ratio,faculty_student_ratio_score,international_student_percentage,academic_reputation_score,research_productivity_index
U1835,2024,,,20.0,33.78884312991389,4.0,,45.391666666666666
U1836,2024,,,19.3,37.06476974915762,5.0,,42.24166666666667
U1837,2024,,,10.0,86.0539123923624,35.0,,36.56666666666666
U1838,2024,,,12.4,74.11081991763385,5.0,,35.7
U1839,2024,,,18.8,38.581055784350426,5.0,,37.55833333333334
U1840,2024,,,24.6,19.786596780232124,25.0,,37.04166666666667
U1841,2024,,,11.3,79.95132909022837,7.0,,38.575
U1842,2024,,,10.9,81.50505428678397,14.0,,35.63333333333334
U1843,2024,,,19.9,34.18195432422314,4.0,,38.30833333333334
U1844,2024,,,15.3,57.35679520778735,1.0,,40.0
U1845,2024,,,12.2,75.2714339198802,5.0,,42.5
U1846,2024,,,63.5,0.786222388618496,1.0,,35.44166666666667
U1847,2024,,,11.7,77.94833395731936,3.0,,30.45
U1848,2024,,,10.4,84.06963684013478,24.0,,31.725
U1849,2024,,,15.0,59.06027704979409,19.0,,33.166666666666664
U1850,2024,,,14.2,64.30175964058404,4.0,,35.291666666666664
U1851,2024,,,13.5,67.83976038936727,2.0,,31.6
U1852,2024,,,7.4,94.51516286035194,2.0,,33.616666666666674
U1853,2024,,,16.3,51.535005615874205,12.0,,26.041666666666668
U1854,2024,,,45.4,2.433545488581057,1.0,,38.55833333333333
U1855,2024,,,47.9,1.946836390864848,22.0,,38.98333333333333
U1856,2024,,,20.3,32.590789966304754,1.0,,37.86666666666667
U1857,2024,,,9.4,88.50617746162486,8.0,,32.30833333333333
U1858,2024,,,54.8,1.347809809060274,7.0,,37.2
U1859,2024,,,33.1,8.44253088730812,11.0,,33.1
U1860,2024,,,16.3,51.535005615874205,4.0,,38.391666666666666
U1861,2024,,,30.1,11.269187570198424,9.0,,34.68333333333334
U1862,2024,,,11.2,80.49419692998877,12.0,,30.008333333333333
U1863,2024,,,12.8,72.40733807562711,7.0,,32.40833333333334
U1864,2024,,,22.2,25.795582178959187,17.0,,37.74166666666667
U1865,2024,,,16.0,53.46312242605767,1.0,,39.75000000000001
U1866,2024,,,12.0,76.3010108573568,7.0,,28.61666666666667
U1867,2024,,,17.2,46.63047547734931,0.0,,33.325
U1868,2024,,,16.3,51.535005615874205,2.0,,39.33333333333333
U1869,2024,,,16.4,50.86110071134407,5.0,,32.59166666666667
U1870,2024,,,17.0,47.69749157618869,2.0,,36.04166666666667
U1871,2024,,,21.2,29.14638712092849,15.0,,33.14166666666667
U1872,2024,,,18.1,42.41856982403595,1.0,,37.15833333333334
U1873,2024,,,17.5,45.05803070011232,0.0,,37.81666666666666
U1874,2024,,,18.3,41.276675402470985,26.0,,30.15
U1875,2024,,,33.9,7.806065144140772,1.0,,35.9
U1876,2024,,,23.4,22.912766754024705,3.0,,43.68333333333334
U1877,2024,,,13.5,67.83976038936727,1.0,,31.63333333333333
U1878,2024,,,11.3,79.95132909022837,1.0,,33.208333333333336
U1879,2024,,,19.8,34.66866342193935,6.0,,36.65
U1880,2024,,,15.9,54.26806439535754,20.0,,28.4
U1881,2024,,,17.4,45.56345937850992,1.0,,39.41666666666666
U1882,2024,,,21.0,29.85773118682141,14.0,,36.525
U1883,2024,,,17.0,47.69749157618869,12.0,,32.16666666666667
U1884,2024,,,21.5,28.229127667540244,1.0,,39.09166666666667
U1885,2024,,,17.5,45.05803070011232,0.0,,39.53333333333333
U1886,2024,,,1.7,99.38225383751404,2.0,,36.15833333333334
U1887,2024,,,11.5,78.99663047547735,1.0,,32.608333333333334
U1888,2024,,,21.3,28.828154249344816,0.0,,35.78333333333334
U1889,2024,,,13.2,69.89891426432048,5.0,,34.375
U1890,2024,,,11.1,80.88730812429802,0.0,,29.51666666666667
U1891,2024,,,14.9,59.86521901909397,0.0,,32.11666666666667
U1892,2024,,,7.9,93.42942718083115,14.0,,25.64166666666667
U1893,2024,,,23.4,22.912766754024705,5.0,,36.91666666666666
U1894,2024,,,12.9,71.86447023586672,27.0,,34.016666666666666
U1895,2024,,,21.8,27.293148633470608,7.0,,36.825
U1896,2024,,,10.2,85.00561587420442,3.0,,27.516666666666666
U1897,2024,,,24.4,20.27330587794833,3.0,,32.68333333333334
U1898,2024,,,16.1,52.639460876076384,7.0,,37.71666666666668
U1899,2024,,,15.2,57.88094346686634,10.0,,35.5
U1900,2024,,,18.1,42.41856982403595,0.0,,33.516666666666666
U1901,2024,,,18.5,40.24709846499438,2.0,,39.04166666666666
U1902,2024,,,12.4,74.11081991763385,4.0,,33.81666666666667
U1903,2024,,,13.3,69.18757019842757,17.0,,35.975
U1904,2024,,,9.5,88.22538375140397,8.0,,27.808333333333334
U1905,2024,,,28.7,13.084986896293527,2.0,,37.05833333333334
U1906,2024,,,7.5,94.21564956944964,4.0,,36.35833333333333
U1907,2024,,,12.2,75.2714339198802,5.0,,33.55833333333333
U1908,2024,,,10.8,82.01048296518158,33.0,,26.116666666666664
U1909,2024,,,20.4,32.02920254586298,4.0,,37.68333333333334
U1910,2024,,,18.9,38.169225009359785,40.0,,31.09166666666667
U1911,2024,,,23.1,23.41819543242232,1.0,,37.333333333333336
U1912,2024,,,16.0,53.46312242605767,1.0,,36.88333333333333
U1913,2024,,,32.2,9.09771621115687,4.0,,38.075
U1914,2024,,,3.2,98.91426432047922,1.0,,29.25
U1915,2024,,,13.5,67.83976038936727,2.0,,34.61666666666667
U1916,2024,,,14.2,64.30175964058404,2.0,,34.825
U1917,2024,,,25.0,19.0752527143392,19.0,,35.41666666666667
U1918,2024,,,9.2,89.25496068888057,23.0,,30.475
U1919,2024,,,16.1,52.639460876076384,10.0,,35.975
U1920,2024,,,14.7,61.25046798951704,7.0,,38.175
U1921,2024,,,32.1,9.19131411456383,1.0,,39.04166666666666
U1922,2024,,,22.4,25.32759266192437,2.0,,39.56666666666667
U1923,2024,,,8.4,91.96929988768252,9.0,,34.583333333333336
U1924,2024,,,8.6,91.42643204792212,16.0,,32.5
U1925,2024,,,29.7,11.774616248596026,0.0,,39.88333333333333
U1926,2024,,,16.3,51.535005615874205,2.0,,35.35833333333333
U1927,2024,,,16.8,48.68962935230251,4.0,,39.25833333333333
U1928,2024,,,9.3,88.84312991388992,4.0,,33.833333333333336
U1929,2024,,,17.1,47.15462373642831,4.0,,32.06666666666666
U1930,2024,,,20.4,32.02920254586298,2.0,,35.05833333333334
U1931,2024,,,16.0,53.46312242605767,6.0,,33.641666666666666
U1932,2024,,,18.6,39.666791463871206,3.0,,34.89166666666667
U1933,2024,,,18.6,39.666791463871206,3.0,,34.475
U1934,2024,,,16.5,50.33695245226507,12.0,,34.25833333333333
U1935,2024,,,9.2,89.25496068888057,4.0,,31.291666666666664
U1936,2024,,,26.7,15.743167353051293,8.0,,36.23333333333333
U1937,2024,,,12.2,75.2714339198802,11.0,,34.583333333333336
U1938,2024,,,29.8,11.531261699737929,20.0,,33.800000000000004
U1939,2024,,,11.0,81.14938225383752,0.0,,36.28333333333333
U1940,2024,,,18.7,39.04904530138524,2.0,,33.25
U1941,2024,,,9.3,88.84312991388992,4.0,,29.258333333333333
U1942,2024,,,35.0,6.851366529389747,28.0,,36.475
U1943,2024,,,17.5,45.05803070011232,12.0,,29.066666666666663
U1944,2024,,,16.0,53.46312242605767,13.0,,36.11666666666667
U1945,2024,,,19.6,35.49232497192063,36.0,,34.208333333333336
U1946,2024,,,16.7,49.2137776113815,8.0,,36.62500000000001
U1947,2024,,,9.2,89.25496068888057,0.0,,32.0
U1948,2024,,,13.3,69.18757019842757,1.0,,35.81666666666666
U1949,2024,,,10.1,85.62336203669038,2.0,,30.61666666666667
U1950,2024,,,20.3,32.590789966304754,0.0,,38.36666666666667
U1951,2024,,,11.9,76.97491576188693,2.0,,29.616666666666667
U1952,2024,,,13.4,68.43878697117185,0.0,,37.13333333333334
U1953,2024,,,15.8,54.867090977162114,14.0,,29.96666666666667
U1954,2024,,,6.9,95.58217895919132,0.0,,32.74166666666667
U1955,2024,,,22.9,23.848745788094348,6.0,,35.40833333333333
U1956,2024,,,3.4,98.78322725570948,1.0,,32.416666666666664
U1957,2024,,,10.6,83.05877948333958,29.0,,26.916666666666664
U1958,2024,,,21.8,27.293148633470608,11.0,,26.858333333333334
U1959,2024,,,9.2,89.25496068888057,6.0,,36.78333333333334
U1960,2024,,,9.6,87.81355297641333,6.0,,24.566666666666663
U1961,2024,,,26.4,16.435791838262826,12.0,,35.08333333333333
U1962,2024,,,19.2,37.28940471733433,1.0,,32.29166666666667
U1963,2024,,,13.1,70.46050168476225,19.0,,37.141666666666666
U1964,2024,,,15.1,58.36765256458255,5.0,,34.525
U1965,2024,,,18.6,39.666791463871206,2.0,,41.29166666666666
U1966,2024,,,14.6,61.92437289404717,3.0,,36.55833333333334
U1967,2024,,,24.8,19.35604642456009,13.0,,33.50000000000001
U1968,2024,,,10.2,85.00561587420442,7.0,,30.125
U1969,2024,,,12.3,74.69112691875702,11.0,,28.383333333333336
U1970,2024,,,11.5,78.99663047547735,7.0,,32.80833333333333
U1971,2024,,,12.4,74.11081991763385,5.0,,29.20833333333333
U1972,2024,,,25.0,19.0752527143392,6.0,,34.69166666666666
U1973,2024,,,12.2,75.2714339198802,3.0,,28.275
U1974,2024,,,2.9,99.06402096593035,1.0,,25.833333333333336
U1975,2024,,,47.3,2.059153874953201,4.0,,33.675
U1976,2024,,,17.0,47.69749157618869,10.0,,31.4
U1977,2024,,,6.5,96.25608386372146,29.0,,23.6
U1978,2024,,,27.1,15.31261699737926,2.0,,37.21666666666667
U1979,2024,,,21.1,29.48333957319356,4.0,,28.966666666666665
U1980,2024,,,11.4,79.44590041183078,1.0,,24.60833333333333
U1981,2024,,,31.8,9.528266566828902,11.0,,36.583333333333336
U1982,2024,,,29.1,12.748034444028455,64.0,,30.175
U1983,2024,,,30.9,10.50168476226132,2.0,,33.075
U1984,2024,,,31.6,9.865219019093974,0.0,,31.175000000000004
U1985,2024,,,17.6,44.5900411830775,3.0,,30.066666666666663
U1986,2024,,,17.7,44.04717334331711,8.0,,27.95
U1987,2024,,,16.4,50.86110071134407,3.0,,32.675000000000004
U1988,2024,,,10.5,83.60164732309995,15.0,,27.1
U1989,2024,,,36.4,6.027704979408465,3.0,,32.25
U1990,2024,,,14.4,63.38450018719581,4.0,,28.383333333333336
U1991,2024,,,17.6,44.5900411830775,2.0,,29.3
U1992,2024,,,19.7,35.09921377761138,1.0,,24.591666666666665
U1993,2024,,,24.1,21.04080868588544,1.0,,30.45
U1994,2024,,,35.3,6.664170722575813,1.0,,32.71666666666667
U1995,2024,,,16.4,50.86110071134407,6.0,,31.21666666666667
U1996,2024,,,21.7,27.648820666417077,2.0,,32.083333333333336
U1997,2024,,,12.0,76.3010108573568,30.0,,28.98333333333333
U1998,2024,,,10.7,82.4971920628978,3.0,,28.85833333333333
U1999,2024,,,18.0,42.83040059902659,0.0,,34.233333333333334
U2000,2024,,,16.1,52.639460876076384,1.0,,25.508333333333333
U2001,2024,,,24.5,20.029951329090224,0.0,,27.558333333333334
U2002,2024,,,25.4,18.476226132534634,6.0,,32.88333333333333
U2003,2024,,,15.7,55.29764133283415,1.0,,26.325
U2004,2024,,,33.5,8.03070011231748,11.0,,26.075
U2005,2024,,,17.1,47.15462373642831,1.0,,34.875
U2006,2024,,,3.6,98.7270685136653,1.0,,30.666666666666664
U2007,2024,,,17.3,46.10632721827032,0.0,,25.225000000000005
U2008,2024,,,17.9,43.20479221265444,5.0,,30.041666666666664
U2009,2024,,,16.8,48.68962935230251,0.0,,32.80833333333333
U2010,2024,,,24.7,19.5806813927368,0.0,,35.55
U2011,2024,,,21.7,27.648820666417077,0.0,,32.25833333333333
U2012,2024,,,22.8,24.18569824035942,3.0,,32.375
U2013,2024,,,4.1,98.427555222763,3.0,,26.05
U2014,2024,,,17.8,43.5604642456009,19.0,,28.383333333333336
U2015,2024,,,7.2,95.28266566828904,2.0,,29.375
U2016,2024,,,18.4,40.69636840134781,31.0,,26.15
U2017,2024,,,15.0,59.06027704979409,19.0,,22.90833333333333
U2018,2024,,,12.6,73.23099962560839,0.0,,25.23333333333333
U2019,2024,,,14.9,59.86521901909397,1.0,,29.358333333333334
U2020,2024,,,12.9,71.86447023586672,1.0,,28.31666666666667
U2021,2024,,,24.0,21.35904155746912,8.0,,26.84166666666667
U2022,2024,,,47.8,1.9842755522276323,0.0,,34.44166666666667
U2023,2024,,,27.8,14.26432047922127,6.0,,31.433333333333334
U2024,2024,,,8.9,90.49045301385247,36.0,,28.98333333333333
U2025,2024,,,14.6,61.92437289404717,2.0,,26.825
U2026,2024,,,14.9,59.86521901909397,1.0,,30.275
U2027,2024,,,1.6,99.5132909022838,3.0,,27.683333333333334
U2028,2024,,,12.8,72.40733807562711,2.0,,30.816666666666663
U2029,2024,,,12.1,75.739423436915,0.0,,27.53333333333333
U2030,2024,,,3.9,98.61475102957694,3.0,,28.21666666666667
U2031,2024,,,17.7,44.04717334331711,2.0,,28.508333333333336
U2032,2024,,,43.0,3.070011231748404,0.0,,28.7
U2033,2024,,,9.0,90.00374391613629,1.0,,28.1
U2034,2024,,,13.3,69.18757019842757,5.0,,32.00833333333334
U2035,2024,,,17.0,47.69749157618869,6.0,,28.39166666666667
U2036,2024,,,12.1,75.739423436915,4.0,,27.391666666666676
U2037,2024,,,22.7,24.50393111194309,2.0,,27.808333333333337
U2038,2024,,,20.7,30.756271059528263,5.0,,28.308333333333334
U2039,2024,,,12.6,73.23099962560839,8.0,,27.60833333333333
U2040,2024,,,13.3,69.18757019842757,6.0,,27.33333333333333
U2041,2024,,,23.6,22.36989891426432,0.0,,32.891666666666666
U2042,2024,,,32.3,8.985398727068517,7.0,,27.31666666666667
U2043,2024,,,13.1,70.46050168476225,8.0,,23.55
U2044,2024,,,5.4,97.49157618869336,17.0,,26.141666666666666
U2045,2024,,,6.4,96.42456008985398,8.0,,26.041666666666668
U2046,2024,,,19.9,34.18195432422314,0.0,,27.891666666666666
U2047,2024,,,16.5,50.33695245226507,8.0,,28.633333333333333
U2048,2024,,,18.6,39.666791463871206,2.0,,32.725
U2049,2024,,,17.7,44.04717334331711,1.0,,33.041666666666664
U2050,2024,,,23.6,22.36989891426432,0.0,,30.48333333333333
U2051,2024,,,4.2,98.33395731935605,17.0,,21.15833333333333
U2052,2024,,,14.0,65.27517783601647,2.0,,30.683333333333334
U2053,2024,,,7.4,94.51516286035194,3.0,,23.791666666666668
U2054,2024,,,18.2,41.913141145638335,2.0,,32.13333333333334
U2055,2024,,,24.0,21.35904155746912,3.0,,30.275
U2056,2024,,,19.8,34.66866342193935,5.0,,29.1
U2057,2024,,,12.8,72.40733807562711,13.0,,24.475
U2058,2024,,,12.0,76.3010108573568,5.0,,28.141666666666666
U2059,2024,,,14.4,63.38450018719581,2.0,,32.63333333333334
U2060,2024,,,0.9,99.77536503182328,0.0,,30.03333333333333
U2061,2024,,,13.3,69.18757019842757,1.0,,30.383333333333336
U2062,2024,,,17.6,44.5900411830775,4.0,,27.816666666666663
U2063,2024,,,2.5,99.17633845001872,1.0,,29.65833333333333
U2064,2024,,,13.7,66.7540247098465,24.0,,22.083333333333336
U2065,2024,,,15.6,55.80307001123175,1.0,,29.73333333333333
U2066,2024,,,44.7,2.62074129539498,0.0,,29.05
U2067,2024,,,21.1,29.48333957319356,1.0,,27.48333333333333
U2068,2024,,,6.0,96.98614751029578,11.0,,24.98333333333333
U2069,2024,,,11.8,77.51778360164732,6.0,,28.966666666666665
U2070,2024,,,20.4,32.02920254586298,0.0,,30.133333333333333
U2071,2024,,,22.9,23.848745788094348,4.0,,26.166666666666668
U2072,2024,,,18.4,40.69636840134781,0.0,,33.55833333333333
U2073,2024,,,14.5,62.67315612130289,3.0,,26.35833333333333
U2074,2024,,,27.2,15.16286035192812,1.0,,32.43333333333334
U2075,2024,,,10.2,85.00561587420442,2.0,,26.85
U2076,2024,,,24.3,20.47922126544366,0.0,,27.98333333333333
U2077,2024,,,15.1,58.36765256458255,1.0,,28.59166666666667
U2078,2024,,,12.6,73.23099962560839,3.0,,24.98333333333333
U2079,2024,,,25.2,18.794459004118306,5.0,,25.633333333333333
U2080,2024,,,20.3,32.590789966304754,0.0,,31.125
U2081,2024,,,20.7,30.756271059528263,1.0,,31.866666666666664
U2082,2024,,,16.7,49.2137776113815,2.0,,29.05
U2083,2024,,,18.3,41.276675402470985,13.0,,25.325
U2084,2024,,,55.6,1.2729314863347052,1.0,,27.675
U2085,2024,,,10.8,82.01048296518158,2.0,,25.60833333333333
U2086,2024,,,14.6,61.92437289404717,7.0,,31.866666666666664
U2087,2024,,,16.0,53.46312242605767,3.0,,23.275
U2088,2024,,,36.9,5.746911269187571,1.0,,32.55833333333334
U2089,2024,,,16.0,53.46312242605767,21.0,,24.383333333333333
U2090,2024,,,17.6,44.5900411830775,12.0,,26.70833333333333
U2091,2024,,,20.3,32.590789966304754,2.0,,34.38333333333334
U2092,2024,,,39.0,4.623736428304004,7.0,,31.65
U2093,2024,,,13.0,71.19056533133659,6.0,,33.18333333333334
U2094,2024,,,10.1,85.62336203669038,8.0,,25.28333333333333
U2095,2024,,,20.1,33.43317109696743,22.0,,19.06666666666667
U2096,2024,,,19.4,36.70909771621116,25.0,,29.600000000000005
U2097,2024,,,20.0,33.78884312991389,1.0,,29.25
U2098,2024,,,14.3,63.87120928491201,1.0,,28.425
U2099,2024,,,10.8,82.01048296518158,15.0,,24.291666666666668
U2100,2024,,,9.7,87.40172220142269,1.0,,25.45
U2101,2024,,,14.0,65.27517783601647,16.0,,29.56666666666667
U2102,2024,,,39.0,4.623736428304004,6.0,,32.13333333333334
U2103,2024,,,30.7,10.688880569075254,0.0,,34.75833333333333
U2104,2024,,,17.7,44.04717334331711,7.0,,28.016666666666666
U2105,2024,,,4.3,98.25907899663048,0.0,,28.03333333333333
U2106,2024,,,16.3,51.535005615874205,1.0,,28.508333333333336
U2107,2024,,,12.9,71.86447023586672,45.0,,25.575
U2108,2024,,,17.4,45.56345937850992,10.0,,30.55
U2109,2024,,,15.1,58.36765256458255,7.0,,30.066666666666663
U2110,2024,,,29.7,11.774616248596026,3.0,,28.71666666666667
U2111,2024,,,9.8,86.95245226506927,0.0,,32.550000000000004
U2112,2024,,,22.5,24.990640209659297,3.0,,35.675000000000004
U2113,2024,,,14.0,65.27517783601647,3.0,,30.583333333333336
U2114,2024,,,7.3,94.92699363534255,7.0,,14.433333333333334
U2115,2024,,,25.0,19.0752527143392,5.0,,26.48333333333333
U2116,2024,,,35.3,6.664170722575813,1.0,,21.15833333333333
U2117,2024,,,7.2,95.28266566828904,3.0,,20.58333333333333
U2118,2024,,,29.7,11.774616248596026,3.0,,20.15833333333333
U2119,2024,,,5.9,97.07974541370274,0.0,,19.28333333333333
U2120,2024,,,16.4,50.86110071134407,0.0,,27.46666666666667
U2121,2024,,,17.9,43.20479221265444,2.0,,21.7
U2122,2024,,,15.9,54.26806439535754,2.0,,27.025
U2123,2024,,,21.1,29.48333957319356,0.0,,25.8
U2124,2024,,,21.4,28.491201797079743,0.0,,26.441666666666663
U2125,2024,,,31.0,10.33320853612879,4.0,,28.491666666666667
U2126,2024,,,13.5,67.83976038936727,7.0,,21.65833333333333
U2127,2024,,,16.4,50.86110071134407,1.0,,21.15833333333333
U2128,2024,,,21.8,27.293148633470608,1.0,,26.51666666666667
U2129,2024,,,16.8,48.68962935230251,4.0,,19.90833333333333
U2130,2024,,,25.4,18.476226132534634,0.0,,23.65833333333333
U2131,2024,,,11.8,77.51778360164732,5.0,,18.15
U2132,2024,,,14.2,64.30175964058404,4.0,,25.65833333333333
U2133,2024,,,21.8,27.293148633470608,4.0,,27.65833333333333
U2134,2024,,,8.8,90.88356420816174,8.0,,21.041666666666668
U2135,2024,,,20.6,31.093223511793333,34.0,,25.625
U2136,2024,,,13.6,67.2407338075627,1.0,,20.65
U2137,2024,,,14.8,60.61400224634967,3.0,,25.416666666666668
U2138,2024,,,18.3,41.276675402470985,0.0,,23.941666666666663
U2139,2024,,,24.1,21.04080868588544,1.0,,27.45833333333333
U2140,2024,,,13.5,67.83976038936727,5.0,,25.950000000000003
U2141,2024,,,18.1,42.41856982403595,20.0,,21.96666666666667
U2142,2024,,,10.1,85.62336203669038,1.0,,18.775
U2143,2024,,,19.5,36.09135155372519,15.0,,22.46666666666667
U2144,2024,,,25.6,18.02695619618121,1.0,,25.416666666666668
U2145,2024,,,18.9,38.169225009359785,17.0,,20.208333333333336
U2146,2024,,,24.5,20.029951329090224,3.0,,22.55
U2147,2024,,,20.7,30.756271059528263,2.0,,24.275
U2148,2024,,,17.2,46.63047547734931,4.0,,22.916666666666668
U2149,2024,,,16.2,52.09659303631599,1.0,,22.25
U2150,2024,,,18.2,41.913141145638335,2.0,,25.48333333333333
U2151,2024,,,14.8,60.61400224634967,2.0,,23.225
U2152,2024,,,10.5,83.60164732309995,2.0,,19.20833333333333
U2153,2024,,,17.9,43.20479221265444,0.0,,23.241666666666664
U2154,2024,,,23.7,22.107824784724823,3.0,,21.241666666666667
U2155,2024,,,7.7,93.72894047173344,3.0,,25.208333333333336
U2156,2024,,,33.4,8.161737177087236,9.0,,30.23333333333333
U2157,2024,,,28.7,13.084986896293527,0.0,,29.10833333333333
U2158,2024,,,30.6,10.819917633845,0.0,,29.01666666666667
U2159,2024,,,11.3,79.95132909022837,2.0,,20.316666666666663
U2160,2024,,,15.5,56.34593785099214,5.0,,25.075
U2161,2024,,,37.2,5.578435043055031,6.0,,24.433333333333334
U2162,2024,,,10.4,84.06963684013478,1.0,,19.0
U2163,2024,,,25.3,18.66342193934856,1.0,,27.391666666666676
U2164,2024,,,13.3,69.18757019842757,1.0,,19.616666666666667
U2165,2024,,,13.3,69.18757019842757,1.0,,18.966666666666665
U2166,2024,,,18.3,41.276675402470985,1.0,,20.883333333333336
U2167,2024,,,15.6,55.80307001123175,1.0,,21.69166666666667
U2168,2024,,,12.8,72.40733807562711,0.0,,18.21666666666667
U2169,2024,,,16.7,49.2137776113815,0.0,,19.34166666666667
U2170,2024,,,14.6,61.92437289404717,1.0,,22.916666666666668
U2171,2024,,,14.1,64.78846873830027,1.0,,22.45
U2172,2024,,,9.7,87.40172220142269,2.0,,18.041666666666668
U2173,2024,,,29.7,11.774616248596026,3.0,,21.383333333333333
U2174,2024,,,22.8,24.18569824035942,1.0,,26.041666666666668
U2175,2024,,,23.2,23.268438786971167,1.0,,20.8
U2176,2024,,,8.2,92.62448521153128,6.0,,20.59166666666667
U2177,2024,,,17.0,47.69749157618869,3.0,,24.70833333333333
U2178,2024,,,12.0,76.3010108573568,2.0,,21.466666666666665
U2179,2024,,,24.5,20.029951329090224,2.0,,23.71666666666667
U2180,2024,,,17.0,47.69749157618869,13.0,,21.758333333333333
U2181,2024,,,18.0,42.83040059902659,3.0,,24.766666666666666
U2182,2024,,,17.6,44.5900411830775,0.0,,22.20833333333333
U2183,2024,,,34.3,7.525271433919878,1.0,,29.458333333333336
U2184,2024,,,19.6,35.49232497192063,0.0,,22.191666666666663
U2185,2024,,,12.5,73.66154998128043,2.0,,24.08333333333333
U2186,2024,,,20.0,33.78884312991389,6.0,,26.55
U2187,2024,,,35.7,6.327218270310741,2.0,,21.991666666666667
U2188,2024,,,27.9,14.114563833770122,12.0,,20.325000000000003
U2189,2024,,,24.4,20.27330587794833,0.0,,23.89166666666667
U2190,2024,,,12.8,72.40733807562711,3.0,,25.866666666666667
U2191,2024,,,4.6,98.03444402845376,1.0,,23.08333333333333
U2192,2024,,,88.7,0.3743916136278558,3.0,,26.25
U2193,2024,,,199.9,0.0374391613627844,2.0,,28.675
U2194,2024,,,13.4,68.43878697117185,4.0,,25.708333333333336
U2195,2024,,,39.2,4.380381879445904,0.0,,25.566666666666663
U2196,2024,,,15.7,55.29764133283415,3.0,,25.466666666666665
U2197,2024,,,14.3,63.87120928491201,0.0,,18.558333333333334
U2198,2024,,,6.8,95.80681392736804,3.0,,15.8
U2199,2024,,,27.9,14.114563833770122,15.0,,23.95
U2200,2024,,,16.0,53.46312242605767,14.0,,24.575000000000003
U2201,2024,,,18.7,39.04904530138524,2.0,,30.53333333333333
U2202,2024,,,18.6,39.666791463871206,3.0,,20.391666666666666
U2203,2024,,,15.0,59.06027704979409,2.0,,27.15
U2204,2024,,,0.9,99.77536503182328,0.0,,23.175
U2205,2024,,,9.6,87.81355297641333,9.0,,22.96666666666667
U2206,2024,,,9.6,87.81355297641333,2.0,,18.941666666666663
U2207,2024,,,42.4,3.3320853612879064,24.0,,29.316666666666663
U2208,2024,,,16.5,50.33695245226507,0.0,,27.98333333333333
U2209,2024,,,16.8,48.68962935230251,3.0,,23.55
U2210,2024,,,12.0,76.3010108573568,12.0,,23.90833333333333
U2211,2024,,,5.2,97.60389367278172,0.0,,18.70833333333333
U2212,2024,,,14.6,61.92437289404717,2.0,,28.141666666666666
U2213,2024,,,16.0,53.46312242605767,5.0,,22.183333333333334
U2214,2024,,,13.4,68.43878697117185,12.0,,21.225
U2215,2024,,,12.1,75.739423436915,4.0,,23.91666666666667
U2216,2024,,,50.4,1.6847622613253457,18.0,,21.225
U2217,2024,,,6.4,96.42456008985398,18.0,,19.89166666666667
U2218,2024,,,14.9,59.86521901909397,3.0,,29.90833333333333
U2219,2024,,,14.5,62.67315612130289,2.0,,23.78333333333333
U2220,2024,,,45.9,2.321228004492704,1.0,,21.916666666666664
U2221,2024,,,22.8,24.18569824035942,1.0,,26.69166666666667
U2222,2024,,,5.7,97.22950205915387,16.0,,19.883333333333333
U2223,2024,,,7.3,94.92699363534255,5.0,,20.191666666666663
U2224,2024,,,5.7,97.22950205915387,44.0,,19.5
U2225,2024,,,9.8,86.95245226506927,14.0,,21.275
U2226,2024,,,42.1,3.4069636840134754,1.0,,23.441666666666663
U2227,2024,,,8.3,92.30625233994758,3.0,,18.066666666666663
U2228,2024,,,41.7,3.5754399101460166,3.0,,22.166666666666668
U2229,2024,,,8.5,91.65106701609884,2.0,,20.975
U2230,2024,,,14.6,61.92437289404717,7.0,,19.516666666666666
U2231,2024,,,12.8,72.40733807562711,12.0,,19.4
U2232,2024,,,20.7,30.756271059528263,14.0,,19.175
U2233,2024,,,16.3,51.535005615874205,9.0,,19.666666666666668
U2234,2024,,,10.2,85.00561587420442,12.0,,17.858333333333334
U2235,2024,,,16.1,52.639460876076384,5.0,,21.425
U2236,2024,,,21.6,27.94833395731936,3.0,,26.391666666666666
U2237,2024,,,15.0,59.06027704979409,8.0,,18.966666666666665
U2238,2024,,,22.7,24.50393111194309,6.0,,26.058333333333334
U2239,2024,,,22.0,26.46948708348933,1.0,,23.39166666666667
U2240,2024,,,67.5,0.7487832272557116,4.0,,26.775
U2241,2024,,,15.9,54.26806439535754,0.0,,25.28333333333333
U2242,2024,,,33.1,8.44253088730812,3.0,,26.425
U2243,2024,,,9.5,88.22538375140397,7.0,,13.15
U2244,2024,,,7.9,93.42942718083115,14.0,,11.458333333333334
U2245,2024,,,8.0,93.14863347061024,3.0,,12.441666666666666
U2246,2024,,,11.7,77.94833395731936,1.0,,18.808333333333334
U2247,2024,,,14.5,62.67315612130289,6.0,,17.833333333333332
U2248,2024,,,10.1,85.62336203669038,2.0,,8.333333333333334
U2249,2024,,,13.7,66.7540247098465,6.0,,23.591666666666665
U2250,2024,,,23.4,22.912766754024705,16.0,,21.425
U2251,2024,,,13.9,65.87420441782103,15.0,,16.233333333333334
U2252,2024,,,10.3,84.5001871958068,24.0,,13.075
U2253,2024,,,23.1,23.41819543242232,5.0,,27.183333333333334
U2254,2024,,,6.9,95.58217895919132,4.0,,13.800000000000002
U2255,2024,,,16.9,48.221639835267695,5.0,,27.608333333333334
U2256,2024,,,7.3,94.92699363534255,1.0,,18.09166666666667
